survey_year,age,survey_hazard,"Broadcast
radio","Weather
radio",Television,"Internet
websites","Social
media","Friends,
family","Phone
notifications",Sirens,weightfactor
2017,61,WX,4,3,4,4,2,2,2,3,0.699624
2017,59,WX,4,1,4,4,3,2,5,5,0.140614
2017,66,WX,2,2,5,1,1,2,1,3,0.969481
2017,44,WX,4,5,5,5,3,3,3,5,1.770398
2017,64,WX,1,4,1,4,1,4,4,4,0.744595
2017,58,WX,4,4,3,3,3,1,1,2,1.415151
2017,78,WX,5,5,4,3,1,3,5,5,1.531639
2017,61,WX,5,5,3,3,1,2,2,5,0.912746
2017,39,WX,3,3,4,3,3,2,2,4,1.027457
2017,43,WX,3,3,3,3,3,3,3,3,1.11798
2017,53,WX,5,5,5,5,5,5,5,5,1.175045
2017,25,WX,3,4,5,3,1,1,3,5,0.454508
2017,29,WX,5,5,5,5,5,4,4,5,0.515199
2017,54,WX,2,1,4,3,2,3,3,3,1.860611
2017,31,WX,3,1,5,3,1,3,5,1,0.7879
2017,25,WX,3,2,2,4,4,4,3,3,0.504339
2017,50,WX,4,4,4,4,4,4,4,4,1.494878
2017,62,WX,4,2,4,3,2,3,5,2,1.149967
2017,55,WX,3,4,5,3,1,3,5,1,0.51039
2017,30,WX,4,2,4,4,3,4,4,4,1.968521
2017,52,WX,4,3,3,2,2,3,1,2,1.478245
2017,53,WX,4,4,4,4,3,3,4,5,0.275704
2017,21,WX,3,2,3,4,3,3,5,4,0.652275
2017,53,WX,1,1,4,5,3,3,4,2,0.981726
2017,31,WX,3,4,3,4,4,3,4,4,1.63568
2017,64,WX,3,4,4,3,1,4,2,1,0.683384
2017,59,WX,3,3,3,3,3,3,3,3,0.595297
2017,79,WX,4,3,5,3,1,3,1,4,0.683509
2017,63,WX,3,3,3,3,2,2,4,3,0.82161
2017,68,WX,4,4,5,5,1,4,4,5,0.675907
2017,77,WX,4,5,5,4,3,3,4,4,0.950577
2017,69,WX,5,4,4,4,1,2,4,4,0.675907
2017,64,WX,5,5,5,4,1,3,4,5,0.821788
2017,43,WX,3,3,3,3,1,3,3,3,0.629605
2017,67,WX,4,3,3,3,3,3,3,3,0.976731
2017,37,WX,5,5,5,5,3,3,5,5,0.851031
2017,28,WX,2,4,4,2,2,3,2,2,0.508841
2017,46,WX,3,3,3,3,1,2,3,3,1.698404
2017,55,WX,4,1,5,3,1,2,2,5,0.675407
2017,32,WX,4,2,3,3,4,4,4,4,0.851286
2017,72,WX,4,4,4,4,1,4,5,4,0.312033
2017,66,WX,5,4,4,5,2,2,2,3,0.773702
2017,59,WX,4,4,4,4,3,4,4,4,0.675407
2017,37,WX,3,3,4,2,3,5,3,2,0.566319
2017,21,WX,1,1,2,1,3,2,5,4,1.466786
2017,58,WX,5,5,5,5,5,5,4,5,0.547932
2017,42,WX,5,5,5,5,4,4,4,5,0.649793
2017,62,WX,4,5,5,3,3,4,5,5,0.699624
2017,43,WX,4,4,4,3,4,3,4,4,1.685777
2017,75,WX,1,4,3,2,1,2,2,2,1.072285
2017,48,WX,4,4,5,3,3,3,4,5,0.809919
2017,27,WX,5,3,5,4,3,5,3,4,2.078285
2017,30,WX,3,4,3,4,2,3,3,4,0.083824
2017,60,WX,3,4,4,3,1,1,3,1,0.533614
2017,34,WX,3,3,2,3,1,3,3,3,0.475192
2017,53,WX,1,1,4,3,1,2,1,2,1.014784
2017,51,WX,4,3,5,3,4,3,3,5,0.323456
2017,29,WX,3,3,4,4,3,3,2,3,0.965867
2017,39,WX,3,3,3,4,2,3,4,3,0.731717
2017,72,WX,1,1,3,3,1,3,3,3,1.674881
2017,27,WX,3,4,3,3,4,3,4,3,0.965867
2017,58,WX,3,3,5,2,1,2,3,3,0.684897
2017,51,WX,5,3,4,2,2,1,5,5,1.478245
2017,42,WX,2,3,5,2,1,2,4,4,0.721017
2017,61,WX,3,5,3,5,1,2,4,4,0.577138
2017,44,WX,2,2,4,1,3,4,1,3,1.140966
2017,59,WX,4,3,3,4,3,3,4,3,0.51039
2017,60,WX,4,1,4,2,1,3,2,3,0.264213
2017,56,WX,3,3,3,2,2,2,4,2,0.51039
2017,62,WX,3,3,1,3,1,3,5,4,0.759784
2017,56,WX,2,2,4,3,1,2,5,1,0.763112
2017,59,WX,4,4,5,4,3,5,5,4,0.901934
2017,41,WX,2,3,3,3,4,2,5,4,1.140966
2017,53,WX,5,4,4,4,1,2,4,4,1.478245
2017,73,WX,4,3,4,3,1,1,3,1,0.706575
2017,42,WX,5,5,5,3,3,5,5,5,1.315399
2017,26,WX,3,2,3,4,2,3,3,2,0.922371
2017,54,WX,1,1,2,4,1,4,4,2,0.541373
2017,56,WX,3,3,3,3,1,3,5,3,0.675407
2017,53,WX,3,3,3,3,2,4,3,3,1.478245
2017,59,WX,4,4,4,3,2,3,4,4,0.901934
2017,44,WX,3,3,5,4,2,3,2,2,1.685777
2017,47,WX,2,2,5,1,2,3,3,4,0.789356
2017,59,WX,2,2,5,1,1,2,1,4,0.443038
2017,69,WX,3,3,3,3,3,3,4,4,0.773702
2017,79,WX,3,4,4,3,1,2,4,3,1.529702
2017,45,WX,5,5,5,5,3,5,5,5,0.863402
2017,69,WX,3,3,5,4,1,5,5,2,0.02816
2017,41,WX,2,2,2,3,3,3,3,3,2.254608
2017,36,WX,4,3,1,4,2,3,5,2,1.226685
2017,71,WX,4,4,4,4,3,3,4,5,0.665111
2017,55,WX,5,5,5,5,1,2,5,5,0.648171
2017,41,WX,4,1,5,1,1,1,1,1,0.363938
2017,64,WX,5,5,4,1,2,3,4,3,0.533614
2017,43,WX,4,5,5,4,1,2,4,5,1.402759
2017,37,WX,2,1,3,3,2,4,4,2,0.005394
2017,30,WX,3,3,3,3,3,4,1,3,0.798854
2017,51,WX,3,4,3,3,3,3,4,4,0.875961
2017,57,WX,4,2,3,3,1,2,3,2,0.727912
2017,50,WX,1,5,5,4,1,2,5,4,1.014784
2017,70,WX,3,4,3,4,1,1,4,4,0.415552
2017,48,WX,2,3,4,1,1,1,3,1,2.534424
2017,65,WX,3,3,3,3,3,4,5,1,1.123528
2017,72,WX,3,4,3,3,3,2,4,4,0.706575
2017,72,WX,3,3,4,2,1,2,4,3,0.415552
2017,30,WX,5,5,5,3,1,2,3,5,0.798854
2017,29,WX,5,5,4,5,3,3,5,5,0.104887
2017,65,WX,5,5,4,5,1,3,4,5,0.976731
2017,27,WX,5,5,5,5,5,5,5,5,0.504339
2017,36,WX,5,5,4,3,5,5,5,5,0.102388
2017,59,WX,2,4,3,3,2,2,4,3,0.675407
2017,57,WX,5,5,1,4,1,1,1,2,0.648171
2017,39,WX,3,4,2,2,4,3,4,3,0.888941
2017,64,WX,3,3,5,1,1,1,1,5,0.699624
2017,24,WX,3,3,3,3,4,3,2,3,1.330634
2017,45,WX,4,4,4,3,3,4,3,3,0.863402
2017,22,WX,3,3,2,3,2,3,2,2,1.198653
2017,60,WX,4,3,3,3,1,3,2,5,0.912746
2017,54,WX,3,3,3,2,2,2,3,3,0.981726
2017,61,WX,4,3,1,3,3,2,4,4,0.533614
2017,66,WX,3,3,3,3,1,3,3,4,0.258079
2017,22,WX,1,1,4,5,5,3,1,3,0.55848
2017,38,WX,3,5,3,5,3,3,5,5,2.024312
2017,36,WX,3,1,5,3,1,3,4,5,0.888941
2017,35,WX,5,5,5,5,3,2,5,5,0.617357
2017,31,WX,1,1,4,4,2,2,3,5,0.438769
2017,30,WX,1,1,3,2,3,1,1,2,0.700963
2017,45,WX,5,3,4,4,4,3,5,5,1.010694
2017,24,WX,2,2,1,1,2,2,4,1,1.285853
2017,63,WX,1,1,3,1,1,1,5,3,0.912746
2017,50,WX,4,4,4,3,2,3,4,3,1.48431
2017,45,WX,3,3,3,1,3,3,3,4,1.611453
2017,31,WX,1,2,2,3,2,2,1,2,0.02554
2017,30,WX,5,5,5,2,4,3,3,3,1.086604
2017,57,WX,4,5,4,4,2,2,3,5,0.855202
2017,36,WX,4,4,4,2,2,1,3,4,0.199803
2017,38,WX,1,1,3,4,4,1,3,4,0.301494
2017,46,WX,3,3,3,3,3,3,3,3,0.641812
2017,20,WX,1,1,4,3,2,2,2,3,1.466786
2017,25,WX,1,1,2,2,5,3,2,1,0.900814
2017,33,WX,2,2,3,3,2,3,1,5,0.62752
2017,26,WX,2,3,4,3,2,2,4,3,1.689056
2017,37,WX,5,5,4,4,4,5,5,5,1.561826
2017,56,WX,5,5,5,4,2,3,2,4,1.415151
2017,31,WX,5,3,5,5,4,5,5,4,0.7879
2017,28,WX,2,1,2,1,1,1,2,1,1.781882
2017,42,WX,3,4,5,4,3,4,4,1,1.11798
2017,32,WX,2,3,3,3,3,3,3,3,0.805656
2017,33,WX,2,1,4,4,2,3,5,1,0.798854
2017,67,WX,2,1,2,3,1,1,2,1,1.123528
2017,40,WX,1,3,5,1,1,1,2,5,1.685777
2017,71,WX,3,1,3,1,1,2,1,1,0.415552
2017,33,WX,5,4,5,2,3,2,5,2,0.014108
2017,79,WX,4,5,5,3,3,3,4,4,0.878311
2017,50,WX,3,1,5,2,1,1,4,4,0.981726
2017,45,WX,3,3,3,3,3,3,3,3,0.757974
2017,27,WX,4,2,1,3,4,3,5,5,0.674782
2017,35,WX,5,5,5,5,4,4,5,4,0.199803
2017,62,WX,3,2,1,3,3,3,3,1,0.880582
2017,69,WX,3,2,4,1,3,3,1,5,0.969481
2017,48,WX,2,1,4,2,1,1,2,3,1.698404
2017,42,WX,4,4,4,4,4,4,4,3,1.11798
2017,66,WX,1,3,3,1,1,3,4,5,0.551925
2017,37,WX,1,1,4,3,1,2,2,1,0.477157
2017,39,WX,3,3,3,3,3,3,3,3,0.566319
2017,25,WX,3,5,4,4,1,2,5,5,0.454508
2017,46,WX,1,2,5,1,1,1,4,1,0.641812
2017,62,WX,3,3,4,4,3,3,2,1,0.264213
2017,61,WX,5,4,4,3,5,3,3,4,1.148284
2017,60,WX,4,4,4,3,3,3,4,3,0.891744
2017,58,WX,1,1,5,5,1,1,1,4,0.595297
2017,66,WX,5,5,5,5,5,5,5,5,0.445701
2017,70,WX,1,1,4,4,1,1,4,1,0.415552
2017,72,WX,2,1,4,2,1,2,2,1,1.674881
2017,50,WX,5,4,4,4,3,4,5,3,0.077013
2017,70,WX,1,3,5,1,1,5,5,5,0.706575
2017,74,WX,1,4,4,2,1,1,4,3,0.415552
2017,41,WX,5,5,5,1,1,1,5,5,1.11798
2017,59,WX,3,1,4,3,1,3,1,1,0.675407
2017,59,WX,4,4,5,3,2,5,3,1,0.675407
2017,34,WX,2,2,4,4,2,2,3,2,0.700963
2017,67,WX,4,5,4,2,1,3,4,4,0.675907
2017,64,WX,3,3,3,2,1,3,3,4,0.880582
2017,72,WX,1,5,5,3,1,1,1,5,0.990271
2017,56,WX,5,5,4,5,4,5,5,5,0.763112
2017,20,WX,1,1,1,5,2,2,5,4,0.822926
2017,38,WX,2,2,2,5,3,3,5,3,0.761176
2017,67,WX,2,3,2,1,1,1,5,3,0.65467
2017,51,WX,1,4,3,3,3,3,1,4,1.046124
2017,46,WX,4,5,5,5,1,4,3,5,0.789356
2017,62,WX,5,5,5,5,1,3,5,3,0.699624
2017,69,WX,2,1,5,1,2,1,1,3,0.413876
2017,41,WX,4,5,4,5,4,4,4,4,0.743776
2017,62,WX,4,4,5,5,4,4,5,4,0.862555
2017,48,WX,5,4,5,4,3,3,3,4,1.358379
2017,39,WX,4,4,4,4,4,4,4,4,1.80862
2017,58,WX,3,3,5,1,2,1,1,5,0.763112
2017,58,WX,4,5,4,5,4,2,5,4,1.415151
2017,64,WX,4,1,3,4,1,3,3,1,1.148284
2017,52,WX,4,4,4,4,4,4,5,5,0.323456
2017,58,WX,2,3,4,2,1,1,3,1,0.684897
2017,59,WX,3,2,5,5,3,4,1,1,1.54114
2017,28,WX,5,5,4,4,3,3,4,5,1.31719
2017,61,WX,2,1,5,3,1,1,2,1,0.880582
2017,55,WX,4,5,5,4,3,5,5,5,0.763112
2017,56,WX,1,3,5,2,1,1,4,5,0.675407
2017,47,WX,4,5,4,5,3,4,4,5,2.203002
2017,43,WX,5,4,5,4,3,3,4,5,0.567904
2017,61,WX,4,4,4,5,3,5,5,2,0.891744
2017,55,WX,4,4,4,5,2,2,5,4,0.675407
2017,57,WX,4,2,4,4,2,3,5,1,0.675407
2017,60,WX,1,2,4,1,1,3,4,1,0.880582
2017,49,WX,5,1,5,5,1,3,1,5,2.203002
2017,43,WX,3,3,3,3,3,5,5,5,1.622822
2017,29,WX,4,4,3,3,2,1,3,3,0.786218
2017,35,WX,3,3,3,3,1,3,4,5,0.566319
2017,33,WX,4,2,5,3,1,3,4,5,2.759969
2017,44,WX,3,3,3,3,3,3,3,4,1.770398
2017,35,WX,2,1,5,4,1,2,5,1,0.634947
2017,22,WX,3,3,3,3,2,3,3,4,1.285853
2017,61,WX,3,1,5,2,1,2,1,1,0.577138
2017,61,WX,3,1,3,1,1,1,1,2,0.533614
2017,60,WX,4,4,4,3,2,3,4,4,0.880582
2017,62,WX,5,5,4,4,3,4,4,5,0.533614
2017,65,WX,4,3,3,3,1,2,4,5,1.133361
2017,60,WX,3,4,3,2,1,1,5,1,0.82161
2017,67,WX,3,3,3,2,2,2,2,3,0.774454
2017,53,WX,4,4,4,4,3,3,4,4,1.046124
2017,47,WX,4,4,2,2,5,3,4,3,0.511412
2017,69,WX,1,1,5,4,1,1,4,4,0.392336
2017,36,WX,3,3,3,4,3,3,3,3,0.931004
2017,56,WX,4,1,5,2,3,3,4,5,1.074664
2017,63,WX,3,3,3,3,1,2,5,5,1.148284
2017,58,WX,4,5,4,3,1,3,1,5,0.70539
2017,66,WX,3,5,4,2,1,2,4,5,0.413876
2017,70,WX,4,4,4,3,2,2,3,4,0.706575
2017,34,WX,3,3,4,2,1,4,5,1,0.700963
2017,38,WX,1,4,4,1,1,1,3,1,0.617357
2017,24,WX,3,2,1,4,2,1,4,3,1.29038
2017,53,WX,3,5,5,5,3,5,5,5,1.263127
2017,36,WX,3,5,4,4,2,2,5,1,0.634947
2017,44,WX,5,5,4,5,2,3,5,5,1.427973
2017,45,WX,2,4,4,1,1,3,5,5,0.060956
2017,19,WX,3,2,4,2,1,5,5,5,0.246922
2017,34,WX,4,5,5,3,1,2,4,5,0.62752
2017,33,WX,4,4,5,5,2,2,4,5,0.62752
2017,69,WX,3,4,3,4,1,3,3,4,0.413876
2017,78,WX,4,3,4,4,1,2,1,4,0.878311
2017,39,WX,5,4,5,5,3,2,5,4,0.477157
2017,21,WX,4,3,5,3,3,3,3,4,0.345829
2017,47,WX,5,5,5,5,5,5,5,5,0.641812
2017,54,WX,5,1,5,4,1,3,5,4,1.014784
2017,41,WX,4,5,5,3,5,4,4,4,0.526638
2017,29,WX,3,3,3,3,2,3,3,3,2.20354
2017,69,WX,3,4,4,4,1,2,3,3,1.133361
2017,41,WX,3,2,1,2,3,4,1,4,1.402759
2017,37,WX,5,5,5,5,5,5,5,5,0.731717
2017,25,WX,3,3,3,3,3,3,3,3,0.965867
2017,33,WX,3,3,3,2,4,4,3,4,0.798854
2017,45,WX,3,4,4,4,2,5,4,4,0.641812
2017,58,WX,2,2,4,4,2,4,4,5,0.70539
2017,75,WX,1,1,3,3,1,3,3,2,0.501118
2017,38,WX,2,2,4,5,2,3,3,1,0.888941
2017,55,WX,3,3,4,3,2,2,4,3,0.855202
2017,33,WX,3,3,3,3,3,3,4,3,0.805656
2017,51,WX,1,2,5,1,2,1,4,1,0.875961
2017,55,WX,5,5,5,5,5,4,5,5,0.70539
2017,26,WX,3,3,2,1,2,2,2,3,0.254256
2017,57,WX,3,1,3,2,3,3,4,5,0.683553
2017,20,WX,3,4,3,3,3,3,3,2,3.500655
2017,54,WX,4,4,4,4,1,2,4,5,1.478245
2017,54,WX,2,1,5,2,3,3,5,3,1.414165
2017,53,WX,3,3,5,4,1,3,3,4,1.860611
2017,66,WX,3,3,3,3,2,2,4,2,0.675907
2017,37,WX,4,5,4,4,2,2,4,4,0.617357
2017,66,WX,3,3,4,3,3,1,2,3,0.675907
2017,55,WX,3,1,5,4,1,4,5,1,0.901934
2017,71,WX,5,5,5,4,1,5,5,5,1.294332
2017,21,WX,4,4,4,4,4,3,4,3,0.398559
2017,55,WX,5,5,4,5,1,2,3,5,0.51039
2017,55,WX,1,4,4,5,1,3,5,5,0.51039
2017,57,WX,3,3,3,4,2,3,4,4,1.415151
2017,43,WX,1,1,3,3,1,2,1,1,0.743776
2017,37,WX,5,5,5,5,1,5,5,5,0.723717
2017,57,WX,4,5,5,3,1,3,3,4,0.684897
2017,22,WX,1,1,1,1,1,1,1,1,1.574152
2017,59,WX,3,2,5,4,1,3,4,5,0.146888
2017,26,WX,4,3,5,1,2,4,4,1,1.224935
2017,19,WX,5,5,3,4,5,4,4,5,0.805851
2017,54,WX,5,5,5,5,5,5,5,5,1.414165
2017,61,WX,5,5,5,3,3,3,3,5,0.683384
2017,35,WX,3,3,3,3,3,3,3,3,0.634947
2017,26,WX,3,3,4,4,3,3,4,5,0.976387
2017,67,WX,3,2,4,4,1,2,1,1,0.976731
2017,67,WX,4,4,3,3,3,3,2,3,0.675907
2017,58,WX,3,4,3,4,1,2,1,2,0.51039
2017,19,WX,4,4,4,3,4,2,3,4,0.790081
2017,66,WX,4,4,4,3,2,3,4,3,0.969481
2017,53,WX,4,1,3,1,1,1,5,5,1.046124
2017,21,WX,2,2,5,4,4,3,1,1,1.852183
2017,41,WX,3,3,3,3,2,1,3,3,0.198243
2017,28,WX,4,4,4,2,2,3,3,2,1.371012
2017,60,WX,4,5,5,4,1,3,2,5,1.148284
2017,26,WX,2,3,4,3,2,1,2,5,1.31719
2017,21,WX,4,4,4,4,3,3,5,4,3.500655
2017,51,WX,4,1,3,1,3,3,1,1,0.981726
2017,19,WX,3,3,3,2,4,3,3,2,0.095683
2017,34,WX,4,4,4,4,3,5,5,5,0.798854
2017,60,WX,3,4,4,4,2,3,3,5,0.047776
2017,51,WX,3,3,3,3,3,3,3,3,0.875961
2017,27,WX,3,3,4,4,1,2,3,3,0.061411
2017,28,WX,4,4,4,3,2,3,4,4,0.786218
2017,65,WX,5,5,4,4,2,4,4,5,0.885167
2017,35,WX,3,2,4,4,4,4,4,2,0.961587
2017,58,WX,4,4,5,4,2,4,4,5,1.074664
2017,66,WX,1,2,4,3,2,4,3,1,0.057565
2017,29,WX,3,1,3,4,5,3,5,3,1.11418
2017,69,WX,1,1,5,1,1,2,3,2,0.675907
2017,50,WX,4,5,4,4,2,3,5,5,0.981726
2017,22,WX,4,4,4,5,1,3,5,4,1.004292
2017,66,WX,3,2,5,1,1,2,1,4,0.65467
2017,68,WX,3,2,3,4,1,1,1,4,0.675907
2017,52,WX,4,4,4,3,2,3,3,5,1.478245
2017,74,WX,4,4,5,4,4,5,4,5,1.318094
2017,52,WX,3,3,3,3,3,3,3,3,1.494878
2017,25,WX,1,1,2,2,1,1,1,2,0.998055
2017,29,WX,2,3,5,3,4,3,3,3,1.261537
2017,67,WX,2,3,2,2,1,2,1,1,0.675907
2017,63,WX,1,2,3,3,1,2,3,2,0.82161
2017,36,WX,5,4,5,5,1,1,1,1,1.80862
2017,45,WX,4,5,5,4,2,3,5,5,0.789356
2017,49,WX,3,4,3,1,1,3,3,4,0.017573
2017,18,WX,3,3,4,3,1,1,3,2,0.304476
2017,48,WX,4,4,4,1,3,3,4,4,2.203002
2017,57,WX,4,5,5,4,5,4,3,3,0.595297
2017,41,WX,4,4,4,4,4,1,4,3,1.330302
2017,20,WX,4,4,4,4,4,4,4,4,0.22581
2017,55,WX,2,5,5,5,3,3,1,1,0.763112
2017,56,WX,2,1,5,3,1,1,3,1,0.683553
2017,54,WX,5,5,5,5,4,5,5,5,0.323456
2017,33,WX,3,3,1,3,1,1,4,3,0.7879
2017,71,WX,5,5,5,1,1,1,1,5,0.415552
2017,53,WX,4,4,4,4,5,4,2,5,1.014784
2017,35,WX,4,1,4,4,2,2,4,1,0.617357
2017,29,WX,2,3,4,2,2,4,5,4,1.261537
2017,44,WX,2,3,5,5,1,2,5,5,1.140966
2017,62,WX,1,4,5,4,1,4,5,4,1.390871
2017,71,WX,3,2,5,2,1,2,3,4,1.318094
2017,27,WX,3,3,3,4,4,3,3,4,0.965867
2017,43,WX,3,4,5,4,4,3,4,3,2.254608
2017,60,WX,3,3,5,4,4,3,5,5,0.577138
2017,63,WX,4,3,4,2,1,2,1,4,0.912746
2017,26,WX,2,4,4,3,4,1,4,2,1.31719
2017,56,WX,2,3,3,2,1,2,3,3,0.675407
2017,27,WX,3,1,1,1,1,2,1,1,1.781882
2017,32,WX,4,1,3,4,1,2,2,1,0.62752
2017,60,WX,2,1,5,2,1,1,1,3,0.699624
2017,54,WX,2,2,4,3,2,2,3,5,0.981726
2017,67,WX,4,4,4,2,1,2,3,5,1.123528
2017,30,WX,2,2,5,2,2,3,5,3,0.851286
2017,42,WX,3,3,3,3,3,4,3,3,0.774187
2017,65,WX,2,5,4,1,1,2,3,3,1.123528
2017,23,WX,3,4,4,3,5,4,5,5,0.604095
2017,69,WX,3,3,3,3,3,3,3,3,0.65467
2017,28,WX,5,5,5,5,5,5,5,5,0.83548
2017,63,WX,4,4,4,4,1,3,4,4,0.683384
2017,61,WX,5,4,5,5,3,3,5,5,0.880582
2017,21,WX,3,3,3,3,3,3,3,3,1.117452
2017,33,WX,4,1,4,5,2,3,3,5,1.600659
2017,63,WX,3,1,1,3,1,1,2,1,0.533614
2017,21,WX,1,1,5,1,1,1,4,2,0.777046
2017,51,WX,3,1,3,2,1,2,2,2,1.046124
2017,18,WX,5,5,5,5,1,1,5,5,0.753112
2017,60,WX,5,5,5,3,2,3,3,5,0.912746
2017,23,WX,3,4,3,4,2,3,4,4,1.466786
2017,23,WX,2,1,1,5,1,3,3,5,1.004292
2017,76,WX,3,3,3,2,2,2,4,2,0.501118
2017,26,WX,3,1,3,3,3,2,4,5,0.786218
2017,50,WX,5,5,5,5,4,4,5,5,1.483346
2017,24,WX,5,5,5,5,5,5,5,5,0.938824
2017,29,WX,2,5,4,3,1,2,5,4,2.078285
2017,32,WX,3,1,5,2,3,4,1,1,0.805656
2017,73,WX,4,5,5,4,1,2,4,2,0.415552
2017,55,WX,4,4,4,4,3,4,4,4,0.595297
2017,33,WX,4,2,2,3,3,3,2,4,0.62752
2017,46,WX,4,4,4,4,2,2,3,3,0.094516
2017,51,WX,5,3,5,3,5,5,5,2,0.875961
2017,59,WX,3,1,4,1,1,3,4,4,0.800524
2017,29,WX,3,3,3,3,3,3,3,3,0.965867
2017,25,WX,3,4,2,3,4,3,3,3,1.39462
2017,34,WX,3,4,4,2,4,3,5,5,0.62752
2017,45,WX,4,4,3,3,4,2,1,1,0.789356
2017,65,WX,1,1,1,3,1,1,3,1,0.675907
2017,60,WX,1,1,3,1,1,1,1,1,0.533614
2017,52,WX,3,4,2,3,4,3,4,4,0.510234
2017,58,WX,4,4,4,4,4,5,4,3,0.683553
2017,60,WX,4,3,4,1,1,1,1,1,0.82161
2017,72,WX,5,4,4,2,3,3,4,5,0.415552
2017,41,WX,3,3,2,5,2,2,3,2,0.457041
2017,57,WX,3,1,2,3,1,3,1,3,0.51039
2017,70,WX,3,1,5,4,1,1,1,1,0.415552
2017,24,WX,5,5,3,3,1,2,4,5,0.345829
2017,29,WX,2,3,5,4,1,3,5,5,1.261537
2017,35,WX,2,1,5,2,2,3,3,1,0.617357
2017,51,WX,1,3,1,5,1,1,3,3,1.48431
2017,54,WX,3,2,5,3,1,2,1,3,1.478245
2017,33,WX,3,4,4,4,2,3,3,5,0.798854
2017,30,WX,4,4,3,4,4,4,5,5,1.968521
2017,26,WX,2,3,4,3,3,4,2,3,1.488197
2017,33,WX,3,3,3,3,3,3,3,3,0.809504
2017,67,WX,3,4,5,3,1,3,3,4,0.969481
2017,70,WX,4,5,4,3,2,3,3,5,0.706575
2017,58,WX,3,3,4,2,1,4,3,4,0.23804
2017,54,WX,4,5,4,4,3,3,4,5,1.860611
2017,47,WX,5,5,5,5,4,4,4,5,1.611453
2017,46,WX,3,5,4,3,1,3,5,5,0.757974
2017,33,WX,3,3,3,3,3,3,3,3,0.798854
2017,42,WX,3,2,4,2,1,4,1,5,0.861744
2017,70,WX,3,3,3,3,3,3,3,3,0.491409
2017,74,WX,4,4,4,4,1,2,4,4,1.674881
2017,47,WX,3,4,5,5,1,4,4,2,0.933983
2017,44,WX,1,4,5,4,1,1,1,5,0.774187
2017,20,WX,3,4,5,3,5,5,2,5,1.330634
2017,69,WX,4,4,5,3,3,3,4,5,1.133361
2017,55,WX,2,4,5,4,3,3,2,3,0.648171
2017,33,WX,3,3,3,4,3,3,4,4,1.588929
2017,28,WX,4,4,4,2,4,4,4,1,0.444105
2017,52,WX,5,5,5,5,4,4,5,5,0.875961
2017,28,WX,3,3,5,3,1,3,2,2,1.689056
2017,49,WX,5,5,5,5,3,4,5,5,0.789356
2017,43,WX,3,3,2,3,4,3,5,3,0.742063
2017,63,WX,2,1,5,2,1,5,5,5,1.148284
2017,65,WX,3,3,5,3,3,4,5,5,1.035368
2017,19,WX,3,3,4,3,3,3,3,4,0.960513
2017,57,WX,4,2,5,2,3,3,3,5,1.074664
2017,67,WX,3,2,3,4,1,1,4,2,0.675907
2017,75,WX,4,4,4,4,1,3,3,5,0.917031
2017,63,WX,3,3,4,2,1,1,4,4,1.148284
2017,81,WX,1,1,4,1,1,3,1,5,1.076762
2017,62,WX,3,3,5,4,1,1,4,3,0.880582
2017,50,WX,1,3,1,2,1,3,3,3,1.046124
2017,64,WX,3,3,5,3,3,4,5,3,1.148284
2017,60,WX,2,1,3,1,1,1,1,1,0.82161
2017,54,WX,2,1,3,3,1,3,3,3,0.981726
2017,48,WX,4,3,3,3,2,3,4,4,2.534424
2017,56,WX,4,5,5,3,2,5,5,5,0.763112
2017,62,WX,3,4,3,3,3,2,5,4,0.880582
2017,61,WX,4,1,5,3,1,2,3,1,0.82161
2017,40,WX,5,2,2,4,1,1,4,1,0.629605
2017,56,WX,4,4,4,3,3,3,4,4,0.684897
2017,39,WX,2,2,2,2,1,2,2,1,0.617357
2017,57,WX,3,4,5,2,1,3,1,5,0.675407
2017,53,WX,1,1,5,3,1,1,1,4,0.541373
2017,50,WX,4,4,4,4,4,3,3,3,1.971995
2017,63,WX,4,4,4,4,2,4,4,3,0.86559
2017,40,WX,2,1,2,4,3,3,2,2,0.742063
2017,22,WX,4,4,3,5,2,2,4,3,1.198653
2017,46,WX,3,3,3,3,1,3,3,3,0.825856
2017,40,WX,4,4,3,4,2,1,4,1,0.721017
2017,60,WX,2,1,4,3,1,1,3,1,0.533614
2017,58,WX,3,1,3,4,1,1,1,3,0.675407
2017,25,WX,3,4,5,5,5,5,5,1,0.449753
2017,35,WX,4,5,5,4,1,2,5,5,0.453176
2017,42,WX,3,2,5,3,3,4,5,3,2.047167
2017,20,WX,2,3,4,2,4,5,3,4,0.822926
2017,63,WX,5,5,5,4,3,3,4,3,0.880582
2017,59,WX,5,5,5,5,5,5,5,5,0.901934
2017,67,WX,2,5,5,2,4,4,5,5,0.378364
2017,68,WX,5,5,5,2,1,4,5,5,0.445701
2017,79,WX,1,4,5,2,2,2,1,3,0.683509
2017,66,WX,4,4,4,3,3,3,5,3,1.133361
2017,63,WX,1,1,3,3,3,1,3,1,0.321851
2017,26,WX,3,4,3,1,1,5,4,5,1.261537
2017,25,WX,1,1,2,3,2,3,5,1,0.122701
2017,57,WX,3,4,3,3,1,3,3,4,1.180747
2017,32,WX,4,4,4,4,4,4,5,3,1.600659
2017,67,WX,4,5,4,2,1,2,1,5,1.069164
2017,63,WX,4,4,4,4,3,4,4,5,0.683384
2017,46,WX,5,2,5,3,3,5,5,5,1.358379
2017,77,WX,3,3,5,3,3,3,1,5,0.519087
