p_id,age,gend,hisp,race,state,zip,nws_region,lat,lon,rural,home,follow,warn_hist,rand_morn,rec_morn,und_morn,resp_morn,rand_aft,rec_aft,und_aft,resp_aft,rand_eve,rec_eve,und_eve,resp_eve,wx_info1,wx_info2,wx_info3,wx_info4,wx_info5,wx_info6,wx_info7,wx_info8,income,inc_50,inc_100,inc_150,inc_200,edu
EPO7FJ2PXRZ4CYT4M9,20,0,0,1,Illinois,61073,Central Region,43.19459534,-89.20249939,2,1,4,1,2:00:00,3,3,4,12:00 PM (noon),4,4,4,11:00 PM,5,5,5,4,4,4,5,4,4,5,5,1,3,NA,NA,NA,4
EPO7FJ4LSNVR6LL4M8,24,0,0,1,California,93105,Western Region,34.50210571,-120.1287003,2,1,4,1,2:00:00,3,4,3,5:00 PM,3,3,3,12:00 AM (midnight),3,3,4,3,4,4,4,3,4,3,3,2,NA,8,NA,NA,6
EPO7FJ87LQFW9B74M1,23,0,0,1,Texas,76701,Southern Region,31.02909851,-97.85350037,1,3,2,1,9:00:00,3,3,3,12:00 PM (noon),2,3,2,7:00 PM,1,3,1,1,1,1,3,3,3,3,1,1,NA,NA,NA,NA,8
EPO7FH3YVLMVDJH4M5,46,1,0,1,New York,12084,Eastern Region,34.70610046,-77.22969818,2,1,4,1,3:00:00,2,5,2,2:00 PM,5,4,4,9:00 PM,5,5,5,5,5,4,4,2,1,4,3,4,NA,NA,NA,20,7
EPO7FJGG536K6TW4M4,24,1,0,1,Tennessee,37203,Southern Region,36.14729309,-86.77700043,1,2,3,0,7:00:00,3,3,2,1:00 PM,5,4,2,11:00 PM,3,4,1,2,1,4,3,4,3,5,5,2,NA,6,NA,NA,6
EPO7FJGTLXGVBH54M6,70,1,0,1,California,94109,Western Region,37.79570007,-122.4208984,1,3,4,0,1:00:00,1,3,2,12:00 PM (noon),4,4,4,6:00 PM,4,4,4,4,4,4,3,2,3,4,5,1,3,NA,NA,NA,6
EPO7FJGTK3TLZRN4M9,66,0,0,1,Florida,32765,Southern Region,28.58830261,-81.24389648,2,1,1,1,2:00:00,2,4,3,1:00 PM,3,4,4,6:00 PM,NA,NA,NA,4,3,3,3,3,4,3,2,4,NA,NA,NA,21,7
EPO7FJGVC4RKNKR4M6,75,1,0,1,Texas,77808,Southern Region,33.26170349,-96.81169891,3,1,4,0,7:00:00,4,5,4,5:00 PM,5,5,4,8:00 PM,4,5,4,4,3,5,2,1,2,2,1,4,NA,NA,NA,21,8
EPO7FJGW7TPPNDN4M3,74,0,0,1,Wisconsin,54421,Central Region,44.62710571,-90.19809723,3,1,3,1,9:00:00,3,3,3,10:00 AM,2,2,2,7:00 PM,1,1,1,4,4,4,1,1,1,1,4,1,1,NA,NA,NA,4
EPO7FJGVKC5VDXN4M8,77,1,0,1,Texas,78704,Southern Region,30.24139404,-97.76869965,1,1,2,1,7:00:00,3,3,3,5:00 PM,3,4,3,12:00 AM (midnight),3,3,3,4,2,4,1,1,1,5,1,2,NA,6,NA,NA,7
EPO7FJGVS36BRJ54M4,70,1,0,1,California,92612,Western Region,33.63780212,-117.8095016,1,1,3,0,6:00:00,3,3,3,12:00 PM (noon),3,3,3,6:00 PM,3,3,3,4,4,3,3,2,2,4,4,2,NA,10,NA,NA,8
EPO7FJGVBG8ZTBB4M5,74,1,0,1,Arizona,85138,Western Region,33.27650452,-112.1872025,2,1,4,1,9:00:00,5,4,4,10:00 AM,5,4,4,11:00 PM,5,4,4,3,4,3,3,1,3,4,4,2,NA,7,NA,NA,3
EPO7FJGVGBDWMS54M6,75,0,0,1,Illinois,60062,Central Region,42.26669312,-88.05079651,2,2,4,1,5:00:00,1,4,2,4:00 PM,4,4,3,8:00 PM,4,4,3,5,5,5,3,3,3,4,4,4,NA,NA,NA,16,7
EPO7FJGZR2XPSFS4M4,72,1,0,1,Georgia,30013,Southern Region,33.55470276,-84.18720245,2,1,4,1,9:00:00,4,4,4,1:00 PM,4,4,3,8:00 PM,3,4,4,4,3,4,4,1,1,1,1,1,5,NA,NA,NA,7
EPO7FJH29JH92C44M9,68,1,0,1,Georgia,30024,Southern Region,34.09640503,-83.5739975,2,1,4,0,1:00:00,3,4,4,11:00 AM,4,4,5,10:00 PM,4,4,5,4,5,4,4,4,4,4,5,2,NA,7,NA,NA,7
EPO7FJH23SQ4X5S4M0,62,0,0,1,Nevada,89027,Western Region,36.78889465,-114.1430969,2,2,5,0,6:00:00,2,4,4,3:00 PM,1,5,5,11:00 PM,NA,NA,NA,1,1,5,1,1,1,1,1,2,NA,6,NA,NA,6
EPO7FJH3KTT3GLH4M8,68,0,0,1,Nebraska,68434,Central Region,40.91949463,-97.11090088,3,1,5,1,5:00:00,4,4,4,3:00 PM,5,5,5,7:00 PM,5,5,5,5,5,4,5,4,5,5,5,1,5,NA,NA,NA,4
EPO7FJGXY9BNDN94M7,66,1,0,1,New Jersey,8879,Eastern Region,35.79769897,-78.62529755,2,1,5,1,8:00:00,2,4,3,10:00 AM,2,4,3,7:00 PM,3,4,4,4,3,3,1,1,3,4,4,2,NA,9,NA,NA,4
EPO7FJHD2YDXLLK4M0,70,1,0,1,Pennsylvania,17050,Eastern Region,40.18139648,-76.99690247,2,1,2,1,4:00:00,1,1,2,11:00 AM,1,1,2,9:00 PM,1,1,2,1,1,5,1,1,1,2,1,2,NA,8,NA,NA,2
EPO7FJH62YCW65B4M5,70,1,0,1,Wisconsin,53213,Central Region,43.04910278,-88.00260162,1,1,4,1,4:00:00,2,4,2,3:00 PM,5,5,3,12:00 AM (midnight),4,4,3,1,1,5,1,1,1,2,3,2,NA,6,NA,NA,5
EPO7FJKFN7HD64K4M9,33,0,0,1,California,90230,Western Region,33.99499512,-118.3917007,1,3,4,0,6:00:00,5,4,4,5:00 PM,5,4,4,10:00 PM,4,5,5,3,3,3,4,3,3,3,3,2,NA,7,NA,NA,6
EPO7FJGZN7358C54M0,48,0,0,1,Florida,33611,Southern Region,27.93919373,-82.47229767,1,2,3,1,9:00:00,3,3,1,3:00 PM,2,3,1,9:00 PM,3,3,1,3,3,5,1,1,3,2,1,2,NA,9,NA,NA,6
EPO7FJKFZSMQC5V4M7,26,0,0,1,Oregon,97222,Western Region,45.4467926,-122.5303955,2,1,3,0,7:00:00,4,4,4,4:00 PM,5,4,5,12:00 AM (midnight),2,4,4,3,2,4,3,2,3,3,3,1,2,NA,NA,NA,4
EPO7FJK9H673LVV4M5,56,0,0,1,Arizona,85719,Western Region,32.24760437,-110.9499969,1,1,4,0,9:00:00,1,3,4,3:00 PM,NA,NA,NA,8:00 PM,4,3,3,5,5,5,4,3,4,4,5,1,4,NA,NA,NA,5
EPO7FJKB35M4SWZ4M6,67,0,0,1,Pennsylvania,15235,Eastern Region,40.45959473,-79.83580017,2,1,NA,0,4:00:00,NA,2,3,10:00 AM,3,3,3,10:00 PM,3,3,3,5,5,5,5,1,1,5,2,2,NA,6,NA,NA,7
EPO7FJH3CY6K5CB4M1,71,1,0,1,Illinois,60047,Central Region,42.20080566,-88.04299927,2,1,4,1,9:00:00,3,4,3,10:00 AM,3,4,3,12:00 AM (midnight),3,4,3,3,2,5,2,1,1,5,5,3,NA,NA,12,NA,7
EPO7FJKF4WT75944M2,73,1,0,1,California,95124,Western Region,37.25549316,-121.9244995,1,1,3,0,9:00:00,3,4,4,3:00 PM,4,4,4,9:00 PM,4,4,4,4,4,4,4,2,3,4,4,2,NA,9,NA,NA,6
EPO7FJH53Q9Y2CH4M4,79,1,0,1,California,92009,Western Region,33.15809631,-117.3506012,2,1,5,0,5:00:00,4,3,3,2:00 PM,5,3,3,10:00 PM,4,4,3,2,2,4,1,1,4,1,1,NA,NA,NA,NA,NA,7
EPO7FJKD5ZJ2J634M0,75,1,0,1,Massachusetts,2478,Eastern Region,43.16369629,-70.67500305,2,1,3,1,1:00:00,2,2,3,12:00 PM (noon),3,3,3,9:00 PM,3,3,3,2,2,3,2,1,2,3,2,1,1,NA,NA,NA,7
EPO7FJKB3T4NKMD4M3,64,1,0,1,California,92284,Western Region,34.15370178,-116.4188995,3,1,4,0,9:00:00,4,4,4,12:00 PM (noon),4,4,4,6:00 PM,4,4,4,4,5,4,3,2,3,3,4,2,NA,7,NA,NA,6
EPO7FJGZ63JNNXQ4M8,78,1,0,1,Arkansas,72512,Southern Region,41.84460449,-87.71710205,3,1,4,1,9:00:00,3,3,3,10:00 AM,3,3,3,12:00 AM (midnight),3,3,3,3,4,3,3,2,2,4,4,1,5,NA,NA,NA,4
EPO7FJK9CYKQQ7K4M2,37,1,0,1,Arizona,85050,Western Region,42.29789734,-85.1108017,1,1,5,1,5:00:00,3,3,3,5:00 PM,4,4,4,8:00 PM,4,4,4,3,5,4,5,2,3,4,4,2,NA,9,NA,NA,6
EPO7FJK9HZKZQR84M0,70,0,0,1,Texas,77035,Southern Region,29.71760559,-95.41880035,1,1,1,1,8:00:00,5,5,4,4:00 PM,5,5,4,6:00 PM,5,5,4,4,5,5,5,4,4,5,5,3,NA,NA,11,NA,7
EPO7FJKJ4BRVM974M2,59,0,0,1,Nevada,89044,Western Region,35.98869324,-115.1134033,2,1,4,0,6:00:00,4,4,4,11:00 AM,4,4,4,7:00 PM,4,4,4,4,5,5,3,1,2,3,5,3,NA,NA,15,NA,6
EPO7FJKJVJBWBB34M8,66,1,0,1,Mississippi,38801,Southern Region,34.11050415,-88.75759888,2,1,4,1,9:00:00,5,5,4,4:00 PM,5,5,4,7:00 PM,5,5,5,3,4,5,3,1,3,5,5,2,NA,8,NA,NA,8
EPO7FJL7JRNYJJL4M3,33,1,0,1,Ohio,43081,Eastern Region,40.17680359,-83.07920074,2,1,2,1,5:00:00,4,3,2,10:00 AM,4,2,2,11:00 PM,4,2,2,2,1,3,1,1,2,4,3,3,NA,NA,15,NA,6
EPO7FJL4Z58NZYM4M1,76,1,0,1,New Jersey,7410,Eastern Region,40.93640137,-74.11840057,2,1,4,0,5:00:00,2,2,2,2:00 PM,4,4,4,6:00 PM,4,4,4,4,5,5,3,1,3,4,5,4,NA,NA,NA,18,7
EPO7FJKGS63588L4M8,82,1,0,1,Massachusetts,1247,Eastern Region,42.94030762,-71.4434967,1,1,4,0,2:00:00,1,2,1,1:00 PM,1,1,1,7:00 PM,1,1,1,3,1,3,1,1,1,3,1,4,NA,NA,NA,21,5
EPO7FJKHVFW256X4M3,84,0,0,1,Ohio,45238,Eastern Region,39.10929871,-84.62090302,2,1,4,1,3:00:00,4,4,4,10:00 AM,4,4,4,7:00 PM,4,4,4,5,5,5,1,1,3,1,5,1,4,NA,NA,NA,2
EPO7FJKGLG9Z2J74M7,55,0,0,1,Oregon,97317,Western Region,45.01480103,-123.0155945,1,1,4,0,7:00:00,1,3,4,5:00 PM,3,4,5,9:00 PM,4,3,5,3,1,4,4,3,1,4,3,2,NA,10,NA,NA,6
EPO7FJL9XVQ5SVP4M9,65,1,0,1,Florida,33180,Southern Region,25.92739868,-80.18009949,NA,2,4,1,2:00:00,NA,4,3,12:00 PM (noon),4,4,4,12:00 AM (midnight),4,4,4,3,2,3,4,1,3,3,3,4,NA,NA,NA,21,8
EPO7FJMC7G9S9HH4M7,30,0,0,1,Indiana,46037,Central Region,39.90440369,-85.99289703,2,1,3,1,6:00:00,3,3,4,3:00 PM,4,3,4,6:00 PM,3,3,4,2,3,2,3,3,4,4,3,2,NA,9,NA,NA,6
EPO7FJMC7S2KPLZ4M6,47,0,0,1,Louisiana,70119,Southern Region,29.95359802,-90.10289764,1,1,4,1,4:00:00,2,2,2,5:00 PM,4,4,3,11:00 PM,3,3,3,4,3,4,3,2,4,4,1,3,NA,NA,14,NA,6
EPO7FJH22GQ28MW4M7,76,0,0,1,Michigan,49408,Central Region,42.40010071,-86.06099701,3,4,4,1,8:00:00,3,4,4,5:00 PM,4,4,4,11:00 PM,4,4,4,4,3,3,3,1,3,2,1,1,2,NA,NA,NA,2
EPO7FJLCGLBN3Z74M6,36,0,0,1,Massachusetts,1852,Eastern Region,28.61849976,-81.43360138,2,1,3,1,9:00:00,3,3,3,12:00 PM (noon),3,3,3,10:00 PM,3,3,3,2,1,4,5,5,3,4,1,4,NA,NA,NA,16,7
EPO7FJMDK9J3LBF4M1,26,0,0,1,Florida,32951,Southern Region,27.96679688,-80.50959778,2,1,4,1,6:00:00,4,4,3,11:00 AM,4,4,4,10:00 PM,4,4,4,3,4,3,3,3,3,3,4,3,NA,NA,12,NA,7
EPO7FJL8JZZ7Z974M4,70,0,0,1,Florida,32148,Southern Region,29.81419373,-82.49089813,3,4,5,1,3:00:00,2,4,3,5:00 PM,4,4,4,12:00 AM (midnight),2,4,4,1,1,5,1,1,1,1,1,1,3,NA,NA,NA,6
EPO7FJGZKNXC4D74M1,76,1,0,1,Florida,32174,Southern Region,29.30050659,-81.19480133,2,1,4,1,4:00:00,4,4,3,3:00 PM,NA,4,4,6:00 PM,5,5,4,2,2,3,3,1,2,5,3,1,5,NA,NA,NA,6
EPO7FJMCDBNZCC94M9,39,1,0,1,Florida,33324,Southern Region,26.1829071,-80.22380066,2,1,4,1,8:00:00,3,3,3,2:00 PM,4,4,3,8:00 PM,4,4,4,4,4,4,3,3,3,5,2,3,NA,NA,13,NA,8
EPO7FJGXPVSN6TC4M9,69,0,0,1,Georgia,30281,Southern Region,36.67529297,-75.91609955,2,1,3,1,3:00:00,4,4,4,1:00 PM,3,4,3,8:00 PM,4,4,3,3,5,4,2,1,3,5,1,2,NA,6,NA,NA,7
EPO7FJMBYQ9BWWZ4M3,75,1,0,1,Illinois,62024,Central Region,38.94549561,-90.12819672,2,1,4,1,3:00:00,1,1,1,12:00 PM (noon),4,3,3,7:00 PM,3,3,3,2,2,4,3,1,2,2,3,2,NA,6,NA,NA,2
EPO7FJL75TRTXD44M5,63,0,0,1,Nevada,89044,Western Region,36.03970337,-114.9819031,2,1,3,0,4:00:00,2,4,4,5:00 PM,4,4,4,7:00 PM,4,4,4,4,4,4,4,2,4,3,4,1,5,NA,NA,NA,4
EPO7FJMDGFMJ27K4M9,54,1,0,1,Virginia,22180,Eastern Region,38.87910461,-77.37660217,2,1,4,1,7:00:00,3,5,5,10:00 AM,5,5,5,11:00 PM,5,5,5,3,4,4,3,1,2,3,1,4,NA,NA,NA,20,7
EPO7FJMCGTSSH9Z4M0,30,0,0,1,Ohio,44830,Eastern Region,41.12449646,-83.12120056,3,4,2,1,3:00:00,3,4,3,4:00 PM,3,4,4,11:00 PM,3,4,3,3,4,3,4,4,4,5,3,2,NA,7,NA,NA,6
EPO7FJL5825JJ2W4M0,41,0,0,1,Washington,98942,Western Region,46.59820557,-120.5307999,2,1,5,0,3:00:00,4,4,5,5:00 PM,5,4,4,12:00 AM (midnight),5,4,4,4,4,5,5,4,5,5,4,3,NA,NA,13,NA,4
EPO7FJMFMDGLCRB4M2,72,0,0,1,Florida,32189,Southern Region,29.68649292,-81.69529724,3,4,5,1,3:00:00,4,4,4,1:00 PM,5,5,5,7:00 PM,5,5,5,1,4,4,2,1,1,5,1,2,NA,6,NA,NA,4
EPO7FJMFN2Y54GC4M0,50,1,0,1,Florida,32571,Southern Region,30.66679382,-87.18499756,2,1,4,1,7:00:00,3,3,3,1:00 PM,3,3,3,8:00 PM,3,3,3,2,4,4,4,2,3,3,4,3,NA,NA,13,NA,7
EPO7FJMFRFGV9QL4M8,61,1,0,1,Florida,34652,Southern Region,28.23970032,-82.73880005,2,3,4,1,6:00:00,5,5,3,4:00 PM,5,5,3,7:00 PM,5,5,3,4,3,4,4,2,3,4,1,1,3,NA,NA,NA,4
EPO7FJMGYQB277T4M9,45,0,0,1,Colorado,80528,Central Region,32.77870178,-96.82170105,2,1,3,0,2:00:00,2,3,3,5:00 PM,4,4,4,6:00 PM,4,4,4,3,3,4,3,2,4,4,4,3,NA,NA,12,NA,4
EPO7FJL725JCFJ74M8,76,1,0,1,California,95409,Western Region,38.44050598,-122.7144012,2,1,4,1,4:00:00,2,4,3,3:00 PM,4,4,4,12:00 AM (midnight),3,4,3,4,5,4,2,1,3,4,4,1,3,NA,NA,NA,8
EPO7FJMCZBCCQ7J4M2,71,1,0,1,Texas,75160,Southern Region,32.58320618,-94.71479797,2,1,5,1,4:00:00,1,1,2,12:00 PM (noon),4,5,5,10:00 PM,5,5,4,2,1,5,1,1,2,4,3,2,NA,9,NA,NA,4
EPO7FJMNW779HPX4M9,37,1,0,1,Texas,77845,Southern Region,30.56700134,-96.28369904,2,1,4,1,6:00:00,3,5,3,10:00 AM,5,5,4,12:00 AM (midnight),1,5,2,3,1,3,3,3,1,1,3,2,NA,6,NA,NA,8
EPO7FJMDY2S57T44M1,35,1,0,1,California,95141,Western Region,40.73080444,-73.99749756,1,1,5,0,3:00:00,NA,4,4,3:00 PM,4,4,4,7:00 PM,4,4,4,4,4,4,4,4,4,4,4,3,NA,NA,11,NA,7
EPO7FJL9TTY72Q64M7,75,0,0,1,New Jersey,8514,Eastern Region,40.08039856,-74.45809937,3,1,5,0,3:00:00,1,1,1,2:00 PM,3,3,3,9:00 PM,3,4,3,1,1,4,1,1,3,2,1,1,4,NA,NA,NA,5
EPO7FJMXPZ4PLBN4M0,32,0,0,1,New York,11751,Eastern Region,40.81559753,-73.11810303,2,1,4,0,7:00:00,1,1,1,2:00 PM,1,1,1,11:00 PM,2,2,3,3,4,3,3,3,4,3,3,2,NA,7,NA,NA,8
EPO7FJMTKVN78JF4M1,36,0,0,1,New York,11789,Eastern Region,40.91299438,-73.04319763,2,1,3,0,4:00:00,2,3,2,3:00 PM,4,4,4,11:00 PM,4,4,4,4,4,3,3,4,1,4,4,1,5,NA,NA,NA,4
EPO7FJMNKS6MVP34M0,73,1,0,1,Pennsylvania,18966,Eastern Region,40.26469421,-74.95349884,2,2,5,1,4:00:00,2,3,2,12:00 PM (noon),3,3,3,7:00 PM,4,4,3,3,3,3,4,1,2,3,3,4,NA,NA,NA,20,8
EPO7FJMNCQNQ8SY4M4,78,0,0,1,Arizona,85374,Western Region,41.70480347,-111.870903,2,1,4,0,1:00:00,3,3,3,10:00 AM,4,3,4,8:00 PM,4,3,3,3,4,3,3,2,2,4,3,2,NA,7,NA,NA,6
EPO7FJMZVVJ8SCH4M1,41,0,0,1,Illinois,60615,Central Region,41.78039551,-87.60269928,1,3,3,1,8:00:00,4,4,4,10:00 AM,4,4,4,11:00 PM,3,4,3,4,4,4,4,4,4,4,4,2,NA,8,NA,NA,6
EPO7FJMZKMCZ9SV4M1,32,0,0,1,Texas,78634,Southern Region,30.21980286,-98.3585968,2,1,5,1,6:00:00,3,4,3,5:00 PM,4,4,4,11:00 PM,4,4,4,3,3,4,3,3,3,4,3,1,4,NA,NA,NA,5
EPO7FJMNV23L28P4M7,73,1,0,1,New York,14534,Eastern Region,43.14729309,-77.44270325,2,1,4,0,6:00:00,1,4,4,11:00 AM,3,4,4,7:00 PM,4,5,4,2,1,4,4,1,1,1,2,3,NA,NA,13,NA,8
EPO7FJMVPT7Y84S4M9,62,0,0,1,Colorado,80301,Central Region,40.16749573,-105.0225983,2,2,4,1,1:00:00,2,3,3,11:00 AM,4,4,4,11:00 PM,2,3,2,5,2,5,2,1,3,5,5,4,NA,NA,NA,20,5
EPO7FJMT9MR8ZDL4M8,61,1,0,1,Illinois,60540,Central Region,41.77009583,-88.14040375,2,1,4,1,8:00:00,2,3,3,4:00 PM,2,3,3,9:00 PM,3,3,3,1,1,4,1,1,2,2,3,3,NA,NA,12,NA,7
EPO7FJM4WJV8RM54M3,35,1,0,1,New Jersey,7748,Eastern Region,40.39649963,-74.10749817,1,1,4,1,8:00:00,3,3,4,4:00 PM,3,3,4,12:00 AM (midnight),4,3,4,3,3,4,4,4,3,3,4,4,NA,NA,NA,16,6
EPO7FJMB8PTZRW84M7,65,0,0,1,Nebraska,68521,Central Region,40.82539368,-96.67489624,2,3,5,1,2:00:00,5,4,2,1:00 PM,5,4,2,6:00 PM,5,4,2,5,4,5,1,2,4,3,4,1,2,NA,NA,NA,2
EPO7FJMJSC9ZNBN4M6,34,1,0,1,Illinois,60623,Central Region,40.73080444,-73.99749756,1,1,5,1,2:00:00,5,5,5,3:00 PM,5,5,5,12:00 AM (midnight),5,5,5,5,4,5,5,5,5,5,5,3,NA,NA,14,NA,6
EPO7FJMMYB5G2FS4M1,67,0,0,1,Massachusetts,1721,Eastern Region,42.25959778,-71.47029877,2,1,4,1,5:00:00,3,4,4,4:00 PM,5,5,5,12:00 AM (midnight),3,5,4,5,5,5,5,3,3,2,2,3,NA,NA,13,NA,6
EPO7FJN9X2PCTF64M0,63,0,0,1,Illinois,60089,Central Region,42.16949463,-87.95880127,2,2,5,1,7:00:00,3,4,3,2:00 PM,3,4,3,12:00 AM (midnight),3,4,3,1,2,4,3,1,2,3,4,1,5,NA,NA,NA,6
EPO7FJMN35ZZP434M6,66,1,0,1,Wisconsin,54757,Central Region,45.23719788,-91.50060272,3,1,3,0,7:00:00,4,4,4,10:00 AM,4,4,4,9:00 PM,4,3,4,1,2,3,1,1,2,5,3,3,NA,NA,11,NA,7
EPO7FJMNV6XY8BK4M4,35,0,0,1,New York,10037,Eastern Region,40.75169373,-73.99720001,1,3,4,1,2:00:00,4,5,5,3:00 PM,5,5,4,11:00 PM,4,5,5,4,4,4,5,5,5,5,4,2,NA,10,NA,NA,6
EPO7FJLC462P4ZR4M8,34,1,0,1,New York,10001,Eastern Region,39.77470398,-105.103302,1,1,4,1,5:00:00,3,3,4,11:00 AM,4,4,4,11:00 PM,3,3,3,4,4,4,4,4,3,4,4,2,NA,8,NA,NA,7
EPO7FJMVQBV4XVL4M9,71,1,0,1,Georgia,30068,Southern Region,33.93060303,-84.46130371,2,1,3,1,8:00:00,4,4,4,5:00 PM,4,4,4,10:00 PM,4,4,4,3,3,4,4,2,3,3,5,2,NA,8,NA,NA,3
EPO7FJL83KYB6L64M9,34,1,0,1,Montana,59101,Western Region,34.0493927,-118.2640991,1,1,5,1,5:00:00,5,5,5,2:00 PM,5,5,5,10:00 PM,5,5,5,4,4,4,4,4,4,4,4,2,NA,10,NA,NA,4
EPO7FJMZFFHC3744M7,44,0,0,1,Maine,4062,Eastern Region,43.79400635,-70.39790344,2,1,5,0,7:00:00,3,3,3,4:00 PM,3,3,3,8:00 PM,3,3,3,3,3,3,3,3,3,3,3,2,NA,10,NA,NA,3
EPO7FJMZNSZC9284M1,37,0,0,1,Oklahoma,73170,Southern Region,35.40020752,-97.41819763,2,1,5,1,7:00:00,5,5,5,10:00 AM,5,5,5,12:00 AM (midnight),5,5,5,2,5,4,4,2,2,5,5,3,NA,NA,14,NA,7
EPO7FJLBKPJ4W4Z4M9,36,1,0,1,Washington,98021,Western Region,34.05839539,-118.2779999,1,1,5,0,6:00:00,5,4,5,5:00 PM,4,5,4,9:00 PM,5,4,5,4,4,4,4,5,5,5,5,2,NA,7,NA,NA,7
EPO7FJMNN5G2SL54M1,65,0,0,1,Ohio,44024,Eastern Region,41.57789612,-81.19300079,2,1,4,0,5:00:00,2,4,4,10:00 AM,3,3,3,11:00 PM,2,3,4,4,2,4,4,3,2,2,4,4,NA,NA,NA,16,7
EPO7FJNF9KFK4MY4M3,61,1,0,1,Tennessee,37738,Southern Region,35.81340027,-84.08550262,2,1,4,0,3:00:00,1,3,2,1:00 PM,5,5,5,7:00 PM,5,5,5,4,3,3,3,1,2,4,3,1,4,NA,NA,NA,5
EPO7FJN67Y35Q384M8,70,1,0,1,Arizona,86301,Western Region,34.62480164,-112.4219971,2,1,5,0,4:00:00,2,4,3,1:00 PM,4,5,4,10:00 PM,3,5,4,2,4,4,5,1,2,4,2,2,NA,9,NA,NA,6
EPO7FJNCWK3KCCL4M0,70,1,0,1,New Jersey,8043,Eastern Region,39.75810242,-74.92559814,2,1,4,1,1:00:00,2,3,3,5:00 PM,4,3,3,7:00 PM,3,3,3,3,3,3,2,2,3,3,3,3,NA,NA,12,NA,4
EPO7FJN238JMHDV4M6,57,0,0,1,Georgia,30813,Southern Region,33.46209717,-82.22200012,2,1,5,1,3:00:00,4,4,5,4:00 PM,5,5,5,11:00 PM,5,5,5,3,5,5,5,1,1,5,5,2,NA,7,NA,NA,6
EPO7FJNBVXZJMMH4M4,78,0,0,1,Florida,34114,Southern Region,26.15260315,-81.73639679,2,1,3,0,9:00:00,1,3,4,5:00 PM,3,4,4,6:00 PM,4,4,4,5,5,5,2,2,3,3,5,3,NA,NA,15,NA,6
EPO7FJMZPBMHW824M2,75,0,0,1,Missouri,65714,Central Region,37.02709961,-93.31929779,2,1,4,1,7:00:00,3,4,4,4:00 PM,4,4,4,12:00 AM (midnight),3,3,3,4,4,4,3,2,4,4,4,2,NA,7,NA,NA,3
EPO7FJMGL9RR3FF4M2,77,1,0,1,Florida,33445,Southern Region,26.45410156,-80.10410309,2,3,4,1,9:00:00,4,4,2,5:00 PM,4,4,4,12:00 AM (midnight),4,4,4,5,5,5,5,5,3,4,5,2,NA,8,NA,NA,4
EPO7FJMHK27JHGG4M3,45,0,0,1,Missouri,64062,Central Region,39.31799316,-94.21800232,3,3,4,0,7:00:00,5,5,5,2:00 PM,5,5,5,10:00 PM,4,5,5,2,4,5,4,1,1,5,5,1,4,NA,NA,NA,1
EPO7FJNF9W6BJRW4M6,76,1,0,1,Indiana,46383,Central Region,39.47009277,-87.40239716,1,1,3,1,2:00:00,2,3,2,3:00 PM,4,4,3,11:00 PM,3,4,2,4,4,4,4,2,3,3,3,1,3,NA,NA,NA,4
EPO7FJNJ4XCXL464M6,63,1,0,1,Pennsylvania,15236,Eastern Region,40.32240295,-80.03549957,2,1,4,1,3:00:00,4,4,4,12:00 PM (noon),4,4,4,6:00 PM,4,4,4,2,2,4,1,1,3,4,3,4,NA,NA,NA,16,5
EPO7FJMPBMYW3254M5,75,0,0,1,Rhode Island,2910,Eastern Region,41.77749634,-71.4332962,2,3,5,0,3:00:00,3,3,3,3:00 PM,4,4,5,11:00 PM,3,4,4,4,5,5,5,3,3,5,4,1,1,NA,NA,NA,5
EPO7FJNCTJKWX5V4M6,70,0,0,1,Michigan,48126,Central Region,42.32949829,-83.19080353,2,2,4,1,2:00:00,2,3,3,10:00 AM,4,3,3,11:00 PM,2,3,3,4,1,4,1,1,1,1,4,2,NA,8,NA,NA,4
EPO7FJNJ7S8J56T4M0,62,0,0,1,New York,14120,Eastern Region,43.07080078,-78.82009888,2,1,4,0,3:00:00,1,NA,1,4:00 PM,1,3,3,6:00 PM,1,4,3,3,4,2,4,1,3,1,1,1,5,NA,NA,NA,7
EPO7FJNGVGF37644M6,82,0,0,1,North Carolina,27509,Eastern Region,36.10519409,-78.6867981,2,1,4,1,7:00:00,3,4,3,1:00 PM,3,4,3,9:00 PM,2,2,2,1,1,4,3,2,2,4,4,1,3,NA,NA,NA,5
EPO7FJNFF3SNHYV4M2,52,0,0,1,New York,13901,Eastern Region,42.19619751,-75.8884964,2,1,5,1,5:00:00,5,4,3,12:00 PM (noon),5,5,2,11:00 PM,5,3,3,3,3,3,3,3,3,3,3,1,4,NA,NA,NA,2
EPO7FJNL2QZ8ZFS4M7,70,0,0,1,Colorado,80014,Central Region,39.70030212,-104.8414993,2,2,4,1,5:00:00,4,3,3,2:00 PM,3,3,3,9:00 PM,3,3,3,3,3,4,4,2,3,4,2,1,1,NA,NA,NA,7
EPO7FJNM4CBM34H4M3,48,0,0,1,Tennessee,37072,Southern Region,36.25579834,-86.69909668,2,1,4,1,5:00:00,4,4,4,11:00 AM,4,4,4,10:00 PM,3,3,3,2,5,1,2,1,1,5,1,2,NA,8,NA,NA,7
EPO7FJNKFX79TMF4M1,64,0,0,1,Iowa,52727,Central Region,42.1000061,-90.31569672,3,1,4,1,2:00:00,4,5,5,3:00 PM,NA,5,5,10:00 PM,5,5,5,5,1,5,1,1,3,1,3,2,NA,7,NA,NA,2
