age,gend,race,nws_region,follow,torwatch,torwarn,resp_ignore,resp_prot,resp_busy,resp_unsure,cointoss,bigbucks,acme_pub,choir,fiveside,sixside,mushroom,spc_mar,spc_sli,spc_enh,spc_mod,spc_hig,spc_mar_col,spc_sli_col,spc_enh_col,spc_mod_col,spc_hig_col,rq_4,rq_5,rq_6,edu,is_bluedot,time_taken,page_time
20,0,1,Southern Region,5,NA,2,1,5,1,1,500,50,7,NA,,NA,NA,2,3,4,1,5,2,3,4,5,1,1,1,1,2,NA,15,36
25,1,7,Central Region,5,1,NA,3,3,3,3,500,100,20,NA,,NA,NA,4,1,2,5,3,5,4,2,1,3,1,2,2,6,NA,32,72
75,0,1,Southern Region,1,2,NA,1,4,1,2,100,1,1,NA,,NA,NA,3,1,5,2,4,2,1,3,4,5,1,1,1,7,NA,36,65
38,0,2,Western Region,4,NA,2,2,4,3,3,219,55,25,NA,,NA,NA,3,4,1,2,5,1,4,3,5,2,1,1,1,6,NA,30,63
50,1,4,Western Region,4,1,NA,3,3,3,3,500,10,0.1,10,30,NA,NA,2,1,3,4,5,1,3,2,5,4,1,1,0,6,NA,10,32
26,1,5,Western Region,4,NA,2,1,1,1,5,50,10,0.1,40,30,NA,NA,1,4,2,3,5,1,2,3,5,4,0,0,0,2,NA,20,47
55,0,1,Southern Region,5,NA,2,1,5,1,1,40,1,1,NA,,NA,NA,1,4,3,2,5,5,1,2,3,4,1,1,0,5,1,39,95
20,0,1,Southern Region,1,2,NA,2,4,2,4,500,10,10,25,,20,NA,5,1,2,3,4,1,2,3,4,5,0,0,0,4,NA,32,37
69,0,5,Western Region,3,2,NA,3,3,3,3,200,500,1,NA,,NA,NA,4,5,2,3,1,2,3,4,5,1,0,0,0,4,NA,14,47
37,0,2,Southern Region,1,1,NA,2,1,1,1,10,10,10,NA,,NA,NA,4,5,1,2,3,4,2,3,5,1,1,1,2,2,NA,12,16
72,0,2,Southern Region,4,NA,2,2,3,2,2,50,10,10,NA,,NA,NA,1,2,4,3,5,2,1,3,5,4,0,1,0,7,NA,31,80
61,0,2,Southern Region,4,NA,2,2,4,2,2,600,40,5,NA,,NA,NA,2,1,4,3,5,1,3,4,5,2,0,1,1,2,NA,66,92
68,0,3,Eastern Region,3,NA,2,3,3,NA,3,100,200,10,NA,,NA,NA,5,2,4,3,1,3,4,2,5,1,0,0,0,2,NA,20,19
77,1,4,Western Region,4,NA,2,2,4,2,2,500,100,100,NA,,NA,NA,2,1,5,3,4,1,3,4,5,2,2,0,0,7,NA,34,178
51,0,3,Eastern Region,5,3,NA,3,2,3,2,45,100,10,NA,,NA,NA,3,1,4,2,5,4,3,2,5,1,0,0,1,5,NA,25,75
54,0,2,Eastern Region,5,1,NA,1,5,1,1,500,100,10,NA,,NA,NA,4,5,2,3,1,5,4,3,1,2,0,1,1,4,NA,36,91
27,0,4,Central Region,2,NA,2,2,3,2,4,50,1,0.001,NA,,NA,NA,3,1,5,2,4,2,3,4,5,1,0,0,0,7,NA,23,22
26,1,1,Eastern Region,5,2,NA,1,2,1,1,5,10,28,NA,,NA,NA,5,3,2,1,4,2,4,5,3,1,0,1,0,2,NA,12,16
70,1,1,Eastern Region,5,NA,2,1,4,1,1,500,10,1,20,25,NA,NA,1,2,5,3,4,2,1,3,4,5,1,1,1,4,NA,42,86
53,1,1,Eastern Region,4,NA,2,4,2,4,2,500,10,0.001,10,30,NA,NA,2,1,4,3,5,4,3,1,5,2,0,0,0,5,NA,57,29
32,0,1,Western Region,2,1,NA,1,3,2,3,725,350,5,NA,,NA,NA,1,2,3,4,5,1,3,4,5,2,0,0,0,2,NA,42,82
57,1,7,Western Region,4,1,NA,3,3,1,2,500,10,10,10,10,NA,NA,3,5,1,4,2,5,4,3,1,2,0,0,0,8,NA,12,18
67,0,2,Eastern Region,5,NA,2,1,5,1,4,500,10,1,10,5,NA,NA,2,1,4,3,5,1,3,4,5,2,0,0,0,4,NA,39,80
38,0,7,Central Region,4,1,NA,4,2,3,2,500,10,1,20,30,NA,NA,1,2,3,4,5,2,4,1,5,3,0,0,0,6,NA,25,34
30,0,2,Southern Region,4,1,NA,2,2,4,4,200,100,20,NA,,NA,NA,1,4,2,3,5,1,2,3,5,4,0,0,0,3,1,28,54
37,0,1,Central Region,5,NA,2,4,1,1,1,500,100,10,NA,,NA,NA,2,1,5,3,4,1,3,2,4,5,1,0,1,4,NA,32,43
36,1,5,Central Region,3,1,NA,3,4,1,2,60,2,1,NA,,NA,NA,3,1,4,2,5,3,1,2,5,4,1,1,1,4,NA,27,60
29,0,1,Southern Region,4,1,NA,2,4,1,2,500,100,1,NA,,NA,NA,2,1,3,4,5,1,3,4,5,2,0,0,0,6,NA,28,44
24,1,3,Southern Region,1,1,NA,5,4,4,4,500,300,0.001,NA,,NA,NA,5,4,2,3,1,5,4,3,2,1,1,0,1,7,NA,13,43
62,0,1,Southern Region,5,1,NA,1,5,1,1,50,10,10,NA,,NA,NA,2,1,4,3,5,4,3,2,1,5,1,1,1,7,NA,18,42
72,0,2,Eastern Region,5,NA,2,1,3,3,1,50,10,1,NA,,NA,NA,5,4,3,2,1,3,4,5,1,2,0,0,0,7,NA,33,68
28,0,1,Southern Region,4,NA,1,2,2,2,4,500,100,10,NA,,NA,NA,3,1,4,2,5,1,3,2,5,4,1,2,0,5,NA,13,21
24,0,1,Eastern Region,5,1,NA,3,4,4,5,50,20,1,NA,,NA,NA,5,2,1,4,3,2,4,1,3,5,0,2,0,6,NA,14,18
59,0,2,Southern Region,3,2,NA,1,4,3,1,50,100,1,NA,,NA,NA,1,2,4,3,5,3,1,4,5,2,0,1,0,5,NA,45,108
78,0,2,Eastern Region,4,NA,NA,3,3,3,3,100,50,40,NA,,NA,NA,3,2,1,5,4,5,1,2,3,4,2,2,2,6,NA,12,11
27,0,4,Western Region,5,NA,2,3,3,3,3,500,50,50,NA,,NA,NA,2,1,4,3,5,2,1,3,5,4,0,0,0,5,NA,31,64
37,0,7,Southern Region,4,NA,2,1,3,2,1,70,1,50,NA,,NA,NA,3,1,4,2,5,3,4,5,2,1,0,0,0,1,NA,102,106
52,0,1,Eastern Region,4,NA,2,2,4,2,2,70,70,70,NA,,NA,NA,2,1,4,3,5,1,3,4,5,2,1,1,2,2,NA,95,46
23,0,7,Southern Region,3,NA,2,4,2,4,3,50,10,1,NA,,NA,NA,1,2,5,3,4,5,1,4,3,2,0,1,1,4,NA,25,58
78,0,2,Eastern Region,4,2,NA,2,4,1,4,500,500,1,NA,,NA,NA,1,2,3,4,5,5,3,4,2,1,1,1,1,6,NA,62,33
41,0,2,Southern Region,4,NA,2,4,4,2,1,500,100,50,NA,,NA,NA,5,4,1,2,3,4,1,2,5,3,0,0,0,6,NA,13,14
19,1,5,Central Region,4,1,NA,4,2,2,2,546,5,3,NA,,NA,NA,2,1,3,4,5,1,2,3,4,5,0,0,0,2,NA,30,59
73,1,2,Southern Region,4,NA,2,2,4,NA,2,40,10,1,NA,,NA,NA,3,1,2,4,5,1,2,4,5,3,1,1,1,3,NA,13,36
59,0,2,Southern Region,5,NA,2,1,5,1,1,500,1,1,NA,,NA,NA,1,2,5,3,4,1,3,2,5,4,0,0,0,7,NA,45,105
56,0,2,Western Region,4,1,NA,3,5,1,1,5,10,50,NA,,NA,NA,5,3,2,4,1,3,5,4,2,1,0,0,0,4,NA,27,19
71,1,2,Eastern Region,3,1,NA,3,2,3,4,500,10,0.1,30,30,NA,NA,4,5,2,3,1,5,4,3,1,2,0,0,0,7,NA,23,43
56,0,1,Eastern Region,5,NA,3,1,5,1,1,5,0,0,NA,,NA,NA,4,1,2,3,5,1,3,2,5,4,1,1,1,2,NA,28,72
38,0,4,Southern Region,4,NA,2,3,3,3,3,1000,10,10,NA,,NA,NA,2,1,3,4,5,1,2,3,5,4,2,2,2,2,NA,75,29
51,0,3,Western Region,4,NA,2,3,3,3,3,500,10,0.1,10,30,NA,NA,5,4,1,3,2,5,3,2,1,4,1,1,0,4,NA,44,83
58,0,2,Southern Region,4,NA,2,1,5,1,1,4,20,1,NA,,NA,NA,2,3,1,4,5,4,3,1,5,2,0,2,1,4,NA,61,183
27,0,7,Eastern Region,5,NA,2,3,3,3,3,500,3,4,NA,,NA,NA,2,4,1,5,3,3,5,4,1,2,NA,NA,NA,5,NA,16,NA
63,1,4,Western Region,1,2,NA,3,3,3,3,500,5,1,NA,,NA,NA,4,1,5,3,2,1,2,4,3,5,2,2,2,6,NA,11,23
71,1,1,Southern Region,4,1,NA,3,5,2,1,500,10,1,0.25,10,NA,NA,2,1,3,4,5,3,1,2,5,4,1,1,1,6,NA,50,64
40,1,2,Southern Region,5,1,NA,1,5,1,1,500,1,0.001,NA,,NA,NA,1,3,2,4,5,5,4,3,2,1,NA,0,0,8,NA,22,43
71,0,7,Southern Region,5,2,NA,1,4,1,1,500,10,1,10,15,NA,NA,1,2,4,3,5,2,4,1,5,3,0,0,0,6,NA,21,43
61,1,1,Western Region,5,NA,2,3,3,3,3,500,10,0.1,0.05,30,NA,NA,2,1,4,3,5,1,2,4,5,3,0,0,0,6,NA,22,34
71,1,5,Western Region,4,NA,2,1,5,1,2,500,10,1,60,5,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,8,NA,17,47
68,0,4,Central Region,5,1,NA,2,3,2,3,50,10,0.001,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,7,NA,37,70
66,0,2,Central Region,5,1,NA,1,3,1,1,500,0.1,0.001,NA,,NA,NA,1,2,3,4,5,1,2,3,5,4,0,0,2,4,1,51,82
43,0,2,Southern Region,3,NA,2,5,4,2,3,889,10,30,NA,,NA,NA,4,5,1,3,2,4,5,3,2,1,1,2,2,5,NA,10,16
58,1,1,Eastern Region,3,NA,3,3,3,3,3,1,1,2,NA,,NA,NA,3,1,2,5,4,2,5,3,1,4,0,0,0,2,NA,21,50
67,0,1,Southern Region,5,1,NA,2,4,2,2,500,500,1,NA,,NA,NA,1,2,5,3,4,1,2,3,5,4,1,1,1,6,NA,21,51
76,0,7,Eastern Region,4,1,NA,3,3,3,3,1,50,50,NA,,NA,NA,5,3,4,2,1,2,4,5,1,3,0,0,0,6,NA,17,45
60,0,3,Eastern Region,4,2,NA,3,4,2,2,2,50,100,NA,,NA,NA,4,5,3,2,1,1,2,4,5,3,0,0,0,2,NA,30,63
56,0,1,Southern Region,3,1,NA,2,3,2,3,500,5,5,NA,,NA,NA,3,1,5,2,4,1,4,5,2,3,1,2,2,7,NA,27,17
73,0,2,Central Region,4,NA,2,1,4,4,2,500,100,1,NA,,NA,NA,2,1,5,3,4,3,1,2,5,4,0,0,0,4,1,26,79
53,0,1,Eastern Region,3,3,NA,3,3,3,3,1,1,2,NA,,NA,NA,4,5,2,1,3,2,3,5,4,1,2,2,2,1,NA,11,16
58,0,4,Eastern Region,4,1,NA,1,5,1,1,500,10,50,33,16,NA,NA,2,1,4,3,5,1,3,4,5,2,1,1,1,7,1,150,74
69,1,1,Western Region,5,1,NA,2,3,2,2,500,10,0.001,20,30,NA,NA,4,1,2,3,5,1,2,3,4,5,1,1,1,8,NA,18,53
68,1,2,Eastern Region,5,NA,2,1,5,1,2,600,20,1,NA,,NA,NA,5,1,3,4,2,1,3,2,4,5,0,0,0,5,NA,60,97
34,1,5,Western Region,NA,1,NA,4,2,3,NA,50,5,62,NA,,NA,NA,3,5,4,1,2,3,1,2,5,4,2,2,0,4,NA,14,22
63,0,1,Western Region,2,1,NA,1,3,2,4,50,10,10,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,6,NA,20,68
77,1,1,Western Region,4,1,NA,3,3,1,NA,500,10,0.1,25,,21,50,1,2,4,3,5,1,2,3,5,4,0,0,0,7,1,41,47
63,1,4,Western Region,4,NA,2,1,4,2,3,500,10,0.001,25,,33,8,1,2,4,3,5,1,2,3,5,4,0,0,0,7,NA,21,30
64,0,3,Southern Region,5,1,NA,1,3,1,2,500,100,100,NA,,NA,NA,2,1,4,3,5,3,2,1,5,4,1,1,0,4,NA,22,61
45,0,4,Southern Region,2,NA,2,4,3,2,4,35,5,35,NA,,NA,NA,5,2,1,4,3,1,4,2,3,5,0,2,0,4,NA,11,17
69,0,2,Central Region,3,NA,2,3,4,2,4,100,50,25,NA,,NA,NA,4,1,3,2,5,1,3,2,5,4,0,0,2,6,NA,144,38
33,1,2,Southern Region,5,NA,1,5,5,5,5,100,100,100,NA,,NA,NA,5,2,4,1,3,3,4,1,5,2,1,1,1,4,NA,16,14
67,0,2,Eastern Region,5,1,NA,1,5,1,1,500,0.1,0.1,40,25,NA,NA,1,2,3,4,5,3,1,2,4,5,0,0,1,7,NA,20,39
67,1,4,Southern Region,3,1,NA,1,4,1,1,50,1,1,NA,,NA,NA,3,1,5,2,4,1,4,3,5,2,1,1,1,8,NA,78,42
70,0,2,Central Region,4,3,NA,NA,NA,NA,NA,500,10,10,20,10,NA,NA,4,1,3,2,5,1,3,2,5,4,0,0,0,8,NA,26,45
58,0,2,Western Region,4,NA,1,2,4,2,3,500,2,3,NA,,NA,NA,5,2,1,4,3,3,2,1,5,4,0,0,0,4,NA,39,106
75,0,1,Southern Region,5,1,NA,1,NA,1,5,500,1,1,NA,,NA,NA,3,1,2,5,4,1,2,3,5,4,1,1,0,6,NA,24,84
69,1,1,Eastern Region,4,1,NA,2,4,3,2,350,200,1,NA,,NA,NA,2,1,4,3,5,1,4,3,5,2,2,NA,1,3,NA,27,90
85,0,1,Western Region,4,1,NA,1,5,2,2,700,100,1,NA,,NA,NA,3,1,2,4,5,2,4,3,5,1,0,0,0,5,NA,36,55
42,1,4,Western Region,2,NA,3,2,4,4,4,500,10,0.1,10,30,NA,NA,3,1,2,4,5,1,2,3,5,4,1,1,0,7,NA,16,47
27,0,2,Southern Region,2,2,NA,1,4,3,2,2,3,2,NA,,NA,NA,5,3,1,4,2,4,1,2,3,5,1,0,1,2,NA,10,15
71,0,2,Eastern Region,4,NA,2,1,4,2,2,50,1,1,NA,,NA,NA,4,2,5,1,3,3,1,2,5,4,0,0,0,1,NA,35,48
67,1,7,Eastern Region,3,1,NA,3,3,3,3,500,100,0.1,20,30,NA,NA,1,2,4,3,5,1,3,4,5,2,0,0,0,7,NA,38,60
75,1,2,Southern Region,1,NA,1,2,4,2,2,50,10,1,NA,,NA,NA,3,2,4,5,1,4,2,5,1,3,0,0,0,2,NA,22,48
69,0,1,Eastern Region,4,1,NA,4,2,2,4,500,10,0.01,40,30,NA,NA,2,1,4,3,5,1,3,4,5,2,1,1,0,4,NA,26,58
53,0,1,Central Region,4,1,NA,4,2,2,2,500,5,1,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,6,NA,24,28
70,0,2,Southern Region,4,NA,1,3,3,3,3,10,100,1,NA,,NA,NA,5,4,2,3,1,4,5,3,1,2,0,0,0,2,1,24,62
58,0,4,Western Region,NA,1,NA,1,3,2,4,500,1,0.01,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,6,NA,13,23
50,0,1,Southern Region,4,1,NA,4,2,1,1,500,100,5,NA,,NA,NA,5,4,1,3,2,3,4,2,1,5,0,0,0,2,NA,36,92
59,0,2,Central Region,5,NA,2,3,NA,1,3,10,1,10,NA,,NA,NA,2,1,4,3,5,2,4,3,5,1,0,1,0,6,NA,19,52
65,1,7,Eastern Region,4,NA,2,2,3,2,3,500,1,1,NA,,NA,NA,3,1,2,4,5,2,4,1,5,3,1,1,1,4,NA,22,57
44,1,5,Western Region,4,NA,2,3,3,1,3,500,10,0.1,25,,23.3,80,4,5,2,3,1,5,3,4,1,2,1,1,1,6,NA,15,38
66,0,4,Western Region,2,NA,2,3,3,3,3,500,10,1,30,5,NA,NA,3,4,5,2,1,3,4,5,1,2,0,0,0,6,NA,50,21
68,0,2,Western Region,2,2,NA,3,3,2,4,50,20,2,NA,,NA,NA,3,1,4,2,5,4,3,1,5,2,0,0,0,2,NA,31,46
33,1,7,Southern Region,3,2,NA,2,2,4,1,100,100,10,NA,,NA,NA,3,1,5,2,4,2,4,3,5,1,1,1,1,2,NA,80,273
69,0,2,Southern Region,4,2,NA,2,4,1,1,50,5,2,NA,,NA,NA,2,4,5,1,3,5,1,2,3,4,0,0,0,6,NA,80,54
66,0,4,Western Region,3,NA,3,2,4,2,4,500,10,0.01,20,30,NA,NA,2,1,4,3,5,2,1,3,5,4,2,2,2,6,NA,34,41
62,0,1,Western Region,2,1,NA,1,4,2,1,20,10,1,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,1,4,NA,32,60
60,1,2,Southern Region,3,2,NA,3,3,3,3,500,10,10,33,30,NA,NA,1,2,3,4,5,1,2,3,5,4,1,1,0,2,1,13,34
80,0,2,Southern Region,NA,NA,2,1,4,1,2,50,20,1,NA,,NA,NA,3,2,5,4,1,5,2,4,1,3,0,0,0,4,NA,48,86
68,0,4,Western Region,4,3,NA,3,3,3,3,50,1,10,NA,,NA,NA,2,3,1,4,5,5,4,3,1,2,0,0,0,6,NA,17,43
54,0,1,Eastern Region,5,1,NA,1,5,1,1,500,100,0,NA,,NA,NA,4,2,1,3,5,1,2,3,4,5,1,1,1,2,NA,15,27
69,1,1,Southern Region,4,NA,2,3,2,2,3,500,10,0.001,2,25,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,2,NA,26,50
65,0,4,Western Region,5,2,NA,1,5,1,1,1000,1000,1,NA,,NA,NA,2,1,3,4,5,2,4,3,5,1,1,1,0,6,1,41,97
63,1,2,Eastern Region,5,NA,2,2,4,2,2,500,10,0.01,33,30,NA,NA,4,1,2,3,5,2,4,3,5,1,0,0,1,5,1,34,46
74,0,2,Eastern Region,3,1,NA,3,3,3,3,600,50,2,NA,,NA,NA,2,1,5,3,4,1,2,4,5,3,2,2,2,6,1,64,220
38,0,2,Southern Region,4,2,NA,5,5,4,3,500,1,1,NA,,NA,NA,2,1,3,4,5,2,5,3,1,4,1,1,1,6,NA,22,38
57,0,5,Eastern Region,4,2,NA,1,5,1,1,700,10,20,NA,,NA,NA,3,1,5,2,4,2,5,1,4,3,1,1,0,3,NA,40,107
24,0,2,Southern Region,2,1,NA,3,5,2,4,3,4,2,NA,,NA,NA,4,1,2,5,3,4,2,1,5,3,1,0,1,6,NA,10,75
56,0,2,Eastern Region,4,NA,2,1,5,1,2,1,1,1,NA,,NA,NA,5,4,2,3,1,5,3,2,1,4,0,0,NA,4,NA,59,27
71,1,4,Southern Region,3,1,NA,1,1,1,1,50,10,0.001,NA,,NA,NA,5,4,1,3,2,3,5,4,2,1,0,0,0,7,1,38,66
52,1,1,Western Region,5,NA,1,4,5,4,4,35,35,30,NA,,NA,NA,5,2,1,3,4,3,2,4,1,5,1,2,0,5,NA,14,28
54,0,2,Southern Region,4,1,NA,2,3,2,2,500,500,10,NA,,NA,NA,2,1,4,3,5,3,1,2,5,4,0,1,0,6,NA,27,63
68,1,1,Eastern Region,4,NA,2,3,3,3,3,500,10,1,20,10,NA,NA,2,1,4,3,5,2,4,1,5,3,0,0,0,6,NA,14,31
18,0,1,Western Region,5,NA,2,3,5,1,1,500,10,10,50,25,NA,NA,2,1,5,3,4,4,2,3,5,1,1,1,0,5,NA,119,114
59,0,4,Central Region,2,NA,2,4,4,4,2,500,10,10,10,50,NA,NA,1,2,3,4,5,1,2,4,5,3,0,0,0,8,NA,18,46
78,1,7,Eastern Region,4,NA,2,2,4,2,2,500,10,0.001,0.33,33,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,2,NA,40,50
36,1,4,Eastern Region,5,NA,3,3,3,3,3,20,20,20,NA,,NA,NA,4,1,2,5,3,3,5,4,1,2,2,2,2,5,NA,13,11
70,0,1,Southern Region,5,NA,2,3,2,3,3,500,10,0.1,30,30,NA,NA,4,5,3,2,1,5,3,2,1,4,0,0,0,4,NA,53,73
85,1,7,Western Region,3,1,NA,3,3,2,3,500,500,50,NA,,NA,NA,3,1,2,4,5,1,2,3,5,4,0,1,0,7,NA,20,56
72,0,2,Eastern Region,4,NA,2,2,3,2,2,450,2,1,NA,,NA,NA,3,1,2,4,5,2,1,4,5,3,0,0,0,2,NA,42,117
56,1,2,Southern Region,5,NA,2,2,3,1,2,500,1,10,NA,,NA,NA,1,2,3,4,5,3,1,4,5,2,0,0,0,4,1,56,91
72,0,1,Southern Region,5,NA,2,2,4,2,2,40,350,1,NA,,NA,NA,2,1,3,4,5,2,1,3,5,4,0,1,1,4,NA,44,61
28,0,2,Eastern Region,5,NA,2,4,4,1,1,400,50,3,NA,,NA,NA,2,5,3,4,1,4,3,2,5,1,1,1,1,3,NA,44,43
73,1,5,Western Region,3,NA,2,3,3,3,5,500,10,0.1,25,,20,NA,2,1,4,3,5,1,2,3,5,4,1,1,1,8,1,37,83
48,0,1,Eastern Region,5,1,NA,3,2,5,2,30,2,0.001,NA,,NA,NA,5,4,2,3,1,5,3,2,1,4,0,0,0,7,NA,33,58
61,1,2,Southern Region,4,NA,2,2,4,2,2,30,10,2,NA,,NA,NA,2,3,1,4,5,1,2,3,5,4,1,1,1,4,NA,30,65
38,0,2,Eastern Region,1,1,NA,5,1,1,3,500,10,1,50,3,NA,NA,2,1,3,4,5,1,4,2,5,3,0,0,0,6,NA,29,35
68,0,4,Western Region,5,2,NA,1,5,5,2,30,10,10,NA,,NA,NA,3,1,4,2,5,4,1,2,5,3,1,1,0,6,NA,18,69
39,0,2,Eastern Region,4,1,NA,1,4,1,4,1,2,10,NA,,NA,NA,2,1,3,4,5,1,4,5,3,2,1,1,0,6,NA,24,53
61,1,1,Southern Region,5,NA,1,2,3,4,2,850,10,0.01,NA,,NA,NA,2,1,5,3,4,2,3,4,5,1,0,0,0,6,NA,61,87
38,0,1,Eastern Region,5,1,NA,5,5,5,NA,50,50,40,NA,,NA,NA,1,4,5,3,2,3,2,4,5,1,NA,1,1,5,NA,17,54
69,0,2,Eastern Region,4,NA,2,2,2,2,4,500,500,1,NA,,NA,NA,4,5,3,2,1,4,2,3,5,1,0,0,0,5,NA,36,67
45,0,2,Eastern Region,1,2,NA,4,4,2,2,100,10,1,NA,,NA,NA,2,1,4,3,5,2,1,4,5,3,0,0,0,5,NA,21,56
67,1,4,Southern Region,4,NA,3,3,3,4,4,500,1,1,NA,,NA,NA,1,2,4,3,5,3,1,2,5,4,1,0,0,6,NA,31,95
67,0,2,Central Region,2,1,NA,2,4,2,2,50,10,10,NA,,NA,NA,3,1,2,4,5,5,1,3,2,4,0,0,0,4,1,31,66
57,1,1,Eastern Region,3,NA,2,3,3,3,3,500,10,0.1,40,20,NA,NA,2,1,3,4,5,1,2,3,4,5,0,0,0,6,NA,23,46
44,0,4,Central Region,5,2,NA,1,1,1,1,0,0,0,NA,,NA,NA,2,5,3,4,1,2,3,4,5,1,1,1,1,6,NA,21,45
35,1,1,Central Region,4,NA,2,2,3,2,2,345,345,12,NA,,NA,NA,1,2,3,4,5,1,3,4,5,2,0,1,2,7,NA,11,31
62,1,1,Western Region,4,NA,2,3,3,3,3,500,10,0.1,10,30,NA,NA,2,1,4,3,5,1,2,3,5,4,1,1,0,7,NA,26,70
44,0,1,Southern Region,4,NA,1,3,5,5,1,500,5,50,NA,,NA,NA,2,5,4,3,1,2,3,5,1,4,0,0,0,7,NA,40,108
61,0,1,Central Region,4,1,NA,2,4,2,2,40,10,10,NA,,NA,NA,1,2,4,3,5,4,1,2,5,3,0,0,0,5,NA,23,61
71,1,1,Western Region,3,3,NA,3,3,2,4,500,10,0.5,40,20,NA,NA,2,1,5,3,4,1,2,3,5,4,1,1,1,7,NA,22,45
38,1,4,Eastern Region,3,NA,3,3,3,3,3,0,0,0,NA,,NA,NA,5,4,1,3,2,1,3,4,2,5,2,2,2,2,NA,12,12
48,0,3,Western Region,4,1,NA,2,4,2,2,500,100,1,NA,,NA,NA,2,1,5,3,4,3,1,2,5,4,0,0,0,7,1,34,93
24,0,2,Western Region,4,NA,1,3,3,2,2,10,10,30,NA,,NA,NA,1,3,5,4,2,2,3,1,5,4,0,0,0,2,NA,14,47
65,0,1,Southern Region,5,2,NA,1,5,1,1,500,0,10,NA,,NA,NA,2,1,4,3,5,1,3,4,5,2,1,1,1,5,1,90,182
40,1,1,Eastern Region,4,2,NA,3,4,3,3,10,10,10,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,5,NA,49,89
47,1,1,Central Region,5,NA,2,1,1,1,2,50,1,10,NA,,NA,NA,5,4,3,2,1,5,4,3,2,1,1,1,0,6,NA,49,148
55,0,2,Central Region,3,NA,NA,3,2,2,1,6,5,5,NA,,NA,NA,3,5,4,2,1,4,1,2,5,3,1,1,1,4,NA,10,NA
63,0,1,Southern Region,4,NA,2,1,5,1,1,50,10,0.001,NA,,NA,NA,1,2,3,4,5,1,2,3,4,5,1,1,1,6,NA,45,73
18,0,5,Central Region,3,NA,2,3,2,2,3,5,8,8,NA,,NA,NA,3,1,4,5,2,2,5,3,1,4,1,1,0,5,NA,10,10
18,0,1,Western Region,3,NA,2,3,3,3,3,500,5,6,NA,,NA,NA,2,1,4,3,5,1,3,4,5,2,2,2,2,4,NA,22,29
35,1,4,Southern Region,4,NA,1,3,3,4,3,500,10,0.1,0.1,30,NA,NA,1,2,4,3,5,1,2,4,5,3,1,1,2,6,NA,23,42
70,1,4,Southern Region,4,1,NA,2,4,2,2,500,10,0.1,5,25,NA,NA,1,2,4,3,5,1,2,4,5,3,1,1,0,8,NA,45,71
19,1,1,Eastern Region,3,3,NA,4,2,4,2,98,4,5,NA,,NA,NA,5,3,1,2,4,1,2,4,5,3,1,2,2,4,NA,28,163
68,1,2,Eastern Region,4,NA,2,3,1,1,5,500,10,1,50,25,NA,NA,5,4,3,2,1,1,3,4,5,2,0,1,NA,4,NA,26,98
23,0,7,Western Region,5,NA,2,2,3,2,3,500,500,25,NA,,NA,NA,3,1,2,4,5,2,1,4,5,3,0,1,0,4,NA,22,73
59,1,2,Southern Region,3,NA,2,3,3,3,3,400,4,4,NA,,NA,NA,4,2,5,3,1,1,5,2,3,4,2,2,2,2,NA,26,42
59,0,5,Western Region,4,NA,2,3,3,3,3,500,10,10,20,1,NA,NA,2,4,5,3,1,5,4,3,1,2,1,0,1,7,NA,23,53
38,0,4,Western Region,3,1,NA,3,3,3,3,500,10,1,60,30,NA,NA,2,1,3,4,5,1,2,4,5,3,0,0,0,6,1,14,33
41,0,2,Eastern Region,3,2,NA,3,3,3,3,1000,50,50,NA,,NA,NA,2,5,1,4,3,2,4,5,1,3,0,0,0,4,NA,13,20
55,0,2,Eastern Region,5,2,NA,5,1,1,5,500,50,1,NA,,NA,NA,3,1,5,2,4,3,1,4,5,2,1,1,0,1,NA,26,64
67,0,4,Southern Region,4,1,NA,2,3,2,2,50,10,0.1,40,50,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,8,NA,22,40
57,0,4,Western Region,4,NA,3,3,3,3,4,500,1,1,NA,,NA,NA,2,1,3,4,5,3,1,2,5,4,0,1,0,6,NA,12,39
74,1,1,Southern Region,4,2,NA,1,4,1,2,500,1,0.01,NA,,NA,NA,5,4,2,3,1,5,2,3,1,4,1,1,1,4,1,35,115
71,1,2,Southern Region,3,NA,2,1,3,2,3,500,1,1,NA,,NA,NA,4,5,3,2,1,2,1,4,5,3,0,0,2,5,NA,73,132
51,0,2,Eastern Region,4,2,NA,1,5,1,1,0,0,0,NA,,NA,NA,3,1,2,4,5,3,1,2,5,4,0,0,0,2,NA,15,34
21,0,5,Western Region,2,1,NA,3,3,3,4,500,10,0.1,50,40,NA,NA,3,1,5,2,4,1,2,4,5,3,0,0,0,5,NA,26,55
71,0,2,Southern Region,1,1,NA,1,5,2,2,500,50,2,NA,,NA,NA,2,1,3,4,5,3,1,2,5,4,0,0,1,2,NA,97,150
