CWA,zip,p_id,location,state,adults,risk_wind,risk_rain,risk_heat,risk_drought,risk_cold,risk_snow,risk_tor,risk_flood,risk_hur,risk_fire,sample,latitude,longitude,WFO,LON,LAT,CWA_REGION,FullStaId,CityState,City,State,ST,MALE,AGE,AGE_GROUP,HISP,RACE_GROUP,COLD,FIRE,FLOOD,HEAT,HURR,SNOW,TORN,DROUGHT
SEW,98028,EPO7FRNXJNN7Y284M2,NA,Washington,2,5,5,4,4,5,4,4,4,4,5,WX,47.75287,-122.24736,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,36,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98033,EPO7FL9VD6YLK934M9,NA,Washington,1,1,2,1,1,1,1,1,1,1,2,WX,47.67903,-122.1934,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,25,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98031,1390084759,1,Washington,4,3,4,1,1,2,1,1,4,3,2,WX,47.388461,-122.19644,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,18,1,0,3,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98031,1389469160,0,Washington,3,3,4,2,2,3,3,1,2,1,3,WX,47.388461,-122.19644,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,23,1,0,2,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98032,EPO7FSDR56W6RL34M9,NA,Washington,1,3,4,4,4,2,4,2,1,3,2,WX,47.388254,-122.25932,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,56,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98038,1369149983,1,Washington,2,3,3,2,2,2,2,1,3,1,2,WX,47.381989,-122.03553,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,47,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98042,1390055474,1,Washington,3,2,3,1,1,1,2,1,2,1,2,WX,47.363382,-122.11451,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,18,1,0,3,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98052,EPO7942GXTN89ZQ4M5,NA,Washington,3,4,5,3,2,4,5,3,2,2,3,WX,47.677471,-122.12138,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,39,2,1,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98037,EPO7FWSP7DJ45JC4M5,NA,Washington,3,4,5,2,2,2,2,1,3,3,2,WX,47.848237,-122.28348,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,31,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98052,EPO7F55YY829T2T4M8,NA,Washington,1,3,3,2,4,2,2,1,2,1,3,WX,47.677471,-122.12138,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,54,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98052,EPO7FS48GMVBWF64M9,NA,Washington,1,3,2,2,3,2,3,2,3,2,3,WX,47.677471,-122.12138,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,58,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98053,EPO7FGZTP2D92P74M3,NA,Washington,2,2,2,2,2,1,2,2,3,1,5,WX,47.640972,-122.03318,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,70,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98056,EPO7FBJJ424L8FB4M7,NA,Washington,3,2,4,3,1,2,2,1,4,1,3,WX,47.510739,-122.18372,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,22,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98058,EPO7FH6K66QJCFR4M8,NA,Washington,2,3,3,2,3,2,2,1,2,1,2,WX,47.448322,-122.14584,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,67,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98072,EPO78GP52P3BMYX4M5,NA,Washington,4,3,5,3,2,3,3,1,4,2,3,WX,47.758786,-122.10205,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,22,1,0,3,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98034,1348590348,1,Washington,2,3,4,2,2,2,3,2,1,1,1,WX,47.71828,-122.19702,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,74,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98034,EPO7JZHG8M2TLLR4M1,NA,Washington,2,2,3,2,2,2,3,2,3,1,4,WX,47.71828,-122.19702,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,28,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98105,1340002456,1,Washington,1,3,2,3,2,2,2,2,3,2,3,WX,47.66377,-122.30118,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,57,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98108,1276649264,1,Washington,2,3,3,2,3,2,2,2,4,2,2,WX,47.546188,-122.31514,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,53,2,0,2,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98109,EPO7FN98ZPKC8TG4M9,NA,Washington,2,3,3,3,2,4,4,5,5,5,5,WX,47.630648,-122.34675,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,34,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98111,EPO7FJQ7XQJPNXC4M2,NA,Washington,2,3,4,3,2,2,3,1,2,4,1,WX,47.432251,-121.803388,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,36,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98115,EPO7FLVBR5BG98X4M2,NA,Washington,2,3,2,3,2,2,2,1,2,1,2,WX,47.68382,-122.30122,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,43,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98118,1386653811,1,Washington,2,4,3,3,2,2,2,1,4,1,3,WX,47.543348,-122.27496,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,43,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98118,EPO7FN8NDY43YRH4M4,NA,Washington,3,3,4,3,2,4,3,3,2,3,2,WX,47.543348,-122.27496,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,28,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98122,EPO7G6568TK4HJ44M2,NA,Washington,2,3,4,3,4,3,3,2,4,2,5,WX,47.61157,-122.30406,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,35,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98133,1355838151,1,Washington,1,3,3,2,1,2,1,1,2,1,3,WX,47.733852,-122.34461,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,32,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98136,EPO7GBN78XY4PFV4M5,NA,Washington,3,2,3,2,2,2,2,1,2,2,2,WX,47.538887,-122.38803,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,28,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98177,EPO7FX2SHZDTKGX4M9,NA,Washington,2,4,2,2,1,1,1,2,3,1,3,WX,47.740886,-122.36978,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,34,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98074,EPO7FLSV455FMST4M9,NA,Washington,1,4,4,4,4,3,3,3,2,1,5,WX,47.625364,-122.045347,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,72,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98105,EPO7BK843RPJD4J4M8,NA,Washington,3,4,4,2,2,2,3,1,2,1,3,WX,47.66377,-122.30118,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,24,1,1,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98204,EPO7GHV5FH6DJWH4M6,NA,Washington,3,2,2,2,2,1,2,1,2,1,1,WX,47.90296,-122.25064,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,33,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98204,1340948455,1,Washington,1,4,3,1,1,2,2,1,2,1,3,WX,47.90296,-122.25064,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,47,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98223,EPO7FGWCNXBWPYD4M8,NA,Washington,5,4,5,4,3,4,5,2,3,1,5,WX,48.203856,-122.05288,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,69,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98225,EPO7G22Z4ZP59JM4M1,NA,Washington,3,3,2,1,1,2,2,1,3,2,3,WX,48.747578,-122.48508,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,39,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98225,EPO79JL5228KB2W4M1,NA,Washington,2,4,4,3,3,3,2,1,2,1,2,WX,48.747578,-122.48508,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,65,3,0,3,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98226,EPO7FCRC9776SD74M6,NA,Washington,3,4,3,2,2,2,3,1,2,1,4,WX,48.759079,-122.43597,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,35,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98230,1248561858,1,Washington,2,3,3,2,2,2,3,1,2,1,1,WX,48.961443,-122.73714,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,68,3,1,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98248,1388937713,1,Washington,2,4,3,2,2,2,3,2,4,1,2,WX,48.852655,-122.61807,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,50,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98277,EPO7FLW7WZV74LY4M2,NA,Washington,2,4,4,2,1,2,1,3,3,3,2,WX,48.303774,-122.65093,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,18,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98329,EPO7G358BWWQ8ND4M4,NA,Washington,1,3,3,3,3,3,3,3,3,3,3,WX,47.378121,-122.7222,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,33,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98349,1313471252,1,Washington,2,3,3,3,1,2,2,2,1,2,2,WX,47.268551,-122.76897,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,32,1,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98362,1081224565,1,Washington,1,3,3,2,3,3,3,1,3,1,4,WX,48.097144,-123.40628,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,57,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98362,EPO7FWMSKG6GJKP4M8,NA,Washington,2,3,2,2,3,2,2,1,1,1,3,WX,48.097144,-123.40628,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,51,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98363,EPO7F8TS3BDZKNL4M6,NA,Washington,2,3,3,1,1,1,2,1,1,1,2,WX,48.102836,-123.63765,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,64,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98370,EPO7FS6FP9T4NQR4M3,NA,Washington,2,2,3,1,2,1,1,1,2,1,2,WX,47.743302,-122.63041,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,63,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98370,EPO7FJQYJMMQ9JW4M1,NA,Washington,2,2,2,2,2,2,2,2,1,1,2,WX,47.743302,-122.63041,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,66,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98375,EPO7DKLKSBJ6X4H4M9,NA,Washington,2,3,3,3,3,4,3,2,3,1,4,WX,47.112477,-122.32247,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,68,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98375,1387100648,1,Washington,2,4,4,4,4,4,4,4,4,4,4,WX,47.112477,-122.32247,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,30,1,1,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98052,EPO7FYHXH3MTKZQ4M3,NA,Washington,2,4,2,1,1,4,3,1,3,1,4,WX,47.677471,-122.12138,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,45,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98407,EPO7G62Z5D7NPDW4M8,NA,Washington,2,3,2,2,3,2,2,2,2,1,3,WX,47.28392,-122.50433,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,38,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98407,EPO79JM9Q52ZMR84M4,NA,Washington,4,2,3,1,1,3,1,1,2,1,1,WX,47.28392,-122.50433,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,24,1,0,2,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98444,EPO7D2879XS7TB84M6,NA,Washington,2,2,3,2,2,3,2,1,4,1,2,WX,47.153571,-122.4485,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,37,2,0,3,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98445,1074858948,1,Washington,2,3,2,2,2,2,2,1,2,1,1,WX,47.148269,-122.41196,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,69,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98445,EPO7FGW2LNGM8FD4M1,NA,Washington,1,3,3,3,2,3,3,2,2,2,2,WX,47.148269,-122.41196,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,69,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98448,EPO7CYD2HLDPRK34M2,NA,Washington,3,4,4,2,3,2,3,3,4,1,5,WX,47.136544,-122.422431,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,57,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98466,1172061158,1,Washington,2,3,3,3,2,2,2,1,3,1,3,WX,47.230402,-122.53272,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,38,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98498,1380325058,1,Washington,2,3,3,2,3,2,3,2,2,2,3,WX,47.16062,-122.55877,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,57,2,0,2,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98501,1202711125,0,Washington,2,3,2,2,2,2,2,1,2,1,2,WX,47.014718,-122.8819,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,58,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98502,EPO7BMBGG7RR7564M7,NA,Washington,1,3,4,3,3,4,3,3,1,1,1,WX,47.071484,-122.97702,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,33,1,0,2,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98511,EPO7F7MJ4JNW4CR4M3,NA,Washington,2,2,3,2,2,2,2,1,2,1,2,WX,46.95,-123.03,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,60,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98512,EPO7BTY252M76734M2,NA,Washington,2,2,5,1,2,2,2,1,2,1,3,WX,46.969793,-122.99802,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,57,2,1,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98524,EPO7FLWQPVZ7MWG4M3,NA,Washington,2,4,5,3,3,3,3,2,5,1,4,WX,47.374343,-122.8388,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,67,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98563,EPO7FWSPYF6QJX94M6,NA,Washington,2,4,4,3,3,3,3,2,3,1,4,WX,47.034615,-123.60332,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,47,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98563,1295337444,1,Washington,2,3,3,3,2,2,2,2,3,2,3,WX,47.034615,-123.60332,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,60,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98576,EPO7FN98NG5RHWV4M7,NA,Washington,2,3,4,2,2,3,3,1,4,3,3,WX,46.871178,-122.67573,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,35,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98596,1390027281,1,Washington,3,4,5,3,3,3,2,2,4,1,4,WX,46.493247,-122.92262,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,44,2,1,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98597,1317613161,1,Washington,2,3,3,5,4,4,4,5,5,3,5,WX,46.893352,-122.56719,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,33,1,1,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98597,1310386074,1,Washington,2,4,3,3,2,3,4,2,4,1,4,WX,46.893352,-122.56719,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,0,45,2,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98198,1358643758,1,Washington,1,3,2,2,2,2,2,2,3,1,2,WX,47.397521,-122.315,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,77,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
SEW,98201,EPO7FGVVJDM23674M9,NA,Washington,1,5,4,4,2,4,4,5,5,5,4,WX,47.986274,-122.20222,SEW,-122.5397952,47.66672928,WR,KSEW,Seattle WA,Seattle,Washington,WA,1,69,3,0,1,-0.6628490028403825,-0.5049406169771863,-1.2895202767809595,-0.4937927575804169,-0.5130928251706659,0.039892854418288506,-1.167969346070854,-1.1536168783991454
