"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","five_days","three_days","two_days","one_day","zero_day","income","edu","nws_region","WW"
"62a8c1c6-4caa-ad6a-f368-d1ff7a7b0aa8",37,3,0,0,1,NA,NA,NA,NA,NA,NA,5,5,3,2,1,2,5,"Central Region",21.3235294117647
"62a8d339-f465-3d89-5e07-5efe905c2ab5",60,5,0,0,1,2,3,1,4,5,6,4,3,1,5,5,3,1,"Central Region",21.7647058823529
"62a8dc50-a9ad-075a-c096-986f04db0c93",64,5,0,0,1,1,3,2,5,4,6,3,2,3,3,1,1,7,"Central Region",21.7647058823529
"7437637",31,2,1,0,1,1,2,5,3,6,4,4,4,1,2,6,1,5,"Central Region",21.7647058823529
"62a76890-b569-c031-b322-cf50fd058c06",54,4,1,0,2,1,5,2,3,4,6,3,1,3,2,4,1,6,"Central Region",21.7647058823529
"7200102",32,2,0,0,1,1,4,2,3,5,6,1,2,3,4,5,1,2,"Central Region",21.7647058823529
"62a8db2c-d90b-630e-b213-c23db6bb901f",77,6,0,0,1,1,2,3,5,6,4,3,3,2,1,1,1,4,"Central Region",21.7647058823529
"7455114",19,1,1,0,1,1,2,5,3,6,4,3,4,1,2,6,1,2,"Central Region",21.7647058823529
"7458835",30,2,1,0,1,1,3,4,2,5,6,1,3,4,2,5,1,4,"Central Region",21.7647058823529
"62b3d63c-7a80-083f-cc9c-62ee6dd67e2f",45,4,1,1,1,NA,NA,NA,NA,NA,NA,3,3,3,3,1,3,5,"Central Region",21.7647058823529
"62a8ca24-257f-1bfd-6798-22d4fb642f8d",69,6,0,0,1,1,3,2,4,5,6,1,2,3,4,5,1,2,"Central Region",20.8823529411765
"62a8e93e-a720-9f49-e49a-5f61a901828c",61,5,0,0,1,1,2,4,3,6,5,3,2,1,6,5,2,7,"Central Region",27.5
"62a8d059-3c19-307e-cdce-2a571a48549f",35,3,0,0,2,1,1,1,1,1,1,4,6,3,2,6,1,6,"Central Region",27.5
"62a8e818-d01e-50ab-5cf9-3a2119aeebb5",39,3,0,0,6,5,4,2,3,1,6,3,3,3,3,3,2,4,"Central Region",27.5
"62a76b04-9e56-28d5-263f-0c5aa0815a43",51,4,0,0,1,2,3,4,5,1,6,3,3,1,5,5,3,2,"Central Region",27.5
"7417816",41,3,0,0,1,5,2,3,1,4,6,2,5,3,4,2,3,7,"Central Region",27.5
"62b3dc78-0f77-c20a-d136-d988542bc00e",38,3,1,1,1,6,5,3,1,4,2,2,3,1,5,6,1,4,"Central Region",27.5
"7421811",20,1,1,0,1,3,4,2,1,5,6,3,3,4,4,5,2,4,"Central Region",27.5
"62a8d04a-ff73-c87e-e217-0a36c2a3c869",35,3,0,1,1,NA,NA,NA,NA,NA,NA,3,4,1,2,6,1,5,"Central Region",27.5
"62a8c66b-8820-4bf4-a418-eabf682524a5",75,6,0,0,1,NA,NA,NA,NA,NA,NA,3,3,3,3,3,1,5,"Central Region",26.4705882352941
"62a8db20-c1fd-33c8-52a8-57b1e4126b10",81,6,1,0,1,3,1,2,4,6,5,2,3,4,1,5,2,6,"Central Region",24.2647058823529
"62a8e947-6b11-831c-0c27-e36140c7169b",58,5,0,0,1,1,4,5,2,3,6,1,2,4,6,2,1,2,"Central Region",26.4705882352941
"62a8d87a-3c68-aff1-9644-c02dbc57cefa",70,6,1,0,1,1,2,4,3,5,6,3,4,1,1,5,2,8,"Southern Region",7.5
"4813212",54,4,1,0,1,4,2,5,1,3,6,4,1,2,5,6,3,6,"Southern Region",7.5
"62a76c4e-c4f7-c464-ff18-f68a552cade7",53,4,1,0,1,6,2,1,3,4,5,3,1,2,4,6,2,6,"Southern Region",7.5
"6041420",28,2,1,0,2,5,3,1,2,4,6,3,4,6,2,1,2,7,"Southern Region",7.5
"62a8c71e-553c-f4d3-95dd-85583421b5a8",53,4,0,0,1,1,4,2,3,5,6,1,3,1,6,6,1,1,"Southern Region",7.5
"7456966",43,3,1,0,1,1,3,4,2,5,6,3,4,2,1,6,2,6,"Southern Region",7.5
"5253744",44,3,1,0,1,4,3,6,2,5,1,2,6,4,1,3,4,7,"Southern Region",7.5
"62a76d41-5ba4-fb2f-ecad-0f6b251b6f7f",75,6,0,0,1,NA,NA,NA,NA,NA,NA,2,2,4,5,5,2,2,"Southern Region",7.5
"5779766",36,3,1,0,2,NA,NA,NA,NA,NA,NA,1,1,4,6,5,2,6,"Southern Region",7.5
"62a92e30-ac82-ccc7-55c7-619cfeacc62c",45,4,0,0,1,4,1,3,2,6,5,1,4,5,6,5,4,6,"Southern Region",7.5
"62a8e2d1-3968-654d-6f7c-acb260d3efbd",39,3,1,0,1,4,6,2,1,3,5,NA,1,1,2,4,2,7,"Southern Region",7.5
"62a8d5f1-a995-6c06-21c8-068134ef60b0",75,6,1,0,1,4,3,2,5,1,6,3,3,1,1,4,2,6,"Southern Region",6.47058823529412
"62a9233f-7baf-9e45-8e99-c876d94b9ced",57,5,0,0,2,1,2,4,3,6,5,4,1,3,5,6,1,3,"Southern Region",6.47058823529412
"62a76c34-c269-3954-38f1-89d64905f0af",66,6,0,0,1,3,4,6,1,5,2,1,3,6,4,2,1,3,"Southern Region",6.47058823529412
"62a8d69a-ce04-8ed5-7a8c-ed7a45cdaa4b",53,4,0,0,2,1,2,3,4,6,5,1,3,2,4,5,1,4,"Southern Region",6.47058823529412
"62a8e2d1-6856-d1da-3c20-86f665d8e8b3",31,2,1,0,1,1,3,2,5,4,6,1,6,3,5,4,2,2,"Southern Region",6.47058823529412
"62a8d986-223b-0f96-08b2-fca76454634e",62,5,0,0,1,3,5,2,1,4,6,1,4,5,6,6,1,2,"Southern Region",6.47058823529412
"62a9269c-e3fc-fe54-5894-523fa20d56ab",45,4,0,0,1,3,5,1,6,2,4,4,3,1,4,3,1,2,"Southern Region",6.47058823529412
"62a8de8d-dd0d-975b-52e3-9dc97493cceb",39,3,0,0,1,1,2,4,3,6,5,1,3,4,2,6,1,3,"Southern Region",6.47058823529412
"62a76a02-fa62-a2e5-0569-2143d2b6e82e",62,5,0,0,1,2,1,4,3,5,6,3,4,1,5,5,2,5,"Southern Region",6.47058823529412
"62a8e42b-0b5c-dec4-a210-d4ed397d5765",28,2,1,0,2,2,3,1,4,5,6,3,1,2,4,6,1,2,"Southern Region",6.47058823529412
"7418986",53,4,1,1,1,6,5,2,1,3,4,5,3,2,6,5,1,2,"Southern Region",6.47058823529412
"62a9245d-0b5d-a9f3-7cb4-85151b271c4a",22,1,0,0,1,1,5,2,3,4,6,1,3,4,2,3,1,2,"Southern Region",6.47058823529412
"62a8df9d-8ffe-d94d-2db0-0afc6fb8c08a",48,4,0,0,1,3,4,6,1,2,5,4,4,5,2,4,1,2,"Southern Region",6.47058823529412
"62a8bfb2-2bcc-af1a-1701-18f8e2945cc2",68,6,0,0,1,1,1,1,1,1,1,4,1,2,5,6,1,4,"Southern Region",7.5
"62a8db27-8ecd-269e-8411-08d047f2943b",38,3,1,0,2,NA,NA,NA,NA,NA,NA,3,4,1,6,2,2,2,"Southern Region",7.5
"62a769c1-fb75-5eef-f174-c83bbd0ba041",56,5,0,0,1,1,3,4,2,5,6,3,3,1,1,4,3,7,"Southern Region",7.5
"62a769e1-8f92-3594-4ee0-8f0b6d8f7d69",75,6,0,0,1,1,4,3,2,5,6,1,1,1,1,1,3,6,"Southern Region",7.5
"62a76c8b-2ce9-b621-bd1d-512a31c90085",52,4,1,0,1,2,3,4,1,5,6,2,5,1,4,4,3,6,"Southern Region",10.2941176470588
"62a8dca1-54b1-6204-a803-7a7db6c8060f",80,6,0,0,1,1,3,4,2,5,6,1,1,1,1,2,1,4,"Southern Region",10.2941176470588
"6424314",32,2,0,0,2,2,4,1,5,6,3,1,5,6,2,4,1,5,"Southern Region",6.47058823529412
"62a8e2cd-a787-b671-5210-09ec3048325e",61,5,1,0,1,6,1,3,5,4,2,5,2,4,5,1,1,2,"Southern Region",6.47058823529412
"7346026",32,2,0,0,1,2,3,4,5,1,6,5,4,6,1,2,2,4,"Southern Region",6.47058823529412
"62a8dab3-c4f1-e366-a8a4-6af9eaca8332",33,2,0,0,1,6,1,5,2,3,4,4,4,4,4,3,2,2,"Southern Region",17.0588235294118
"62a94a72-259f-ac03-551c-5eb66bf3d30d",52,4,1,0,1,NA,NA,NA,NA,NA,NA,6,5,4,3,2,1,7,"Southern Region",17.0588235294118
"62a8dcd5-db26-6319-f313-5b3fa10b0224",50,4,1,0,1,2,3,1,5,4,6,3,2,4,4,5,1,4,"Southern Region",17.0588235294118
"62a8d0bb-8f0d-0304-693b-212aefef4c1a",72,6,1,0,1,NA,NA,NA,NA,NA,NA,3,4,3,4,3,1,6,"Southern Region",17.0588235294118
"62a8f88c-6ff6-f702-0f78-20ddcefaf5ad",24,1,0,1,1,4,6,3,2,1,5,3,2,1,4,6,2,6,"Southern Region",17.0588235294118
"62a8bd2f-8cbd-7377-eca1-6759b98597f5",28,2,1,0,1,2,6,5,1,4,3,3,3,3,3,3,1,2,"Southern Region",17.0588235294118
"62a8bfa9-d0a7-6e1e-842b-7a1fed6fbcc4",51,4,0,0,1,2,4,1,3,6,5,1,1,1,1,4,1,2,"Southern Region",17.0588235294118
"62a8d355-521e-9ee2-b47e-efab9e3211a4",67,6,0,0,1,1,6,5,4,3,2,3,4,1,1,2,1,3,"Southern Region",17.0588235294118
"4488950",28,2,1,0,2,3,4,6,2,5,1,3,3,2,4,6,2,6,"Southern Region",17.0588235294118
"62a8d7af-3390-0779-4055-304cf2458997",70,6,0,0,2,4,3,5,2,1,6,2,4,4,6,4,1,4,"Southern Region",17.7941176470588
"62a8d9b7-b6dc-8f76-aa48-9f6da9094f82",60,5,0,0,1,2,1,4,5,3,6,2,3,1,4,5,1,4,"Southern Region",17.7941176470588
"62a8d67b-4548-d458-363b-02088bc102dc",22,1,0,0,2,NA,NA,NA,NA,NA,NA,5,4,3,4,4,1,2,"Southern Region",17.7941176470588
"62a769cf-cd3e-eb65-53c4-55e9cccd1d19",70,6,0,0,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,1,1,"Southern Region",17.7941176470588
"62a76b72-0095-d4c2-8336-996da798dc33",65,6,0,0,1,5,4,3,1,2,6,5,4,1,2,6,1,4,"Southern Region",17.7941176470588
"62a8d39c-0596-51de-f50c-f98876648c72",72,6,1,0,1,1,2,3,4,5,6,3,3,1,2,2,2,6,"Southern Region",17.0588235294118
"62a9292a-6084-3660-d5a4-3c8b8e51cabd",33,2,0,0,1,3,6,5,1,2,4,3,2,2,4,4,2,2,"Southern Region",19.5588235294118
"62a8dcd4-89fa-7ea0-b60f-104403f7cf70",65,6,0,0,1,NA,NA,NA,NA,NA,NA,3,1,4,5,6,3,5,"Southern Region",19.5588235294118
"7431725",36,3,1,0,1,5,4,2,3,1,6,4,3,2,5,6,2,2,"Southern Region",19.5588235294118
"6850161",40,3,1,0,1,6,2,3,1,5,4,3,1,2,4,5,2,2,"Southern Region",17.0588235294118
"62a9247f-1500-daef-5e4e-1195f8bd0d6c",25,2,0,0,1,1,2,6,3,4,5,3,3,1,2,5,1,4,"Southern Region",19.5588235294118
"62a91e7f-436d-ca60-ff21-2cd64aee227d",34,2,0,0,1,2,3,5,1,6,4,2,4,5,4,1,1,2,"Southern Region",17.0588235294118
"62a8da88-e586-1ee5-ae33-3ff72974a74e",58,5,1,0,1,5,3,6,4,1,2,5,5,3,2,4,1,4,"Southern Region",17.0588235294118
"62a8d049-180d-8a34-b505-1aefda8e77ab",65,6,0,0,1,3,5,2,4,1,6,1,3,4,5,6,1,2,"Southern Region",19.5588235294118
"62a8d514-20d0-4517-183e-1007002f847c",39,3,0,0,1,1,2,4,5,6,3,4,4,4,4,4,2,2,"Southern Region",19.5588235294118
"62a91543-d40e-84c2-82a0-81cd76925aab",64,5,0,0,1,1,4,2,3,5,6,3,3,1,4,4,1,2,"Southern Region",21.4705882352941
"62a8d4c4-3b12-e157-623a-6c645ec6cc80",78,6,0,0,1,1,2,5,3,4,6,1,2,4,5,2,2,4,"Southern Region",21.4705882352941
"7172927",18,1,0,1,1,NA,NA,NA,NA,NA,NA,3,6,4,2,5,1,2,"Southern Region",21.4705882352941
"62a8e2f8-4971-15a7-79ae-b3c797678ede",62,5,0,0,1,NA,NA,NA,NA,NA,NA,1,3,4,6,5,1,1,"Southern Region",21.4705882352941
"62a8d0a5-ec1e-fee0-12ff-04085fc644c7",68,6,0,0,1,1,4,2,3,5,6,4,1,2,5,6,1,4,"Southern Region",21.4705882352941
"62a8d852-c3e5-3a1e-c4aa-a6e483c1ca9e",63,5,0,0,1,2,3,5,1,4,6,3,1,4,5,5,1,2,"Southern Region",21.4705882352941
"62a8dd13-c96e-ffbf-575e-45157ef1dbe9",46,4,0,1,2,5,2,4,1,3,6,4,2,4,2,6,2,6,"Southern Region",21.4705882352941
"62a76d18-22b6-4e5b-7c38-9b38abb4f3ad",56,5,0,0,1,3,4,1,2,5,6,1,1,1,3,2,1,3,"Southern Region",21.4705882352941
"62a8cdfe-1e19-2b66-2fb7-1ef41a29f900",86,6,0,0,1,1,3,2,4,6,5,2,1,1,1,1,1,3,"Southern Region",21.4705882352941
"62a8de4b-f549-0ae1-1621-a840d53593df",51,4,0,0,1,2,3,4,1,5,6,3,3,1,2,4,2,5,"Southern Region",21.4705882352941
"62a8ce4b-b6c0-c68b-46c8-4726f984c25c",84,6,0,0,1,1,3,6,2,4,5,3,4,5,6,6,2,3,"Southern Region",21.4705882352941
"5069184",52,4,1,0,1,1,3,5,2,4,6,3,3,3,1,2,2,7,"Southern Region",21.4705882352941
"62a92272-74ab-8779-b0fd-8a590628c139",47,4,0,0,1,4,6,5,2,1,3,4,NA,5,3,NA,1,2,"Southern Region",19.5588235294118
"62a76d89-1313-974e-9fb0-6f07f6059109",50,4,0,0,1,NA,NA,NA,NA,NA,NA,3,3,5,3,1,2,1,"Southern Region",19.5588235294118
"62a8de7f-6e4f-0e4b-1864-b1093547a8c0",56,5,0,0,1,1,2,6,3,4,5,6,4,1,2,4,1,5,"Southern Region",19.5588235294118
"62a8e468-d86b-903c-fa6d-1960495d81d2",62,5,0,0,1,1,2,5,3,4,6,3,4,6,1,5,1,2,"Southern Region",19.5588235294118
"62a8d9aa-66c7-fb15-688d-ab77e7605a3b",58,5,0,0,3,4,3,2,1,5,6,3,2,1,4,4,3,6,"Southern Region",19.5588235294118
"62a8dc0a-64f8-69f4-bc50-122d70158bde",60,5,0,0,1,1,4,2,3,5,6,1,1,1,2,2,1,7,"Southern Region",19.5588235294118
"6826460",39,3,1,0,1,NA,NA,NA,NA,NA,NA,6,6,6,6,6,1,2,"Southern Region",21.4705882352941
"62a8d04e-b194-04af-9c67-093bf9889da3",70,6,1,0,1,1,4,3,2,6,5,1,2,4,3,5,1,5,"Southern Region",19.5588235294118
"62a8ddf1-0e57-bb09-232d-0a6a43c8cd61",39,3,0,0,3,2,3,4,1,6,5,3,4,5,6,4,1,3,"Southern Region",19.5588235294118
"4677066",24,1,1,0,1,NA,NA,NA,NA,NA,NA,4,3,2,2,2,3,4,"Southern Region",9.26470588235294
"62a8bfd0-8a78-2bb1-c2ff-4274ee116a39",71,6,1,0,1,1,2,5,3,4,6,2,3,4,1,5,3,4,"Southern Region",9.26470588235294
"62a91e3b-2777-6dd4-10f0-21db21a874fb",18,1,0,0,1,6,5,4,1,3,2,4,5,6,6,2,4,1,"Southern Region",9.26470588235294
"6890723",46,4,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,2,4,1,5,"Southern Region",9.26470588235294
"62a8e3f1-32ab-a3cf-db7b-88773dcd4507",30,2,1,0,1,1,5,4,3,2,6,3,3,4,5,2,2,2,"Southern Region",9.26470588235294
"7442143",32,2,1,1,2,2,1,4,5,3,6,1,3,1,2,2,1,7,"Southern Region",9.26470588235294
"62a76c74-f51b-57ea-23aa-7fec9b284447",70,6,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,2,4,1,4,"Southern Region",9.26470588235294
"62a76c34-f006-67dc-d0ab-2414e98be15d",51,4,0,0,1,4,3,1,2,5,6,3,3,1,2,5,1,2,"Southern Region",9.26470588235294
"7441167",37,3,1,0,1,5,6,2,1,4,3,1,2,5,6,4,3,6,"Southern Region",9.26470588235294
"7193081",21,1,0,1,1,6,4,5,1,3,2,3,1,2,4,6,1,4,"Southern Region",9.26470588235294
"7393388",20,1,1,1,1,2,5,1,4,6,3,3,3,1,6,4,1,2,"Southern Region",9.26470588235294
"62a8ca94-fdfa-f735-ed00-00aa3e462bf0",70,6,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,7,"Southern Region",9.26470588235294
"7415796",26,2,1,0,1,1,3,4,2,5,6,1,4,6,5,2,1,6,"Southern Region",9.26470588235294
"62a8d1e3-9038-209f-5898-613d2d81b952",35,3,1,0,2,NA,NA,NA,NA,NA,NA,1,3,1,2,6,1,2,"Southern Region",9.26470588235294
"7222772",18,1,1,1,1,5,3,6,1,2,4,3,1,2,5,4,2,5,"Southern Region",9.26470588235294
"62a8c1d2-1039-8786-0aa1-1d5f6546abb3",49,4,0,0,2,6,4,5,3,2,1,6,4,3,4,3,2,6,"Southern Region",9.26470588235294
"62a8dc1d-f530-5acf-8a6e-ed380c9e7948",40,3,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,4,6,4,7,"Southern Region",9.26470588235294
"62a8f24c-1987-8101-6ee9-1d701dde2948",53,4,0,0,1,5,2,4,6,3,1,2,2,1,2,4,1,2,"Southern Region",9.26470588235294
"62a8ea65-756f-2f94-c214-b1a146921249",26,2,0,0,1,3,2,1,4,5,6,3,2,4,5,1,1,2,"Southern Region",9.26470588235294
"62a8d852-1418-5b4e-b272-bc638deea2a6",76,6,0,0,1,1,2,5,3,4,6,1,4,5,6,4,1,4,"Southern Region",9.26470588235294
"62a76a1f-7188-f10b-70fd-e1f8d24a7479",57,5,0,0,1,1,2,3,4,5,6,2,3,1,4,5,3,2,"Southern Region",9.26470588235294
"4125191",43,3,1,0,1,2,3,5,4,1,6,3,3,1,1,1,4,7,"Southern Region",10.2941176470588
"198793",49,4,0,0,4,3,5,4,1,2,6,4,1,2,5,2,2,6,"Southern Region",10.2941176470588
"62a76e17-6592-4a07-559f-30be121326f4",52,4,1,0,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,1,2,"Southern Region",10.2941176470588
"62a8bc35-1ac6-dee5-92ca-55d35030c76e",36,3,0,0,1,1,3,5,4,2,6,6,2,2,5,5,2,6,"Southern Region",10.2941176470588
"62a76d6a-0d26-2693-8926-6d31de42dfa1",64,5,1,0,1,1,6,4,3,2,5,3,2,1,1,5,1,2,"Southern Region",10.2941176470588
"62a76ce4-c178-6a47-67ca-137428251b04",52,4,0,0,1,5,3,1,2,6,4,4,4,5,4,6,1,2,"Southern Region",10.2941176470588
"62a769fe-bfe7-7abf-9fa2-130a7f5cf9bf",83,6,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,"Southern Region",10.2941176470588
"62a76c74-83be-e19e-835f-6a489061f6bb",54,4,0,0,1,1,3,2,4,6,5,1,3,2,4,6,1,4,"Southern Region",10.2941176470588
"62a76915-c4a2-b45b-c28d-62e7da2f4978",65,6,0,0,1,1,5,6,2,3,4,1,5,4,1,6,2,5,"Southern Region",10.2941176470588
"62a8dae8-b090-983c-580f-608fade25385",68,6,1,0,2,6,1,5,4,3,2,4,3,2,1,6,2,7,"Southern Region",9.26470588235294
"6843085",42,3,0,0,1,1,2,3,4,5,6,3,1,1,4,1,3,5,"Southern Region",9.26470588235294
"7439337",18,1,1,1,1,3,2,6,1,5,4,2,1,5,6,4,2,2,"Southern Region",9.26470588235294
"7438836",18,1,1,0,1,NA,NA,NA,NA,NA,NA,5,2,3,5,5,3,2,"Southern Region",9.26470588235294
"62a8e528-c421-dfbf-ca7f-caa4fdea745e",61,5,1,0,1,5,2,4,1,3,6,3,2,2,4,4,1,6,"Southern Region",9.26470588235294
"7384864",23,1,1,0,1,5,2,4,1,3,6,3,6,4,2,5,4,6,"Southern Region",9.26470588235294
"62a8df58-0f4e-db7a-7754-7be52cb60897",78,6,1,0,1,NA,NA,NA,NA,NA,NA,3,3,2,2,2,1,6,"Southern Region",9.26470588235294
"5021526",30,2,1,1,4,5,3,6,2,4,1,3,3,4,3,1,2,6,"Southern Region",9.26470588235294
"62a8c032-4bb2-7c51-d072-ac241ace74a8",41,3,0,0,1,2,4,3,1,5,6,1,6,3,2,4,2,6,"Southern Region",9.26470588235294
"62a8d58e-5778-0030-a3e8-891fec8ee6cb",74,6,0,0,1,1,2,3,4,5,6,3,3,2,1,2,2,4,"Southern Region",9.26470588235294
"62a8deb9-2f07-fb29-7828-31cde46f3e16",66,6,1,0,1,1,2,5,3,4,6,1,3,4,4,1,2,4,"Southern Region",9.26470588235294
"62a8de1f-dcf7-24a9-b636-44c52a33e980",46,4,0,1,1,2,1,5,3,4,6,2,4,2,1,2,2,4,"Southern Region",9.26470588235294
"7334917",50,4,1,0,2,1,4,3,2,5,6,2,1,4,5,6,2,4,"Southern Region",9.26470588235294
"62a8d5e6-6ac4-3cc3-e4dc-e32d2dfb4cdb",70,6,1,0,1,2,1,3,4,5,6,3,2,4,1,5,2,4,"Southern Region",5.58823529411765
"6078356",39,3,1,0,2,NA,NA,NA,NA,NA,NA,5,5,5,4,2,2,2,"Southern Region",5.58823529411765
"4964444",21,1,1,0,4,5,4,6,2,3,1,4,4,4,6,2,2,4,"Southern Region",5.58823529411765
"6963120",43,3,1,1,1,2,4,5,1,6,3,3,4,6,4,2,1,4,"Southern Region",5.58823529411765
"7432868",19,1,0,0,1,2,3,1,5,6,4,3,6,4,1,6,2,2,"Southern Region",5.58823529411765
"7167847",20,1,0,0,2,NA,NA,NA,NA,NA,NA,4,5,4,1,1,1,2,"Southern Region",5.58823529411765
"62a8d66c-6bda-777f-0c61-0ef15d8079b7",40,3,0,0,1,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,"Southern Region",5.58823529411765
"7178670",23,1,0,1,1,1,5,6,2,3,4,6,3,5,1,4,2,2,"Southern Region",5.58823529411765
"2889980",33,2,1,0,4,2,1,4,6,3,5,1,3,2,5,4,3,7,"Southern Region",5.58823529411765
"7439005",21,1,1,1,4,4,6,3,5,1,2,3,4,6,2,5,4,4,"Southern Region",5.58823529411765
"7456058",34,2,1,0,2,2,1,6,3,5,4,2,6,3,1,2,3,2,"Southern Region",5.58823529411765
"62a8bc59-0df1-cc1e-1ddf-9b5cd161fca8",51,4,0,0,1,1,2,5,3,4,6,2,3,1,6,4,2,4,"Southern Region",5.58823529411765
"62a8e189-57c1-2090-2953-e0e23fb37f07",84,6,0,0,1,2,1,3,6,5,4,NA,2,5,1,1,3,8,"Southern Region",5.58823529411765
"62a8bfd6-3b48-54a9-3722-76b66537a650",35,3,0,1,1,NA,NA,NA,NA,NA,NA,3,3,1,4,4,NA,2,"Southern Region",5.58823529411765
"6643285",27,2,1,0,2,1,4,6,3,2,5,3,3,1,2,6,1,2,"Southern Region",5.58823529411765
"7345717",25,2,1,0,1,NA,NA,NA,NA,NA,NA,1,4,6,6,3,1,2,"Southern Region",5.58823529411765
"7361785",31,2,0,1,1,1,3,2,4,6,5,3,1,4,2,6,3,2,"Southern Region",5.58823529411765
"2484521",46,4,1,0,1,NA,NA,NA,NA,NA,NA,3,1,5,4,2,1,7,"Southern Region",6.47058823529412
"62a9197b-338d-57d4-5b59-a2e4fcc1878d",34,2,1,0,2,4,2,1,3,5,6,3,3,2,2,4,1,2,"Southern Region",6.47058823529412
"62a8ce44-7a57-ab4e-a79c-c6c403827dd0",62,5,0,0,1,NA,NA,NA,NA,NA,NA,3,1,4,4,6,1,6,"Southern Region",6.47058823529412
"62a91a16-f327-0e6d-cf0d-88e8af42a6c4",21,1,0,0,1,NA,NA,NA,NA,NA,NA,3,2,3,4,4,3,4,"Southern Region",6.47058823529412
"62a90dfc-14b5-bfea-f52f-04e7f65c417e",55,5,0,1,2,3,6,1,2,5,4,3,4,1,2,2,4,2,"Southern Region",6.61764705882353
"62a8d385-f410-e484-c5cf-bab359414f2e",50,4,0,1,7,3,6,1,2,5,4,3,3,3,5,4,1,2,"Southern Region",6.61764705882353
"7204360",34,2,1,1,1,1,4,6,3,2,5,1,4,5,2,6,2,3,"Southern Region",6.61764705882353
"62a76963-f2b1-c4de-2f41-f8f21fa4cf57",72,6,0,0,1,1,1,1,1,1,1,3,3,3,3,1,2,4,"Southern Region",6.61764705882353
"62a8de90-fe47-ef70-b1a6-8ed19787d3d2",74,6,1,1,1,4,5,6,1,3,2,5,3,1,4,5,1,7,"Southern Region",6.61764705882353
"62a8da32-9a6c-4737-a7e3-9133f359d7f8",63,5,0,0,1,3,4,1,2,5,6,3,4,1,6,5,1,6,"Southern Region",6.61764705882353
"62a76de2-41d0-b92f-e377-d8871bf22264",69,6,1,0,1,2,4,3,1,6,5,1,1,1,4,5,3,5,"Southern Region",6.61764705882353
"5121881",48,4,1,1,1,NA,NA,NA,NA,NA,NA,4,3,3,4,3,2,5,"Southern Region",4.11764705882353
"7172896",23,1,0,0,4,6,1,5,4,3,2,3,6,1,4,4,1,6,"Southern Region",6.61764705882353
"6627469",30,2,1,0,1,1,3,4,6,5,2,4,5,3,4,3,1,2,"Southern Region",NA
"62a8d04c-e5af-c455-6276-e31ffbf616e5",82,6,1,0,1,NA,NA,NA,NA,NA,NA,1,2,4,5,6,1,4,"Southern Region",4.11764705882353
"2068018",46,4,1,1,1,1,3,2,4,5,6,3,2,1,1,2,2,7,"Southern Region",4.11764705882353
"62a8df26-5804-0d76-6530-6a5db7329857",52,4,0,0,1,4,1,5,3,2,6,4,3,1,4,6,1,5,"Southern Region",4.11764705882353
"62a8ccce-5f9c-7811-4381-22cbdf456481",46,4,0,1,3,5,1,4,3,6,2,4,2,5,6,4,1,4,"Southern Region",4.11764705882353
"62a9154c-c2c0-08d1-beb0-af00c562c27d",47,4,1,0,2,NA,NA,NA,NA,NA,NA,4,4,3,3,2,3,5,"Southern Region",6.61764705882353
"62a76ac5-8a79-9f7a-8e02-9e4aa0cfcb74",56,5,1,0,1,2,1,5,4,3,6,3,2,4,4,4,1,2,"Southern Region",6.61764705882353
"3585518",56,5,1,0,1,NA,NA,NA,NA,NA,NA,2,1,4,5,6,2,6,"Southern Region",6.61764705882353
"62a76da5-4c0d-9bf2-b485-1b9b28a272af",51,4,0,0,4,3,2,4,1,5,6,3,3,4,4,4,4,6,"Southern Region",6.61764705882353
"62a7684b-23d6-3b26-c83d-a089839e50ee",60,5,1,0,2,4,2,6,1,3,5,6,1,4,5,2,1,4,"Southern Region",6.61764705882353
"62a8c235-4f42-bfdc-7de6-46f7ea0cc8ca",19,1,0,1,7,5,3,6,1,2,4,4,6,1,5,2,1,2,"Southern Region",6.61764705882353
"7203700",19,1,1,0,1,NA,NA,NA,NA,NA,NA,2,2,3,3,4,4,4,"Southern Region",6.61764705882353
"2065737",30,2,1,0,4,NA,NA,NA,NA,NA,NA,3,2,4,1,5,2,7,"Southern Region",6.61764705882353
"62a8ddd3-fe1e-44e1-1149-d76b9ead2c70",34,2,1,0,1,NA,NA,NA,NA,NA,NA,1,3,3,4,4,1,2,"Southern Region",6.61764705882353
"62a8bfed-3677-9e44-814e-4df7810fdabf",46,4,0,0,1,1,3,4,2,6,5,2,2,4,3,5,1,4,"Southern Region",11.6176470588235
"62a8cf4b-1335-d568-40b8-9ffcee800c1e",78,6,0,0,1,2,5,1,3,4,6,1,1,1,3,4,1,6,"Southern Region",11.6176470588235
"62a92855-da11-804e-475a-558410e75a10",50,4,0,0,1,2,3,1,5,4,6,1,5,2,4,6,1,1,"Southern Region",7.35294117647059
