"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","three_days","one_day","four_hours","sixty_min","fifteen_min","income","edu","nws_region","WX"
"60c7c986-6020-be40-ec61-baf3fabf691e",42,3,0,0,2,1,3,6,2,5,4,5,1,4,6,6,2,7,"Southern Region",30.5882352941176
"60c36e34-90dc-bdf7-1f82-dd3d8fd5fdbd",30,2,0,1,1,1,3,6,2,5,4,3,1,1,1,6,1,4,"Southern Region",30.5882352941176
"60c255f8-f0df-6037-4ea0-78a35c39a631",32,2,1,0,1,4,1,3,5,6,2,4,3,2,3,4,4,6,"Southern Region",30.5882352941176
"60c5cf82-0ac3-63a7-81b4-64462d473c1b",36,3,0,1,1,3,5,6,1,2,4,3,4,4,5,6,1,4,"Southern Region",30.5882352941176
"60c7b615-377c-76b7-9446-e2343d1f21f9",30,2,0,0,2,1,4,3,2,5,6,3,2,1,4,5,1,4,"Southern Region",30.5882352941176
"60c36f9e-965b-5ae9-542e-9d0e29525e88",29,2,1,1,1,2,1,6,3,5,4,6,4,6,6,6,2,6,"Southern Region",30.5882352941176
"60c270d1-c65d-472f-f0ff-9046175670fe",52,4,1,1,1,2,1,3,4,6,5,6,5,5,5,5,1,2,"Southern Region",30.5882352941176
"60c3931f-46f4-76ba-d014-2ab63e6191d9",37,3,0,1,1,2,4,6,1,3,5,4,2,1,6,6,2,3,"Southern Region",30.5882352941176
"60c7cb17-8431-b620-1f5a-103ef43db446",42,3,0,0,2,NA,NA,NA,NA,NA,NA,1,1,1,3,6,1,2,"Southern Region",30.5882352941176
"60c7a6ee-14f0-1a4f-d430-26fddbc66b45",53,4,0,0,2,1,5,6,4,2,3,2,NA,2,2,2,1,7,"Southern Region",30.5882352941176
"60c8e504-e74a-cea4-93bb-f83e0f0bef75",22,1,1,0,1,1,3,6,2,5,4,4,3,2,1,4,2,3,"Southern Region",30.5882352941176
"60c0d291-b892-1310-2bad-354bc83b15cb",66,6,1,0,1,1,3,2,4,6,5,1,4,4,6,5,3,4,"Southern Region",30.5882352941176
"60c8c1fb-6a7a-c4a0-1d69-35abca31d5e8",82,6,1,0,1,3,1,2,4,5,6,2,4,4,3,1,2,7,"Southern Region",30.5882352941176
"60c799ce-90d7-ed8c-73c7-3bd7788a256e",50,4,0,0,2,6,1,5,2,3,4,1,4,5,6,6,1,4,"Southern Region",30.5882352941176
"60c0d2ef-4f27-2164-688b-3d67c25bb49a",82,6,1,0,1,NA,NA,NA,NA,NA,NA,3,1,1,6,6,2,6,"Southern Region",30.5882352941176
"60c90201-2604-950b-b94d-155ab5ba4db3",19,1,1,0,1,2,5,4,3,1,6,1,2,NA,1,1,3,6,"Southern Region",30.5882352941176
"60c36c69-0d7f-e6af-e4b6-d3ed67081486",23,1,0,1,1,1,3,2,4,5,6,3,6,1,2,5,2,7,"Southern Region",30.5882352941176
"60c79979-e2b0-6211-69f0-db9e25a6c308",23,1,0,0,2,1,3,2,6,5,4,3,1,4,6,5,4,6,"Southern Region",30.5882352941176
"60c8cc27-19ab-c39c-334c-31f66e3bc7fc",40,3,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,1,1,3,6,"Southern Region",30.5882352941176
"60c8c15c-76d7-d5fe-024f-3f7403290e0a",66,6,1,0,1,4,1,6,3,2,5,3,4,5,6,6,2,7,"Southern Region",30.5882352941176
"60c8e955-b0a0-322e-fdb1-fff0b7d2f492",24,1,1,0,1,NA,NA,NA,NA,NA,NA,2,1,4,5,6,3,7,"Southern Region",30.5882352941176
"60c8c547-4f74-ef7e-cb96-6dc865154311",66,6,1,0,1,1,2,6,3,5,4,1,4,5,6,6,2,6,"Southern Region",30.5882352941176
"60c8c224-e488-bcd6-11df-7720a4f6ff22",67,6,1,0,1,1,2,3,4,5,6,1,1,4,4,1,1,6,"Southern Region",30.5882352941176
"60c8ee7f-73c7-92d3-6a0b-70bebe03be44",53,4,1,0,1,4,3,2,1,5,6,1,2,3,4,4,4,8,"Southern Region",NA
"60c37280-8fac-687a-5497-287c968f8af4",51,4,0,1,1,6,5,4,3,2,1,2,6,4,5,2,2,6,"Southern Region",26.7647058823529
"60c36ddf-14a2-41d1-c70e-6ed982ccd9e2",59,5,1,1,1,1,6,3,2,5,4,1,3,5,6,5,1,2,"Southern Region",26.7647058823529
"60c22b62-2d58-6780-10a9-75c86d2c02e0",46,4,0,1,1,2,1,3,4,5,6,1,4,2,5,2,1,6,"Southern Region",26.7647058823529
"60c13755-fc59-e04a-0d33-b88a66a69ef1",29,2,0,1,1,2,3,1,4,5,6,2,1,4,5,6,1,2,"Southern Region",26.7647058823529
"60c8f334-8525-68f8-79db-18af476c2870",62,5,1,0,1,3,1,2,4,5,6,3,1,1,1,1,2,2,"Southern Region",26.7647058823529
"60c8c704-d7e2-88b0-33de-036538ad882b",76,6,1,0,1,NA,NA,NA,NA,NA,NA,3,3,4,1,1,2,2,"Southern Region",26.7647058823529
"60c8c43f-00c5-711e-4b87-7b09a4997c8d",35,3,1,0,1,3,4,2,1,6,5,1,1,1,1,1,2,2,"Southern Region",26.7647058823529
"60c0ce65-d24a-38fc-fbe2-8d655eecec3f",76,6,0,0,1,2,3,1,4,6,5,3,1,2,1,2,1,2,"Southern Region",26.7647058823529
"60c78f33-db0c-1648-0497-05549853c026",21,1,1,0,1,1,5,6,4,2,3,3,4,4,1,6,2,5,"Southern Region",26.7647058823529
"60c3d89f-6f2d-3283-7ce0-316e82becd38",70,6,1,1,1,2,3,1,4,5,6,1,4,2,6,6,1,6,"Southern Region",26.7647058823529
"60c62315-4b1c-5feb-d3b8-59c4203c29ad",35,3,1,0,1,1,3,6,2,5,4,1,2,3,4,1,3,7,"Southern Region",26.7647058823529
"60c76d35-6354-f637-bcec-0f141a3c3d25",22,1,1,0,2,3,4,6,5,1,2,2,2,3,6,5,2,5,"Southern Region",26.7647058823529
"60c8e1c9-3113-ee18-1b25-6c510ec9bcd0",59,5,1,0,1,1,2,5,4,3,6,3,4,2,5,4,2,4,"Southern Region",26.7647058823529
"60c92d0e-1c19-c19e-b70d-b43cfdf1989e",37,3,1,0,1,NA,NA,NA,NA,NA,NA,3,1,5,1,6,2,4,"Southern Region",26.7647058823529
"60c8e12d-4a33-6a22-999f-d58ec3a4cdeb",61,5,1,0,1,5,3,1,6,4,2,5,1,1,1,4,4,6,"Southern Region",26.7647058823529
"60c0cf70-06ac-854b-7ccd-b43cd541db06",71,6,1,0,1,4,2,3,5,6,1,1,5,2,1,4,1,7,"Southern Region",26.7647058823529
"60c8f40a-51b5-1eac-6547-4ddadd749da7",43,3,1,0,1,5,6,1,2,4,3,3,2,1,1,1,1,4,"Southern Region",26.7647058823529
"60c394da-3e41-9af2-c95e-926ad8018958",29,2,0,1,2,2,1,4,6,5,3,5,4,4,4,4,1,2,"Southern Region",26.7647058823529
"60c0ce85-759e-abaa-f45b-76ecaca416af",58,5,0,0,1,4,2,1,3,5,6,3,4,5,5,4,2,3,"Southern Region",26.7647058823529
"60c36d6d-c62c-b04b-782c-4e11984d451b",50,4,1,1,1,1,2,4,3,6,5,1,2,4,4,4,2,4,"Southern Region",26.7647058823529
"60c22ee9-cba7-6521-6933-b3fab76296f2",85,6,1,0,6,1,2,4,3,6,5,4,2,1,5,1,1,6,"Southern Region",36.3235294117647
"60c0cf6b-e143-e2d6-74af-d6b0d5ca751d",79,6,0,0,1,1,2,5,3,6,4,2,1,4,1,5,1,5,"Southern Region",26.7647058823529
"60c0cdc3-e9e5-1943-2323-55d5dcb1bf42",30,2,0,0,5,3,1,2,6,5,4,2,6,5,5,6,1,2,"Southern Region",26.7647058823529
"60c8cd39-7c54-7c47-1539-55c56c9cbd2d",39,3,1,0,1,5,3,6,1,4,2,4,4,3,4,2,1,2,"Southern Region",26.7647058823529
"60c8da7f-4270-eb08-84ff-2d951f5f87d6",60,5,1,0,1,NA,NA,NA,NA,NA,NA,1,4,6,4,6,1,3,"Southern Region",26.7647058823529
"60c77395-0224-f2b7-f215-081d8b6a9b8f",27,2,0,0,2,2,4,5,6,1,3,2,1,6,5,4,2,6,"Southern Region",26.7647058823529
"60c0cf3c-bddf-8e68-6730-05718a131cc5",74,6,0,0,1,1,4,2,6,3,5,1,2,4,5,6,1,2,"Southern Region",26.7647058823529
"60c0ce28-10e5-8850-9035-099045e2e5a5",75,6,1,0,1,NA,NA,NA,NA,NA,NA,6,6,4,3,1,3,5,"Southern Region",26.7647058823529
"60c0ce70-126b-30d3-e798-c7bec1fcffd2",69,6,0,0,1,NA,NA,NA,NA,NA,NA,1,3,2,4,5,2,6,"Southern Region",26.7647058823529
"60c8c3e3-39d0-f0c4-a5d4-2353086ee17d",42,3,1,0,1,3,2,6,5,4,1,1,1,1,NA,4,2,4,"Southern Region",26.7647058823529
"60c8e088-0edd-2806-89c1-dca54066a342",69,6,1,0,1,2,1,6,5,3,4,3,2,1,1,1,4,6,"Southern Region",30.5882352941176
"60c8fe1a-daf8-863d-61dd-36a91ed0cbd2",61,5,1,0,1,1,2,3,4,5,6,3,1,4,5,4,2,2,"Southern Region",30.5882352941176
"60c0cf11-7279-af6f-f4ee-564baaca45fa",72,6,0,0,1,2,1,3,4,6,5,1,2,4,4,6,1,2,"Southern Region",26.7647058823529
"60c0ceac-6422-ae6d-c853-853c3664f14e",92,6,0,0,1,4,2,3,1,6,5,1,4,6,6,6,1,6,"Southern Region",26.7647058823529
"60c8e195-7004-9808-e899-45547cf915f1",55,5,1,0,1,2,3,4,1,6,5,3,1,6,6,6,3,5,"Southern Region",26.7647058823529
"60c8ca8a-9f01-1430-0bfe-48e5def9f3e5",30,2,1,0,1,NA,NA,NA,NA,NA,NA,3,3,4,4,3,2,2,"Southern Region",26.7647058823529
"60c7728e-78d3-5569-aa59-fe593eb52b96",22,1,0,0,2,1,2,3,4,5,6,3,4,1,5,6,2,1,"Southern Region",60.1470588235294
"60c8e711-c349-b42a-5f53-5a34ce57f961",79,6,1,0,1,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,6,"Southern Region",26.7647058823529
"60c908dd-b85b-6b9c-bb20-27d9723f0559",42,3,1,0,1,1,3,2,4,5,6,3,1,2,2,3,1,2,"Southern Region",26.7647058823529
"60c8df65-474f-a06e-37dd-1e3e97d92bab",75,6,1,0,1,1,2,6,3,4,5,5,4,5,6,6,1,2,"Southern Region",26.7647058823529
"60c8c36e-133c-ccd9-5d3b-01f26ac84d8d",70,6,1,0,1,4,1,2,6,5,3,3,3,4,2,1,1,5,"Southern Region",NA
"60c36e93-41be-cb94-c1e9-b3aad4998277",50,4,0,1,6,1,2,6,5,3,4,1,6,5,4,5,1,5,"Southern Region",26.7647058823529
"60c90694-5d54-6b29-d9d8-59ae23e9783e",64,5,1,0,1,1,1,1,1,1,1,3,3,2,2,1,1,4,"Southern Region",26.7647058823529
"60c8c04c-2296-3357-b199-a6a1fee59877",66,6,1,0,1,6,1,5,2,4,3,4,1,5,6,6,2,5,"Southern Region",NA
"60c572f1-9ab0-57cc-89ed-7dcbae8ac85d",44,3,0,1,1,2,3,4,5,1,6,1,1,1,1,1,1,4,"Southern Region",26.7647058823529
"60c8e47c-1978-24d8-a3f1-8996f8b689c6",71,6,1,0,1,1,5,2,4,3,6,2,1,4,4,1,4,6,"Southern Region",26.7647058823529
"60c0d074-4e97-8edc-4f0c-0128f681af50",62,5,1,0,1,1,2,4,3,5,6,2,1,4,5,6,1,2,"Southern Region",36.3235294117647
"60c33a6e-227c-9941-e490-30d2cd68fc5c",71,6,1,1,1,1,3,2,6,5,4,5,6,4,6,6,1,6,"Southern Region",36.3235294117647
"60c2c77d-98da-a17a-d524-7408ff52dbc8",26,2,1,0,7,1,2,5,4,3,6,3,4,5,6,6,1,2,"Southern Region",36.3235294117647
"60c918c1-4a2c-3a0e-713d-ab2d071c3dd1",48,4,1,0,1,1,2,3,4,6,5,2,1,2,4,3,3,6,"Southern Region",36.3235294117647
"60c177c1-ef7d-488a-8cd6-2d6e8d18e077",22,1,0,1,1,6,1,3,4,2,5,3,3,5,3,3,3,6,"Southern Region",36.3235294117647
"60c8d460-eb2f-cf4e-507e-93622f12e8e8",44,3,1,0,1,1,2,6,3,4,5,1,1,3,2,1,1,2,"Southern Region",26.7647058823529
"60c36cf1-2ac1-0b01-9e80-231738f32bbb",41,3,1,1,2,3,1,4,5,2,6,3,2,3,4,2,3,5,"Southern Region",36.3235294117647
"60c8bf27-dd42-cac9-8302-aac3302ce0e4",48,4,1,0,1,2,3,4,1,5,6,1,2,4,4,4,1,4,"Southern Region",36.3235294117647
"60c8d8f7-4101-5f6e-5fdd-2b64f61add1e",84,6,1,0,1,1,2,4,3,5,6,3,2,1,1,1,2,6,"Southern Region",36.3235294117647
"60c790c5-ca4b-266f-5c78-92b5feaee469",65,6,0,0,2,1,2,6,3,4,5,3,1,2,5,6,2,6,"Southern Region",46.0294117647059
"60c8de2e-dc82-8fb2-5414-25c2bd31fc26",50,4,1,0,1,3,1,5,2,4,6,1,5,1,1,5,1,2,"Southern Region",46.0294117647059
"60c8e627-e236-f79a-a64c-e89a6918efdc",62,5,1,0,1,1,6,4,2,3,5,5,1,2,3,4,1,2,"Southern Region",46.0294117647059
"60c908b8-e7a4-6af3-fa9f-b59eabd605b2",38,3,1,0,1,4,5,1,2,3,6,3,NA,4,3,3,3,2,"Southern Region",46.0294117647059
"60c938dd-84b9-f351-200e-ab60f981c5d1",60,5,1,0,1,4,3,6,2,1,5,4,4,5,1,6,1,4,"Southern Region",46.0294117647059
"60c8c803-a0b3-f6b9-5915-173103975c62",79,6,1,0,1,2,1,6,3,5,4,3,3,1,1,5,3,6,"Southern Region",46.0294117647059
"60c0ce0c-5a20-3233-bf0f-7d3723baad8f",32,2,0,0,1,NA,NA,NA,NA,NA,NA,2,3,3,2,4,1,2,"Southern Region",35.8823529411765
"60c7ac99-27ad-b18a-ce6f-2ea65d4e499a",25,2,0,0,1,1,5,6,4,2,3,1,2,3,4,5,2,7,"Southern Region",35.8823529411765
"60c0cf43-1fee-6a6c-09c8-b7ea346ebb5b",29,2,0,0,2,5,6,2,4,1,3,3,3,3,4,2,1,4,"Southern Region",35.8823529411765
"60c970f7-f373-88d9-4576-5f06e1049b2a",64,5,0,0,1,2,1,6,3,5,4,1,2,6,6,6,2,5,"Southern Region",35.8823529411765
"60c8c000-852c-8c6d-9faf-4d13853965a8",45,4,1,0,1,1,2,6,3,4,5,1,5,6,4,3,1,2,"Southern Region",46.0294117647059
"60c0ceeb-90e3-d547-c253-7818609d5512",54,4,0,0,1,6,5,1,3,2,4,1,1,1,1,1,1,2,"Southern Region",46.0294117647059
"60c0ce6a-3555-c468-c6c2-fa4468717c59",67,6,0,0,1,1,2,4,3,5,6,2,3,1,4,6,1,4,"Southern Region",35.8823529411765
"60c773ba-7eda-f595-4d87-5699b3becb8b",51,4,0,0,2,3,1,2,5,6,4,1,2,2,6,6,1,4,"Southern Region",46.0294117647059
"60c7af1d-f95d-91c2-532e-cf3282361808",29,2,0,0,2,3,4,6,1,2,5,1,4,3,2,6,1,2,"Southern Region",46.0294117647059
"60c7cfeb-470d-73d2-7fac-0695cc15a823",39,3,0,0,2,1,2,4,5,6,3,5,4,4,2,2,1,4,"Southern Region",46.0294117647059
"60c8cac3-080e-38ef-9188-5b7cea476aa5",37,3,1,0,1,2,3,4,1,6,5,4,5,2,1,4,2,4,"Southern Region",53.2352941176471
"60c8c55e-902b-ff41-b815-a09a12d15aa2",54,4,1,0,1,1,3,5,4,2,6,1,1,1,1,2,2,5,"Southern Region",53.2352941176471
"60c93b31-3cc7-e7b1-ac8b-c732b58bda28",41,3,1,0,1,2,3,1,6,5,4,3,3,4,2,3,2,6,"Southern Region",53.2352941176471
"60c0cf86-f5af-2901-a226-0553100fa50e",49,4,1,0,1,1,3,6,4,2,5,3,4,2,1,1,2,6,"Southern Region",53.2352941176471
"60c919f4-e58e-ae56-3eff-0d8ae26ddcbf",60,5,1,0,1,3,4,5,2,1,6,3,3,4,1,2,1,4,"Southern Region",53.2352941176471
"60c0ce8e-7e2b-d276-fca0-62a94f2dd7be",58,5,0,1,1,6,2,3,1,4,5,3,2,2,2,1,1,6,"Southern Region",53.2352941176471
"60c901a6-ee20-1aa9-a10d-3a2baa3592e2",48,4,1,0,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,7,"Southern Region",43.5294117647059
"60c7852f-0790-2ace-f963-0160fd7c5a82",45,4,1,0,2,5,1,4,3,6,2,1,2,4,6,5,2,6,"Southern Region",43.5294117647059
"60c8f054-b7cf-ff45-3028-96aa6a8c58c9",61,5,1,0,1,4,1,2,6,5,3,2,2,2,NA,2,2,4,"Southern Region",43.5294117647059
"60c77db2-0ef4-ebb2-d0b9-bbe04d46abdd",24,1,0,0,2,1,4,6,3,5,2,1,4,2,1,4,2,6,"Southern Region",43.5294117647059
"60c8e418-70d2-229b-6f1e-2849f5211c46",59,5,1,0,1,1,4,2,3,5,6,3,4,3,1,1,4,6,"Southern Region",43.5294117647059
"60c3929e-6a2c-115d-b274-6b281d74c9fa",38,3,0,1,1,1,4,6,2,3,5,1,4,5,2,6,2,5,"Southern Region",43.5294117647059
"60c7ae0d-069b-5364-4539-138b1ec4688f",29,2,0,0,4,4,6,1,2,3,5,4,1,2,6,3,2,6,"Southern Region",43.5294117647059
"60c8c004-afe7-d7a8-61dd-f67032259ad4",28,2,1,0,1,3,1,4,2,6,5,2,2,4,4,1,2,4,"Southern Region",40.2941176470588
"60c0cdfa-6d0d-cd1a-115f-ad65d27d7e86",31,2,0,0,1,4,6,5,1,2,3,2,4,4,4,5,1,2,"Southern Region",40.2941176470588
"60c8ec45-0032-d14e-64c8-6f5c83d31b19",57,5,1,0,1,1,4,6,2,5,3,1,2,4,2,1,1,5,"Southern Region",40.2941176470588
"60c902df-0ff6-621d-8442-09e5c2287109",47,4,1,0,1,1,4,3,2,6,5,5,1,1,1,4,1,2,"Southern Region",40.2941176470588
"60c8d352-e4c4-6dde-7f97-07ab2b513d4b",40,3,1,0,1,3,1,2,5,4,6,1,3,1,4,1,1,3,"Southern Region",40.2941176470588
"60c8d91f-c0e6-ed59-40d3-cdda67cbb7b5",74,6,1,0,1,3,1,6,5,4,2,2,1,1,1,6,1,2,"Southern Region",40.2941176470588
"60c0cf77-dc03-b58a-9d77-9fb3f155118e",32,2,0,0,1,2,1,5,3,4,6,3,2,1,6,1,1,4,"Southern Region",40.2941176470588
"60c0d3c0-cbba-e491-4f95-8f0ce86c7cb0",66,6,1,0,1,5,4,1,2,3,6,3,2,1,1,4,4,6,"Southern Region",40.2941176470588
"60c0d0ca-75c3-84ce-febf-94a480eb44f8",55,5,0,0,1,1,4,3,2,6,5,3,1,1,1,1,1,2,"Southern Region",40.2941176470588
"60c93e2e-0334-9771-1532-739861219e97",44,3,1,0,1,5,1,2,3,6,4,1,4,2,5,6,1,2,"Southern Region",40.2941176470588
"60c8e473-167e-f0c3-8c06-b3b874c1c25f",58,5,1,0,1,3,1,6,5,4,2,2,2,1,1,4,1,4,"Southern Region",49.4117647058824
"60c7cb8b-f74a-0f6a-8dfe-c2506054a2e9",71,6,1,0,4,4,2,1,3,6,5,3,1,2,3,4,3,4,"Southern Region",49.4117647058824
"60c771bc-1f1b-3cbc-3466-1eea8b4f994d",45,4,0,0,2,2,4,3,5,6,1,1,1,1,1,1,1,2,"Southern Region",49.4117647058824
"60c798a6-5235-03e8-a20c-d050a03a78c8",66,6,0,0,2,1,4,3,2,5,6,1,2,4,4,5,1,4,"Southern Region",49.4117647058824
"60c8cda5-7fdf-b871-c418-5ac46703d226",66,6,1,0,1,4,2,3,1,5,6,1,1,1,3,1,2,7,"Southern Region",49.4117647058824
"60c7718b-30aa-21b9-e1a7-499e84f11dbb",58,5,0,0,2,2,6,5,1,4,3,4,1,2,1,6,1,4,"Southern Region",49.4117647058824
"60c0d07e-1c02-92e2-6f07-10a6f621c2f6",60,5,0,0,1,3,2,5,1,4,6,4,4,1,4,4,1,2,"Southern Region",49.4117647058824
"60c0cf62-ede4-08b0-3523-834405f70c07",67,6,1,0,1,NA,NA,NA,NA,NA,NA,2,6,3,6,6,1,5,"Southern Region",49.4117647058824
"60c76c4d-ce8d-0bf5-fa75-0d8494b64366",40,3,0,0,2,5,3,6,1,2,4,1,3,2,6,6,1,1,"Southern Region",49.4117647058824
"60c799b9-13b6-c8c6-8b33-e9d26d406643",54,4,0,0,2,2,3,1,4,6,5,6,3,4,5,1,1,2,"Southern Region",49.4117647058824
"60c91e99-61e4-99b2-9821-d609ee2a6ad2",64,5,1,0,1,3,2,1,5,6,4,2,1,3,4,6,1,5,"Southern Region",49.4117647058824
"60c0ce70-9fe8-7ae4-8c12-2f3de2bc125e",49,4,0,0,1,1,2,5,3,4,6,3,2,2,1,4,1,6,"Southern Region",43.5294117647059
"60c76c87-dfbc-dfd8-8663-79228d4b19f9",52,4,0,0,2,2,1,3,4,6,5,1,2,3,5,4,2,2,"Southern Region",43.5294117647059
"60c8e92b-b4de-b7c0-3a4c-54abd8c16c18",59,5,1,0,1,NA,NA,NA,NA,NA,NA,4,1,2,5,4,2,7,"Southern Region",43.5294117647059
"60c8df0d-0688-f999-d61f-4ac254b08a93",64,5,1,0,1,1,2,5,3,4,6,1,1,1,1,1,1,2,"Southern Region",43.5294117647059
"60c8c14b-be17-bffc-87da-f9b765a1c061",66,6,1,0,1,1,2,4,3,5,6,1,1,1,1,4,2,4,"Southern Region",49.4117647058824
"60c78a2d-7cfa-6155-6d7d-9c641a2c2366",61,5,0,0,2,1,5,3,2,4,6,1,1,3,4,6,1,1,"Southern Region",49.4117647058824
"60c8c409-64a4-9e5e-0f76-3e7dac3a6d0e",36,3,1,0,1,4,5,6,2,3,1,3,3,4,3,2,2,6,"Southern Region",49.4117647058824
"60c7cc81-16a5-ba5b-c92f-37bb2ba15de4",18,1,0,0,2,4,2,5,1,3,6,5,2,6,1,4,3,2,"Southern Region",71.4705882352941
"60c76be7-2e44-794b-13f7-ca67ab50b64c",28,2,0,0,2,NA,NA,NA,NA,NA,NA,1,2,3,4,6,1,6,"Southern Region",71.4705882352941
"60c7724e-f85c-ab1d-9e2f-c1680b466b15",48,4,0,0,2,2,3,1,4,5,6,2,4,4,5,6,1,6,"Southern Region",71.4705882352941
"60c4b9ee-8a80-bee8-15c9-0ee0d3d7e5c3",63,5,1,0,1,3,4,1,5,2,6,3,2,1,2,1,4,6,"Southern Region",71.4705882352941
"60c7ef18-f594-207e-e9ff-360917ffbbee",18,1,1,0,1,NA,NA,NA,NA,NA,NA,4,6,2,2,3,1,2,"Southern Region",71.4705882352941
"60c0ce3e-530f-bd83-5cb6-cb45d368e871",46,4,1,0,2,5,6,1,4,2,3,3,5,4,3,4,2,4,"Southern Region",71.4705882352941
"60c7bbec-99cf-26db-c213-2e4332eddbff",31,2,1,0,1,3,2,6,4,1,5,2,3,2,5,1,3,7,"Southern Region",53.2352941176471
"60c78ea7-5f4e-de2e-a289-345eba082d5e",36,3,0,0,1,6,2,4,3,5,1,5,4,1,6,6,1,4,"Southern Region",71.4705882352941
"60c4a398-d1bb-fb8d-24e0-627fe9f08f4c",75,6,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,3,3,1,4,"Southern Region",46.0294117647059
"60c78f72-37fe-478f-d037-6b00af4c2546",66,6,0,0,2,5,2,1,3,4,6,4,1,5,1,4,2,2,"Central Region",45
"60c77401-6595-b395-901b-06a6f4de2444",68,6,0,0,2,3,2,4,1,5,6,4,1,5,4,5,1,4,"Central Region",45
"60c8cf72-e338-cf8d-1624-75548dc14397",46,4,1,0,1,3,4,2,1,5,6,3,1,2,4,1,2,5,"Central Region",45
"60c42f15-77a1-b66c-959e-e7033b96541d",48,4,0,1,1,NA,NA,NA,NA,NA,NA,3,3,2,1,6,1,4,"Central Region",45
"60c7b198-fdc8-4980-bbe0-36ace238cba2",18,1,0,0,4,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,"Central Region",45
"60c7c91b-776d-1f21-1af3-7aca5125c4af",35,3,0,0,4,4,2,1,5,6,3,1,1,2,4,3,4,6,"Central Region",45
"60c2dda4-2024-9ec7-8afb-0efd2934859e",68,6,0,0,1,3,1,4,2,6,5,1,1,5,2,5,2,4,"Central Region",31.7647058823529
"60c0ce7b-0627-d661-e405-15df07fa4f36",70,6,0,0,1,3,6,4,2,5,1,3,4,5,5,6,2,7,"Central Region",31.7647058823529
"60c8d0b4-7698-1473-a1f4-5d688a4db451",68,6,1,0,1,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,8,"Central Region",42.5
"60c77750-b929-dcff-4642-41718f3f89f1",36,3,1,0,2,4,6,3,1,2,5,3,3,4,1,6,1,4,"Central Region",42.5
"60c8bfb0-b4cf-5093-3629-489a60df670f",38,3,1,0,1,4,3,2,1,5,6,3,1,2,4,6,1,5,"Central Region",42.5
"60c0cfa5-979f-0edb-a210-aad7208ebe37",76,6,1,0,1,2,3,1,5,4,6,1,4,1,6,5,1,6,"Central Region",42.5
"60c0ce80-9479-e9a4-f9b2-48b92a478219",67,6,0,0,1,1,2,4,5,6,3,3,2,4,5,6,1,2,"Central Region",31.7647058823529
"60c8c4cb-e402-c2ec-af6d-4a1a6667bb3d",32,2,1,0,1,NA,NA,NA,NA,NA,NA,1,3,4,6,5,1,3,"Central Region",31.7647058823529
"60c77370-875f-3396-8788-66e6455de870",41,3,0,0,2,NA,NA,NA,NA,NA,NA,3,4,6,1,2,3,5,"Central Region",46.4705882352941
"60c8d3b9-ddbf-6059-104a-8e37ad964baf",41,3,1,0,1,2,4,1,3,5,6,4,2,1,6,5,1,3,"Central Region",46.4705882352941
"60c8e0e4-fa29-4455-93da-b1a3e926dde3",52,4,1,0,1,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,4,"Central Region",46.4705882352941
"60c79622-43c1-3235-0d32-b2ccf93020ac",20,1,0,0,4,2,4,5,1,6,3,1,2,4,4,4,4,2,"Central Region",45
"60c79920-3f03-4843-37eb-a442a4150a53",24,1,0,0,1,5,4,3,1,2,6,5,1,2,6,3,2,2,"Central Region",46.4705882352941
"60c8fd65-eafa-b24b-68ce-a1aa333d0ebd",61,5,1,0,1,1,5,6,3,2,4,2,3,1,4,6,1,6,"Central Region",45
"60c8e814-0979-4719-9f8e-4a4bd70c39af",51,4,1,0,1,3,4,1,2,5,6,1,1,2,2,4,3,NA,"Central Region",45
"60c8e6b4-375d-d635-f950-21fcfd146153",77,6,1,0,1,1,2,6,3,4,5,2,2,1,1,1,1,4,"Central Region",46.4705882352941
"60c8d99a-ee7e-9a40-d9f1-6d45fb3ae769",77,6,1,0,1,3,1,2,4,6,5,3,2,1,1,4,1,3,"Central Region",45
"60c8c042-4228-b988-4b90-0ebc872e7687",59,5,1,0,1,1,2,4,3,5,6,3,3,1,4,4,2,6,"Eastern Region",42.5
"60c9018f-70a7-f1d5-f1d4-31ffd21da2dd",43,3,1,0,1,2,3,4,6,5,1,6,5,4,3,1,4,7,"Eastern Region",42.5
"60ca39a5-da49-ae76-dade-96824d32dab4",26,2,0,0,1,3,2,1,4,5,6,3,3,3,3,3,1,2,"Eastern Region",42.5
"60c8c048-e683-217f-ec11-b39970fc28a7",58,5,1,0,1,2,3,5,1,4,6,4,4,4,1,1,2,5,"Eastern Region",42.5
"60c785a7-2501-22a5-af0b-8e11f62764f3",58,5,0,0,2,4,6,5,1,3,2,3,4,5,6,6,1,5,"Eastern Region",42.5
"60c21e55-c08b-cf38-322e-d16b03bb4540",28,2,1,0,1,2,3,1,6,5,4,3,3,4,3,3,2,4,"Eastern Region",42.5
"60c8e68a-976b-45f7-0497-44de09333ae6",68,6,1,0,1,1,2,4,5,3,6,6,4,4,2,1,4,5,"Eastern Region",42.5
