"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","five_days","three_days","two_days","one_day","income","edu","nws_region","TC"
"60d9ed88-c71d-84ad-ac1e-e021925e8ce2",23,1,1,0,1,NA,NA,NA,NA,NA,NA,3,5,4,4,1,1,"Eastern Region",0
"60db4009-ab94-dcba-957b-612b0275e165",57,5,0,0,1,1,3,6,4,5,2,2,1,4,6,2,4,"Eastern Region",0
"60d9e212-6227-cc93-caed-2ff11bddf402",42,3,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,4,4,6,"Eastern Region",0
"60d5e9f8-ff04-cc4b-7f16-dcfcdba0a708",37,3,0,0,4,1,2,6,4,5,3,1,2,6,6,2,7,"Eastern Region",0
"60d4ed37-c18b-f5a4-a36f-bbd95dead799",68,6,0,0,2,1,4,6,2,3,5,2,1,3,4,1,5,"Eastern Region",0
"60d9e1b2-0dfa-b8e9-a750-581860466938",34,2,1,0,1,3,5,1,2,4,6,3,2,3,2,2,3,"Eastern Region",0
"60d4ab59-fb42-936f-cb8e-a8fb45c26061",43,3,0,0,2,1,2,5,3,4,6,1,1,3,2,1,5,"Eastern Region",0
"60db4016-4a3d-5407-92a8-e28882d1a6b8",45,4,0,0,1,1,2,4,3,6,5,5,2,4,1,2,4,"Eastern Region",0
"60d5eb9e-3728-dfdd-21e8-20110ca21ef3",38,3,1,0,2,2,1,4,6,5,3,2,4,2,1,1,2,"Eastern Region",0
"60d9f7ea-4385-6023-3e14-69258327b11c",41,3,1,0,1,NA,NA,NA,NA,NA,NA,2,5,1,2,3,7,"Eastern Region",0
"60d3fb17-987e-e51f-891d-d847bb2dce13",19,1,0,1,2,2,1,3,5,6,4,2,1,3,6,2,4,"Eastern Region",0
"60d9ebf0-2646-4cbd-15e7-8d616236f8a6",64,5,1,0,1,1,2,3,4,5,6,1,1,1,1,4,6,"Eastern Region",0
"60d9e95c-3824-7c92-942e-2c92a7d42691",74,6,1,0,1,4,1,5,2,3,6,1,1,1,1,3,4,"Eastern Region",0
"60d9efa1-676f-ae34-69ab-63afa08f636f",74,6,1,0,1,6,1,5,3,4,2,1,3,5,6,1,6,"Eastern Region",0
"60d9f618-bf83-33c2-bdad-2d27cdd1d58f",57,5,1,0,1,2,1,5,6,3,4,1,3,4,5,1,5,"Eastern Region",0
"60db5382-dffd-00e0-cfbe-5b75132a96ec",46,4,0,0,1,3,2,5,1,4,6,2,4,1,6,1,4,"Eastern Region",0
"60d9e2f4-156d-8e20-02d8-3fb1ed390f56",39,3,1,0,1,3,1,2,4,6,5,1,2,3,6,2,4,"Eastern Region",0
"60d5e8a4-0b83-2e7b-509a-83db8f596596",49,4,0,0,2,5,4,6,1,2,3,4,3,4,3,2,6,"Eastern Region",0
"60db49a0-2511-8ec4-a1a7-9d990929bcd5",63,5,0,0,1,1,3,2,4,5,6,1,2,3,4,1,6,"Eastern Region",0
"60db4f62-f544-6d0b-587a-d83c9a748b78",49,4,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,"Eastern Region",0
"60d9fa51-3c3e-15d2-291c-98af632eab08",61,5,1,0,1,3,1,6,2,4,5,6,2,1,4,1,6,"Eastern Region",0
"60d4c461-ed9f-2c98-59c0-e69643507689",29,2,0,1,2,4,6,3,2,1,5,5,1,5,6,3,4,"Eastern Region",0
"60d4f62c-e38e-ecb7-caef-53bfa7fa6760",65,6,0,0,1,3,1,5,2,4,6,1,2,4,5,1,4,"Eastern Region",0
"60d9e94b-b08f-4337-91dd-6bb33c180e94",65,6,1,0,1,1,2,6,3,4,5,2,1,4,5,2,4,"Eastern Region",NA
"60d20d81-4a86-d04d-9a69-bd749b9ce6c7",64,5,0,0,1,2,3,1,5,6,4,1,2,3,4,1,5,"Eastern Region",0
"60d9e230-5c95-a952-f4c1-0c62d14ed339",67,6,1,0,1,2,3,1,4,5,6,1,3,4,5,2,6,"Eastern Region",0
"60d9eca5-0039-0b18-7d64-7543ea20f7c4",73,6,1,0,1,4,1,2,3,5,6,3,3,5,2,4,8,"Eastern Region",0
"60d9e2e5-0d4c-3749-337a-c517bd0f042e",61,5,1,0,1,1,4,2,3,5,6,NA,1,4,5,1,7,"Eastern Region",0
"60d9ebb1-7603-ba4c-5afd-d3459957f958",69,6,1,0,1,3,4,6,5,2,1,5,4,4,5,1,2,"Eastern Region",0
"60db4078-e455-8bf4-ab66-53f5cdfa7367",28,2,0,0,1,4,3,6,2,5,1,1,4,4,5,1,2,"Eastern Region",0
"60d5ee6c-9872-695e-863c-4e720dc20e0b",22,1,1,0,2,NA,NA,NA,NA,NA,NA,2,3,4,6,1,2,"Eastern Region",0
"60d9f03d-8be7-8077-df9b-d0b6b9080f92",69,6,1,0,1,3,1,2,4,6,5,1,3,2,4,1,2,"Eastern Region",0
"60db4ac7-3ea9-786c-869b-a10c126ed4f8",59,5,0,0,1,2,3,6,1,4,5,5,6,1,2,2,4,"Eastern Region",0
"60d5ec55-1ed8-f859-61ee-e92c26ee7f3c",44,3,1,0,2,2,1,4,5,6,3,1,6,2,4,1,2,"Eastern Region",0
"60d5dcb1-c202-6a78-ca70-ae26e646c022",23,1,0,0,2,NA,NA,NA,NA,NA,NA,2,3,4,4,4,8,"Eastern Region",0
"60db421e-ac51-7af7-1fff-4fd72e9ed0b9",55,5,0,0,1,NA,NA,NA,NA,NA,NA,1,5,4,1,1,6,"Eastern Region",0
"60d20ec1-a46f-7fbe-0f0c-55e2672c1119",58,5,0,0,1,NA,NA,NA,NA,NA,NA,3,4,6,1,1,4,"Eastern Region",0
"60d3617c-25f8-4458-535f-6cc4676c9ff8",25,2,0,1,2,1,2,6,4,5,3,3,1,4,6,4,8,"Central Region",0
"60d20dbf-5766-b513-6613-de3847ac9799",71,6,1,0,1,2,3,1,4,6,5,5,1,4,2,2,7,"Central Region",0
"60d4a599-846a-0240-edcb-096c1fa311ee",66,6,0,0,2,1,4,3,2,5,6,6,6,6,6,2,5,"Central Region",0
"60db6b5f-0d3d-dec1-a2f5-fa5bcaab7836",28,2,0,0,1,2,4,1,3,5,6,1,4,2,6,2,6,"Central Region",0
"60d949eb-582e-2064-b2d7-45e1095c4079",49,4,0,0,1,NA,NA,NA,NA,NA,NA,3,1,2,4,2,2,"Central Region",0
"60d9e642-c02a-e1ac-38e8-c10c4c4bcf20",55,5,1,0,1,1,2,6,4,5,3,3,4,5,6,3,4,"Central Region",0
"60dbd4b6-5482-a9e3-b08e-17ed4c7e0d40",50,4,0,0,1,2,1,3,4,5,6,5,1,4,2,1,4,"Central Region",0
"60d5ea49-70cc-0b5b-516e-466b54633930",43,3,0,0,2,6,3,5,1,4,2,2,1,4,6,1,1,"Central Region",0
"60d208d9-d7a6-8bfe-53e4-f91b20a845ad",37,3,0,0,1,NA,NA,NA,NA,NA,NA,1,3,3,2,1,3,"Central Region",0
"60d5e879-ad98-112d-9fc2-2722795b8b0a",21,1,0,0,2,6,5,3,1,4,2,3,1,4,5,2,2,"Central Region",0
"60db4042-b33c-15d9-47f5-586f6f146c78",57,5,0,0,1,1,2,6,3,5,4,1,4,6,6,1,2,"Central Region",0
"60d347c6-b325-0bd8-5068-1ebd40a92eac",21,1,0,0,2,1,2,3,5,6,4,1,2,3,4,2,4,"Central Region",0
"60d66eb8-78aa-970e-d2e5-0838c8c2c205",49,4,0,0,4,4,5,2,1,6,3,6,1,2,3,4,8,"Central Region",0
"60db79bf-7bcd-d0d0-58e1-9d5bbe3f5f85",45,4,0,0,1,3,2,1,5,6,4,1,1,2,4,2,6,"Central Region",0
"60d35026-f5d1-750f-995d-6823292171e9",20,1,1,1,6,2,4,1,3,6,5,3,5,6,6,2,2,"Central Region",0
"60d9f283-91e9-85b9-d6df-fe062ae3ec90",71,6,1,0,1,NA,NA,NA,NA,NA,NA,4,3,1,6,1,3,"Central Region",0
"60db89a9-f676-6e77-5969-0a9d04d338fb",24,1,0,0,1,2,3,4,1,6,5,3,2,1,4,3,6,"Central Region",0
"60d550d8-3c09-0832-327a-0ca7371b6a05",22,1,1,0,2,3,5,4,6,2,1,5,4,2,1,4,2,"Central Region",0
"60db59a2-f7ed-54b2-6482-8ee945651e1a",62,5,0,0,1,NA,NA,NA,NA,NA,NA,3,5,2,2,2,4,"Central Region",0
"60db7afd-624e-cb23-8a67-1a20391011b8",19,1,0,0,1,2,4,5,1,3,6,3,2,1,4,1,4,"Central Region",0
"60db4b52-0513-69ee-f0cb-9b2bfb3ca36e",57,5,0,0,1,1,3,5,4,6,2,1,1,1,1,1,4,"Central Region",0
"60d9e2c7-df38-b4ce-d519-e8f258965197",57,5,1,0,1,1,2,3,4,5,6,1,2,4,3,1,4,"Central Region",0
"60db490f-14dc-a875-49d0-69cdd8ca18ae",49,4,0,0,1,1,3,6,2,5,4,3,1,5,2,1,5,"Central Region",0
"60d9e33b-7a33-79c4-ec53-28efebc3d241",44,3,1,0,1,3,2,1,4,5,6,1,2,4,6,1,5,"Central Region",0
"60d20f03-d863-8ad2-a1a5-7c91ed9620bc",67,6,0,1,1,1,2,4,3,6,5,4,1,2,6,2,7,"Central Region",0
"60db8ca7-cf62-8ee9-1cef-5d4e43ba6ac2",33,2,0,0,1,4,2,6,1,5,3,6,4,5,2,3,4,"Central Region",0
"60d20b52-288e-6c9f-3aa9-9d9cc9330a9e",67,6,0,0,1,NA,NA,NA,NA,NA,NA,4,6,5,1,1,6,"Central Region",0
"60d20cee-059b-112f-8a6c-e3e2d39e3480",38,3,0,0,1,NA,NA,NA,NA,NA,NA,1,3,2,4,1,2,"Central Region",0
"60d4ca32-5e73-ce80-d2f9-7db749cb43ca",52,4,1,1,1,5,4,6,1,2,3,3,3,4,5,3,4,"Central Region",0
"60d49c92-160c-43ce-8b4e-a2f3ccad8dfd",31,2,0,0,4,4,5,6,3,2,1,1,2,3,5,1,6,"Central Region",0
"60d9e649-9892-9bc6-1d3d-4c0f7763e387",80,6,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,4,1,2,"Central Region",0
"60d4f584-fd8f-ef53-3b25-ac28b3486dee",65,6,0,0,2,3,1,2,4,5,6,3,1,3,1,1,5,"Central Region",0
"60db61e8-284e-1817-6a7e-2dfd6b616d94",51,4,0,0,1,1,2,3,5,4,6,2,4,1,5,2,4,"Central Region",0
"60db43c8-d287-ccd7-9240-a9e4415068cc",60,5,0,0,1,1,2,6,3,5,4,1,2,4,6,1,7,"Central Region",0
"60d20ef2-7a33-026c-73ca-27961cadf15d",67,6,0,0,1,NA,NA,NA,NA,NA,NA,4,3,5,6,1,2,"Central Region",0
"60dbc03e-8c64-43a4-e678-03e378a0ebf7",50,4,0,0,1,2,1,3,6,4,5,1,1,4,6,1,5,"Central Region",0
"60d3142c-3dfe-ca13-45a7-722d84231289",35,3,0,0,1,NA,NA,NA,NA,NA,NA,3,4,1,6,1,3,"Central Region",0
"60d49ba7-ec71-cfd8-63c6-137a893af073",37,3,0,0,1,2,5,4,1,3,6,3,2,1,6,3,5,"Central Region",0
"60d3768b-1d54-1922-4e6d-5739b037832e",21,1,0,0,1,2,3,5,1,6,4,3,1,4,2,2,2,"Central Region",0
"60d3afe0-c586-b75f-0811-cbf5ff6a7eb2",81,6,1,1,1,1,4,3,2,6,5,1,2,4,6,3,7,"Central Region",0
"60db6cf6-3f1d-09a8-e528-4bbcef31a93d",46,4,0,0,1,4,3,6,5,2,1,3,1,4,6,1,2,"Central Region",0
"60d9efeb-d09e-ca20-a902-924b079f454a",68,6,1,0,1,1,2,4,3,5,6,3,3,4,1,1,5,"Central Region",0
"60d9f893-776b-4d90-6ff7-9333d25a50c1",50,4,1,0,1,3,2,1,6,5,4,3,2,1,6,2,6,"Central Region",0
"60d9f4b3-84f1-8ec3-7c2c-e389b8b4e82d",80,6,1,0,1,1,3,2,5,6,4,1,4,5,6,1,2,"Central Region",0
"60d9e6c5-f3b0-9560-a705-6bf500be69db",58,5,1,0,1,2,4,1,3,6,5,3,1,4,6,2,2,"Central Region",0
"60db6903-1626-9840-c575-7e55c986f1a4",52,4,0,0,1,1,3,4,2,6,5,3,2,1,6,2,6,"Central Region",0
"60db413e-1ccb-75bd-3394-73c0dcfb67b0",60,5,0,0,1,5,1,3,6,2,4,3,4,4,5,1,5,"Central Region",0
"60d20993-1d9d-6026-8b94-bb4a85f8e2da",67,6,0,0,1,3,2,1,5,6,4,1,2,3,1,1,2,"Central Region",0
"60d56033-d8b3-6988-6be7-306d37ca0ec3",20,1,0,0,4,1,4,2,3,6,5,3,3,3,1,4,4,"Central Region",0
"60d9e1e9-b615-12b3-c0e4-46abc266371b",65,6,1,0,1,4,1,6,2,3,5,4,4,1,2,1,4,"Central Region",0
"60d9f09b-bd6f-1db8-903b-156538169188",72,6,1,0,1,3,5,6,1,2,4,4,1,5,6,1,6,"Central Region",0
"60d9e6da-d6dd-34e5-4f0d-be59a3e307f9",56,5,1,0,1,2,3,1,5,4,6,1,2,5,6,2,2,"Central Region",0
"60dbe26e-1efb-1a11-7e99-08a021a7544e",46,4,0,0,1,5,1,6,2,3,4,5,2,6,4,3,6,"Central Region",0
"60db4728-e2b7-b92b-34df-4167af3ae9a7",63,5,0,0,1,2,1,5,4,6,3,2,1,4,5,1,3,"Central Region",0
"60d366f7-8493-ee6c-40a3-b11723e2871d",44,3,0,0,4,1,2,6,3,4,5,4,3,3,2,3,2,"Central Region",0
"60d4ec0a-76d0-79cf-5669-b1469c5c0e22",53,4,1,0,2,1,4,2,5,6,3,1,1,1,1,1,3,"Central Region",0
"60d5ed37-7c1e-5d0f-a29c-d340285ba02c",28,2,1,0,2,1,2,3,5,4,6,2,1,4,4,1,4,"Central Region",0
"60d9edaf-1f8a-dca8-c3e4-9fab5265ed7a",72,6,1,0,1,2,3,1,4,6,5,2,1,3,1,1,7,"Central Region",0
"60dbacee-4060-ec1a-17c2-a4becb8625b1",34,2,0,0,1,4,3,1,2,5,6,4,4,3,2,NA,5,"Central Region",0
"60d382fc-27c4-5b9d-1577-8968ff75c2d6",20,1,0,1,6,1,4,3,5,2,6,1,3,6,5,2,6,"Central Region",0
"60d20949-ac81-7cdd-0d14-5f9dae8884af",29,2,0,0,1,NA,NA,NA,NA,NA,NA,4,1,2,6,1,6,"Central Region",0
"60d9e1e9-d182-0f61-74b0-663680b3562b",34,2,1,0,1,2,1,5,4,6,3,1,1,1,4,3,7,"Central Region",0
"60d9efcc-ff12-6ad6-4010-3789997e9d65",73,6,1,0,1,1,2,3,4,5,6,3,1,4,6,1,4,"Central Region",0
"60d4d053-c742-d604-0abf-2037deed7ab8",28,2,0,0,2,NA,NA,NA,NA,NA,NA,4,6,4,3,2,6,"Central Region",0
"60d20c10-0050-69f9-270c-4276ec901c2c",66,6,0,0,1,NA,NA,NA,NA,NA,NA,1,3,6,5,1,7,"Central Region",0
"60d9e7af-61e7-3152-720d-f965bf686725",29,2,1,0,1,NA,NA,NA,NA,NA,NA,4,4,3,3,2,2,"Central Region",0
"60db90e4-3afd-e745-7800-fd73298a50f2",54,4,0,0,1,3,2,1,4,5,6,3,4,2,5,1,2,"Central Region",0
"60db6b26-805c-f3c7-74f0-3e29653463c4",53,4,0,0,1,1,4,3,2,5,6,2,4,1,2,3,6,"Central Region",0
"60d78943-570b-a73f-8534-f2551c36a6d0",51,4,0,0,4,3,2,6,4,1,5,3,4,1,2,4,7,"Central Region",0
"60d9e384-7e53-73f9-c0e2-3b3bb2a477a0",61,5,1,0,1,1,2,3,5,4,6,3,1,2,4,1,4,"Central Region",0
"60d9e535-87b1-a595-bef2-1751d4563f95",70,6,1,0,1,1,3,4,2,5,6,1,1,1,1,2,7,"Central Region",0
"60dba842-3124-d08f-d448-06821217ade5",51,4,0,0,1,1,3,2,5,4,6,1,2,3,6,1,4,"Central Region",0
"60d9ee04-97db-0d3f-c77d-19ab8590cb3c",38,3,1,0,1,2,1,4,6,3,5,5,5,5,4,2,6,"Central Region",0
"60d209c0-9e6a-67ce-88ab-57a4b9f70f15",59,5,0,0,1,1,6,4,2,5,3,4,1,2,6,1,5,"Central Region",0
"60db439c-d368-4ff7-b887-eab7d29e542e",57,5,0,0,1,1,1,1,1,1,1,3,4,2,1,2,4,"Central Region",0
"60d9ee3f-23cf-331c-bb55-83e46baa448f",56,5,1,0,1,2,1,3,4,6,5,1,3,2,4,3,7,"Central Region",0
"60db4003-139b-0324-3876-9a498e19535f",34,2,0,0,1,1,2,3,4,6,5,1,2,3,4,2,4,"Central Region",0
"60db9a88-4ae9-3f05-bc50-3158d0946550",32,2,0,0,1,5,6,4,1,2,3,6,3,4,4,2,4,"Central Region",0
"60d9e5bd-ad4d-1119-6d53-d8c2fc4d0519",75,6,1,0,1,1,2,5,3,6,4,1,1,1,1,1,4,"Central Region",0
"60db4a91-d361-a4c2-6c17-7f6b0f412db2",27,2,0,0,1,1,3,2,6,4,5,3,1,2,6,1,4,"Central Region",0
"60d9e5de-85f9-1341-d049-78dd4c828629",64,5,1,0,1,1,1,1,1,1,1,6,4,1,2,1,4,"Central Region",0
"60d20a9a-8e07-3cd9-3583-3781297d15e4",63,5,0,0,1,NA,NA,NA,NA,NA,NA,3,1,4,6,1,6,"Central Region",0
"60d9f0c2-e449-a70e-86da-4971857f829a",49,4,1,0,1,5,4,6,1,2,3,5,4,5,4,3,6,"Central Region",0
"60db48b8-b981-65ce-c0b9-c22b9049d265",31,2,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,4,"Central Region",0
"60db4234-2407-2357-466b-43720220bb37",53,4,0,0,1,4,1,6,2,3,5,3,5,4,2,1,5,"Central Region",0
"60dbb717-96bf-90b9-6ca3-6a799ee792fd",52,4,0,0,1,5,3,6,2,1,4,2,2,2,1,1,5,"Central Region",0
"60db3fc3-9050-f16a-fe25-7afd209de8d7",55,5,0,0,1,2,3,1,4,5,6,3,1,3,6,1,4,"Central Region",0
"60d9e1dd-8bfb-e086-593c-9020ac50e092",44,3,1,0,1,NA,NA,NA,NA,NA,NA,2,2,3,1,2,4,"Central Region",0
"60db7ff3-0b72-96f4-6f60-19afc231da46",30,2,0,0,1,NA,NA,NA,NA,NA,NA,2,3,2,1,3,4,"Central Region",0
"60d52796-c8fd-d4b1-a9c8-a536d50ed155",59,5,0,0,4,5,6,4,1,2,3,3,1,2,4,1,7,"Central Region",0
"60db489b-4124-71db-fbbf-f65b2ecad2b4",29,2,0,0,1,3,5,2,6,4,1,5,2,1,6,1,4,"Central Region",0
"60d20e9e-c8fc-4848-333c-ce988827dc89",62,5,0,0,1,NA,NA,NA,NA,NA,NA,2,1,3,5,1,7,"Central Region",0
"60d9fc1c-ed4f-e4d6-e1f8-ed7baf792d14",62,5,1,0,1,4,3,2,5,1,6,1,4,5,1,2,2,"Central Region",0
"60db4226-7bd9-eab5-7d38-56f09596dbdc",63,5,0,0,1,3,2,1,4,5,6,3,1,2,5,1,2,"Central Region",0
"60d20eb5-d225-cef5-5d0e-18c5a838a154",68,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,8,"Central Region",0
"60d20f20-094c-9c04-929b-50c3e98f98ee",64,5,1,0,1,6,3,5,4,2,1,5,1,2,6,3,4,"Central Region",0
"60db415b-b9eb-25d8-8ea5-c245f73e10c4",53,4,0,0,1,1,4,3,2,5,6,1,1,1,1,2,6,"Central Region",0
"60d20e9d-6dd5-25dc-b7a2-1efc41a33214",76,6,0,0,1,1,3,2,6,5,4,3,3,2,6,2,6,"Central Region",0
"60db6d64-cd1d-28f9-137f-7d442d1f5885",26,2,0,0,1,3,4,1,2,5,6,1,4,3,6,1,4,"Central Region",0
"60d20896-dc8b-e18f-9f30-949a4dadc806",62,5,0,0,1,1,2,5,4,3,6,6,5,4,2,1,5,"Central Region",0
"60d9f92c-1c72-3447-e4e0-46c42e61d380",41,3,1,0,1,NA,NA,NA,NA,NA,NA,5,5,5,3,4,7,"Eastern Region",0
"60db8643-7b86-8efb-b32d-941c741e8feb",45,4,0,0,1,1,2,6,3,4,5,3,4,1,6,2,2,"Central Region",0
"60d49b04-c561-ed5f-b241-d93819641c3f",29,2,0,1,1,6,3,1,4,2,5,4,4,4,3,1,2,"Central Region",0
"60db476d-edf2-2993-9f99-f0d380c11892",64,5,0,0,1,1,3,2,6,4,5,1,4,5,6,1,2,"Central Region",0
"60d55fdf-15ad-e2e5-65a8-39ab6d0c1a21",40,3,0,0,2,1,3,4,5,2,6,1,2,5,6,1,4,"Central Region",0
"60d4df92-4104-1702-8f38-3722f84b4a79",19,1,0,0,2,NA,NA,NA,NA,NA,NA,2,1,4,3,NA,2,"Central Region",0
"60db8d82-38e5-95ca-2532-8887960acd3a",30,2,0,0,1,NA,NA,NA,NA,NA,NA,4,6,3,2,1,4,"Central Region",0
"60d27976-86ad-bb30-491c-ff0250acbb25",29,2,0,1,7,NA,NA,NA,NA,NA,NA,6,4,1,2,1,1,"Central Region",0
"60d9e245-4ecd-6508-b0de-b8e13090858a",64,5,1,0,1,2,1,3,5,6,4,1,1,1,1,4,7,"Central Region",0
"60db7caf-820e-5201-8e5d-2bf31f0e0257",34,2,0,0,1,NA,NA,NA,NA,NA,NA,3,4,5,6,1,7,"Central Region",0
"60db42bc-4dc4-7db4-0d32-3f6216dc33e9",32,2,0,0,1,3,5,1,2,4,6,3,1,4,6,2,6,"Central Region",0
"60d9e2a9-adc1-aa42-edfe-ed146fb555ef",50,4,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,5,1,4,"Central Region",0
"60d4f6d9-c0bc-1c00-f909-e75e6a1d7272",64,5,0,0,2,6,5,1,4,2,3,5,3,2,3,4,7,"Central Region",0
"60d9e209-9574-3c35-3b47-f50c0f498fcd",33,2,1,0,1,2,3,6,5,4,1,3,5,4,1,1,2,"Central Region",0
"60d9e366-50c0-949b-b1ce-357e579d5e23",40,3,1,0,1,NA,NA,NA,NA,NA,NA,1,4,5,6,2,7,"Central Region",0
"60d20be1-d08a-d78a-3062-04fbdeccd54a",73,6,0,0,1,1,3,2,6,5,4,3,1,2,4,1,4,"Central Region",0
"60db3fce-e2f9-9fcc-22aa-39ea147c2762",48,4,0,0,1,2,1,3,4,5,6,1,2,3,4,2,5,"Central Region",0
"60d27566-ed8f-afbe-493f-8f4f695830ff",25,2,1,1,6,6,2,3,4,5,1,4,6,1,2,2,6,"Central Region",0
"60d34b3b-8604-22f7-ff58-a9e3a11d576e",29,2,0,1,6,4,2,1,3,5,6,2,1,4,6,2,4,"Central Region",0
"60db67b5-fcc4-c033-70b1-d2a38886f9f0",24,1,0,0,1,3,5,6,2,1,4,2,1,4,6,4,6,"Central Region",0
"60db4fd8-014d-72f8-fa38-f3d80f9b65cc",29,2,0,0,1,2,4,3,6,1,5,4,4,3,3,1,2,"Central Region",0
"60d4daf0-93d2-45e5-c230-6bafc41833aa",30,2,1,0,1,5,4,3,6,2,1,3,3,5,4,1,2,"Central Region",0
"60d2097d-6b7a-2945-28b8-f02c12c02e6d",65,6,1,0,1,1,2,3,4,6,5,1,3,2,4,2,3,"Central Region",0
"60d9e88b-afb0-2515-8081-b2cce4cbcefc",73,6,1,0,1,1,2,3,4,5,6,1,2,3,4,2,4,"Central Region",0
"60d9e634-4690-796b-625f-8c2466a47141",58,5,1,0,1,2,3,1,4,5,6,2,1,4,6,1,4,"Central Region",0
"60db693a-72cb-8610-04bf-e5870f45839d",50,4,0,0,1,1,2,4,3,5,6,3,3,1,2,3,5,"Central Region",0
"60d9e3e2-d665-dde5-a782-1ea83f737bc6",74,6,1,0,1,3,2,1,4,5,6,2,4,5,6,2,6,"Central Region",0
"60dbddfc-2cee-1424-33ec-38a2f2d0a699",20,1,0,0,1,4,3,6,5,1,2,3,1,2,4,1,4,"Central Region",0
"60db9048-d698-dab6-7496-41f12b1b21e5",28,2,0,0,1,2,4,5,1,3,6,3,2,4,1,3,5,"Central Region",0
"60db43bf-2656-6e66-44e4-48aab8acf25c",61,5,0,0,1,1,3,4,2,5,6,1,2,3,5,2,2,"Central Region",0
"60d6b096-b619-fab1-6b9d-3d86c793fff9",27,2,0,0,4,1,2,3,4,6,5,1,4,2,6,1,6,"Central Region",0
"60d20bac-a281-afb8-e62d-097f76a33edd",71,6,1,0,1,3,1,5,2,4,6,3,1,2,5,1,5,"Central Region",0
"60db8ae5-df77-6122-97ea-3004c1569e8b",34,2,0,0,1,1,3,6,2,5,4,1,2,4,5,2,8,"Central Region",0
"60dbe0aa-a27c-77b5-b613-09738e4d88a3",52,4,0,0,1,2,4,1,3,5,6,3,4,1,6,2,7,"Central Region",0
"60db4f5f-461c-f97c-be24-e3f65a8da9da",48,4,0,0,1,1,2,6,3,5,4,1,1,1,1,3,5,"Central Region",0
"60db6dd2-bc38-f25d-1955-a696822d63a2",24,1,0,0,1,4,6,2,1,5,3,1,3,4,6,1,6,"Central Region",0
"60db85c1-99b1-b4ac-4a12-2526480dbecf",20,1,0,0,1,3,6,1,2,4,5,3,5,6,2,2,4,"Central Region",0
"60dbd30d-c9ba-dca4-8601-dcc456fe8b29",45,4,0,0,1,1,6,5,2,4,3,1,3,4,6,2,6,"Central Region",0
"60db6794-0535-0364-e7fd-1acab904a1d4",28,2,0,0,1,1,4,2,3,5,6,4,4,1,2,3,6,"Central Region",0
"60d9e44c-8725-13c8-de33-73b871997fba",64,5,1,0,1,1,2,5,4,3,6,1,1,1,2,4,6,"Central Region",0
"60d9e38c-1b86-fb02-d45b-fddabe29bf3b",73,6,1,0,1,3,2,1,4,6,5,1,3,2,4,1,6,"Central Region",0
"60d9f98f-50b0-e842-b074-a34d3a2e1871",29,2,1,0,1,NA,NA,NA,NA,NA,NA,2,2,4,6,1,6,"Central Region",0
"60db48be-4b35-97aa-990e-ff80fec0a763",62,5,0,0,1,NA,NA,NA,NA,NA,NA,3,3,2,2,1,5,"Central Region",0
"60d34635-d805-bf83-38a2-ced4460325a2",39,3,0,1,1,2,1,4,3,6,5,3,5,2,1,1,4,"Central Region",0
"60db88dc-0b81-a9bf-6ed7-eb778749336d",46,4,0,0,1,1,3,2,4,6,5,4,3,1,2,3,6,"Central Region",0
"60db4988-52d9-e31a-52d2-965cf4060ddb",45,4,0,0,1,3,1,4,2,5,6,2,3,1,4,1,4,"Central Region",0
"60d9ef34-f532-9ff7-45ed-aa82a244de91",40,3,1,0,1,NA,NA,NA,NA,NA,NA,6,5,4,5,2,7,"Central Region",0
"60d20c94-2688-d5a9-1eb9-7190c734f10b",69,6,0,0,1,NA,NA,NA,NA,NA,NA,4,2,2,4,1,2,"Central Region",0
"60d3722f-50ae-40da-ef8a-d0aa9f13bd8e",53,4,0,0,1,1,3,2,5,4,6,1,2,4,5,2,2,"Central Region",0
"60db6f67-4fc2-9d6b-8343-311c412b20a2",30,2,0,0,1,1,3,5,2,4,6,5,1,6,4,2,4,"Central Region",0
"60d9e6f9-51c4-0874-a15b-b4d815e626f9",49,4,1,0,1,1,2,4,3,5,6,1,2,3,4,4,8,"Western Region",0
"60d20ea1-1cde-ff83-0e9d-2ae46ccd99c1",31,2,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,6,"Western Region",0
"60dd64ef-ab51-0ffa-83f3-fa17079764e2",21,1,0,0,1,2,3,5,4,6,1,3,3,2,1,2,5,"Western Region",0
"60d3ac05-53ec-babd-820e-c2e309eff9b7",62,5,1,0,1,1,4,2,3,5,6,1,1,3,4,2,7,"Western Region",0
"60db4a68-0554-d87b-e425-11af4f8831f1",57,5,0,0,1,3,1,2,5,4,6,1,2,4,6,1,6,"Western Region",0
"60d20961-e663-54f4-932b-da3d0bd860dc",68,6,0,0,1,3,4,1,2,6,5,1,3,4,2,1,6,"Western Region",0
